ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
1586,Scopus,,"Hagemeister, N.; Long, R.; Yahia, L.; Duval, N.; Krudwig, W.; Witzel, U.; De Guise, J.A.",Quantitative comparison of three different types of anterior cruciate ligament reconstruction methods: Laxity and 3-D kinematic measurements,2002,Bio-Medical Materials and Engineering,Hagemeister,quantitativecomparisonofthreedifferenttypesofanteriorcruciateligamentreconstructionmethods:laxityand3dkinematicmeasurements,
1587,Scopus,,"Mauch, F.; Steinbrück, K.",Appearance of the patellar tendon graft and correlation with arthroscopy in sportsmen after ACL-reconstruction in lowfield-MRI; Signalverhalten und korrelation mit arthroskopiebefund des patellarsehnentransplantates nach VKB-ersatzplastik beim sportler im niederfeldgerÃ¤t,2002,Deutsche Zeitschrift fur Sportmedizin,Mauch,appearanceofthepatellartendongraftandcorrelationwitharthroscopyinsportsmenafteraclreconstructioninlowfieldmrisignalverhaltenundkorrelationmitarthroskopiebefunddespatellarsehnentransplantatesnachvkbersatzplastikbeimsportlerimniederfeldgerã¤t,
1588,Scopus,,"Pavlik, A.; Hidas, P.; Tállay, A.; Berkes, I.",Femoral press-fit fixation technique in anterior cruciate ligament reconstruction. Preliminary report; ElÃ¼lsÃ³ keresztszalag pÃ³tlÃ¡s sorÃ¡n alkalmazott femoralis press-fit rÃ¶gzÃ­tÃ©s. Korai eredmÃ©nyek.,2002,Orvosi hetilap,Pavlik,femoralpressfitfixationtechniqueinanteriorcruciateligamentreconstructionpreliminaryreportelã¼lsã³keresztszalagpã³tlã¡ssorã¡nalkalmazottfemoralispressfitrã¶gzã­tã©skoraieredmã©nyek,
1609,Scopus,,"Gaweda, K.; Godlewski, P.",Evaluation of the anterior cruciate ligament injury treatment results using patellar tendon grafts; Ocena wynikÃ³w leczenia uszkodzeÅ„ wiezadeÅ‚ krzyzowych przednich przy uzyciu przeszczepÃ³w 1/3 Å›rodkowej wiezadÅ‚a rzepki.,2002,Chirurgia narzadów ruchu i ortopedia polska,Gaweda,evaluationoftheanteriorcruciateligamentinjurytreatmentresultsusingpatellartendongraftsocenawynikã³wleczeniauszkodzeå„wiezadeå‚krzyzowychprzednichprzyuzyciuprzeszczepã³w1/3å›rodkowejwiezadå‚arzepki,
1610,Scopus,,"Podškubka, A.; Kasal, T.; Vaculík, J.; Krystlík, Z.",Arthoscopic reconstruction of the anterior cruciate ligament by transtibial technique and graft from the patellar tendon - Results after 5 to 6 years,2002,Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca,Podškubka,arthoscopicreconstructionoftheanteriorcruciateligamentbytranstibialtechniqueandgraftfromthepatellartendonresultsafter5to6years,
1612,Scopus,,"Zaffagnini, S.; Iacono, F.; Marcacci, M.; Della Villa, S.; Nataloni, C.; Lo Presti, M.; Vascellari, A.",Isokinetic muscle performance after ACL reconstruction with hamstrings at three months and two years follow-up,2001,European Journal of Sports Traumatology and Related Research,Zaffagnini,isokineticmuscleperformanceafteraclreconstructionwithhamstringsatthreemonthsandtwoyearsfollowup,
1613,Scopus,,"Randelli, P.S.; Monteleone, M.; Ghezzi, A.; Bagnoli, I.; Denti, M.",Endoscopic bone-patellar-tendon-boneanterior cruciate ligament reconstruction: Long-term follow-up,2001,European Journal of Sports Traumatology and Related Research,Randelli,endoscopicbonepatellartendonboneanteriorcruciateligamentreconstruction:longtermfollowup,
1623,Scopus,,"Witoński, D.",Morphometric changes in tibial tunnel after anterior cruciate ligament reconstruction by autogenous bone-patella tendon-bone graft; Zmiany morfometryczne piszczelowego kanaÅ‚u kostnego po rekonstrukcji wiezadÅ‚a krzyzowego przedniego autogennym przeszczepem kostno-wiezadÅ‚owo-kostnym.,2001,Chirurgia narzadów ruchu i ortopedia polska,Witoński,morphometricchangesintibialtunnelafteranteriorcruciateligamentreconstructionbyautogenousbonepatellatendonbonegraftzmianymorfometrycznepiszczelowegokanaå‚ukostnegoporekonstrukcjiwiezadå‚akrzyzowegoprzedniegoautogennymprzeszczepemkostnowiezadå‚owokostnym,
1624,Scopus,,"Merchant, T.C.",Comparison of three patellar tendon anterior cruciate ligament reconstruction techniques with emphasis on tunnel location and outcome. Are our results improving?,2001,The Iowa orthopaedic journal,Merchant,comparisonofthreepatellartendonanteriorcruciateligamentreconstructiontechniqueswithemphasisontunnellocationandoutcomeareourresultsimproving?,
1629,Scopus,,"Edwards, P.H.; Grana, W.A.",Anterior cruciate ligament reconstruction in the immature athlete: long-term results of intra-articular reconstruction.,2001,The American journal of knee surgery,Edwards,anteriorcruciateligamentreconstructionintheimmatureathlete:longtermresultsofintraarticularreconstruction,
1644,Scopus,,"Odat, M.M.",Reconstruction of the anterior cruciate ligament using the central third of the patellar tendon,2001,Bahrain Medical Bulletin,Odat,reconstructionoftheanteriorcruciateligamentusingthecentralthirdofthepatellartendon,
1649,Scopus,,"Doral, M.N.; Leblebicioĝlu, G.; Atay, A.Ö.; Baydar, M.L.; Tetik, O.; Atik, S.",Arthroscopy-assisted anterior cruciate ligament reconstruction with patellar tendon or hamstring autografts,2000,Bulletin: Hospital for Joint Diseases,Doral,arthroscopyassistedanteriorcruciateligamentreconstructionwithpatellartendonorhamstringautografts,
1651,Scopus,,"Buda, R.; Verni, E.; Guzzardella, M.; Montanari, E.; Giannini, S.",The semitendinosus and gracilis tendons as replacement for chronic antero-lateral instability: Results with a minimum five years follow-up; L'innesto con semitendinoso e gracile nell'instabilita anterolaterale cronica: Risultati con follow-up minimo di cinque anni,2000,Medicina dello Sport,Buda,thesemitendinosusandgracilistendonsasreplacementforchronicanterolateralinstability:resultswithaminimumfiveyearsfollowupl'innestoconsemitendinosoegracilenell'instabilitaanterolateralecronica:risultaticonfollowupminimodicinqueanni,
1667,Scopus,,"Campos, S.; Mas Martinez, J.J.; Morales, M.; Gómez, G.; Sánchez, C.; Pastor, G.; Santo, V.",ACL ligamentoplasty with quadriciptal tendon autograft; Ligamentoplastia de LCA con autoinjerto de tendon cuadricipital,1999,Cuadernos de Artroscopia,Campos,aclligamentoplastywithquadriciptaltendonautograftligamentoplastiadelcaconautoinjertodetendoncuadricipital,
1670,Scopus,,"Casalonga, D.; Aït Si Selmi, T.; Robinson, A.; Neyret, P.",Contamination of the graft during ACL reconstruction: A report of 4 cases; Contamination accidentelle per-operatoire d'un greffon os-tendon-os pour reconstruction du ligament croise anterieur: A propos de 4 cas,1999,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Casalonga,contaminationofthegraftduringaclreconstruction:areportof4casescontaminationaccidentelleperoperatoired'ungreffonostendonospourreconstructionduligamentcroiseanterieur:aproposde4cas,
1673,Scopus,,"Comba, D.; Sandrucci, G.; Graziano, E.; Regis, G.; Cenna, E.",Arthroscopic reconstruction of the ACL with double-looped semitendinosus and gracilis tendons and fixation with bioabsorbable interference screws. Medium-term results,1999,European Journal of Sports Traumatology and Related Research,Comba,arthroscopicreconstructionoftheaclwithdoubleloopedsemitendinosusandgracilistendonsandfixationwithbioabsorbableinterferencescrewsmediumtermresults,
1675,Scopus,,"Panni, A.S.; Milano, G.; Masciocchi, C.; Tartarone, M.; Astolfi, S.","Absorbable screw fixation in anterior cruciate ligament reconstruction. A clinical, MRI and CT evaluation",1999,European Journal of Sports Traumatology and Related Research,Panni,absorbablescrewfixationinanteriorcruciateligamentreconstructionaclinicalmriandctevaluation,
1677,Scopus,,"Hoffman, M.; Schrader, J.; M.koceja, D.",An Investigation of Postural Control in Postoperative Anterior Cruciate Ligament Reconstruction Patients,1999,Journal of Athletic Training,Hoffman,aninvestigationofposturalcontrolinpostoperativeanteriorcruciateligamentreconstructionpatients,
1678,Scopus,,"Wu, H.; Li, X.; Zhou, W.",Reconstruction of posterior cruciate ligament using bone-patellar tendon-bone autograft,1999,Zhonghua wai ke za zhi [Chinese journal of surgery],Wu,reconstructionofposteriorcruciateligamentusingbonepatellartendonboneautograft,
1680,Scopus,,"Mariani, P.P.; Santoriello, P.; Iannone, S.; Condello, V.; Adriani, E.",Comparison of surgical treatments for knee dislocation.,1999,The American journal of knee surgery,Mariani,comparisonofsurgicaltreatmentsforkneedislocation,
1681,Scopus,,"Shelbourne, K.D.; Liotta, F.J.",ACL reconstruction using an abnormally thick autogenous patellar tendon graft.,1999,The American journal of knee surgery,Shelbourne,aclreconstructionusinganabnormallythickautogenouspatellartendongraft,
1703,Scopus,,"Chen, C.-H.; Chen, W.-J.; Wu, C.-C.; Shih, C.-H.",Arthroscopic anterior cruciate ligament reconstruction with quadruple semitendinosus and gracilis tendon autograft: Surgical technique and clinical results,1998,Journal of Orthopaedic Surgery,Chen,arthroscopicanteriorcruciateligamentreconstructionwithquadruplesemitendinosusandgracilistendonautograft:surgicaltechniqueandclinicalresults,
1704,Scopus,,"Lerat, J.-L.; Chotel, F.; Besse, J.-L.; Moyen, B.; Binet, G.; Craviari, T.; Brunet-Guedj, E.; Adeleine, P.; Nemoz, J.C.",10 to 16 years follow-up results of 138 anterior cruciate ligament reconstruction for chronic instability of the knee using the central third of the patellar tendon augmented by extra-articular plasty; Les resultats apres 10 a 16 ans du traitement de la laxite chronique anterieure du genou par une reconstruction du ligament croise anterieur avec une greffe de tendon rotulien associee a une plastie extra-articulaire externe. A propos de 138 cas,1998,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,10to16yearsfollowupresultsof138anteriorcruciateligamentreconstructionforchronicinstabilityofthekneeusingthecentralthirdofthepatellartendonaugmentedbyextraarticularplastylesresultatsapres10a16ansdutraitementdelalaxitechroniqueanterieuredugenouparunereconstructionduligamentcroiseanterieuravecunegreffedetendonrotulienassocieeauneplastieextraarticulaireexterneaproposde138cas,
1706,Scopus,,"Elgafy, H.; Elsafty, M.",Day case arthroscopic anterior cruciate ligament reconstruction,1998,Journal of the Royal College of Surgeons of Edinburgh,Elgafy,daycasearthroscopicanteriorcruciateligamentreconstruction,
1711,Scopus,,"Stasiak, A.; Lenz, G.P.; Milde, T.",Evaluation of results after arthroscopic reconstruction of the anterior cruciate ligament with a free graft of the patellar ligament; Ocena wynikÃ³w artroskopowej rekonstrukcji wiezadÅ‚a krzyzowego przedniego wolnym przeszczepem z wiezadÅ‚a rzepki.,1998,Chirurgia narzadów ruchu i ortopedia polska,Stasiak,evaluationofresultsafterarthroscopicreconstructionoftheanteriorcruciateligamentwithafreegraftofthepatellarligamentocenawynikã³wartroskopowejrekonstrukcjiwiezadå‚akrzyzowegoprzedniegowolnymprzeszczepemzwiezadå‚arzepki,
1712,Scopus,,"Diduch, D.R.; Mann, J.; Geary, S.P.; Scott, W.N.; Huie, G.",The effect of pretwisting the ACL autograft on knee laxity.,1998,The American journal of knee surgery,Diduch,theeffectofpretwistingtheaclautograftonkneelaxity,
1718,Scopus,,"Bents, R.T.; Jones, R.C.; May, D.A.; Snearly, W.S.",Intercondylar notch encroachment following anterior cruciate ligament reconstruction: a prospective study.,1998,The American journal of knee surgery,Bents,intercondylarnotchencroachmentfollowinganteriorcruciateligamentreconstruction:aprospectivestudy,
1719,Scopus,,"Asparouhov, A.; Haivassov, I.; Evtimov, K.",Outcome of arthroscopic ACL - Reconstruction with autologous mid-third patellar tendon: One to three-years follow-up,1998,Ortopediya i Travmatologiya,Asparouhov,outcomeofarthroscopicaclreconstructionwithautologousmidthirdpatellartendon:onetothreeyearsfollowup,
1729,Scopus,,"Asparoukhov, A.; Fandi, G.; Simeonov, I.",Radiological control and assessment in arthroscopic anterior cruciate ligament reconstruction,1998,Rentgenologiya i Radiologiya,Asparoukhov,radiologicalcontrolandassessmentinarthroscopicanteriorcruciateligamentreconstruction,
1730,Scopus,,"Gali, J.C.; Camanho, G.L.",Is the accelerated rehabilitation after anterior cruciate ligament reconstruction with patellar tendon graft safe?; A reabilitacao acelerada apos reconstrucao do ligamento cruzado anterior com enxerto de tendao patelar e segura?,1998,Revista Brasileira de Ortopedia,Gali,istheacceleratedrehabilitationafteranteriorcruciateligamentreconstructionwithpatellartendongraftsafe?areabilitacaoaceleradaaposreconstrucaodoligamentocruzadoanteriorcomenxertodetendaopatelaresegura?,
1736,Scopus,,"Lerat, J.-L.; Mandrino, A.; Besse, J.-L.; Moyen, B.; Brunet-Guedj, E.","Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Four year fellow-up results; Influence d'une ligamentoplastie extra-articulaire externe sur les resultats de la reconstruction du ligament croise anterieur avec le tendon rotulien, avec quatre ans de recul",1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,intraarticularreconstructionoftheanteriorcruciateligamentwithandwithoutextraarticularsupplementationbyquadricipitaltendonplasty:fouryearfellowupresultsinfluenced'uneligamentoplastieextraarticulaireexternesurlesresultatsdelareconstructionduligamentcroiseanterieuravecletendonrotulienavecquatreansderecul,
1737,Scopus,,"Tudisco, C.; Blasucci, C.; Simonelli, M.; Gatti, S.",Arthroscopic anterior cruciate ligament reconstruction with the patellar tendon for chronic laxity: Follow-up of 69 cases,1997,European Journal of Sports Traumatology and Related Research,Tudisco,arthroscopicanteriorcruciateligamentreconstructionwiththepatellartendonforchroniclaxity:followupof69cases,
1738,Scopus,,"Selletti, L.; Taveggia, G.; Grioni, G.; Loda, M.; Uggeri, M.",Assessment of an accelerated rehabilitation programme after anterior cruciate ligament reconstruction,1997,Europa Medicophysica,Selletti,assessmentofanacceleratedrehabilitationprogrammeafteranteriorcruciateligamentreconstruction,
1739,Scopus,,"Zaccherotti, G.; Aglietti, P.; Bandinelli, I.",Long-term isokinetic evaluation of quadriceps and hamstrings strength following ACL reconstruction. A case-control study,1997,European Journal of Sports Traumatology and Related Research,Zaccherotti,longtermisokineticevaluationofquadricepsandhamstringsstrengthfollowingaclreconstructionacasecontrolstudy,
1740,Scopus,,"Aglietti, P.; Zaccherotti, G.; Buzzi, R.; De Biase, P.",A comparison between patellar tendon and doubled semitendinosus/gracilis tendon for anterior cruciate ligament reconstruction. A minimum five-year follow-up,1997,European Journal of Sports Traumatology and Related Research,Aglietti,acomparisonbetweenpatellartendonanddoubledsemitendinosus/gracilistendonforanteriorcruciateligamentreconstructionaminimumfiveyearfollowup,
1741,Scopus,,"Georgoulis, A.D.; Papageorgiou, C.D.; Makris, C.A.; Moebius, U.G.; Soucacos, P.N.",Anterior cruciate ligament reconstruction with the press-fit technique. 2-5 years followed-up of 42 patients,1997,"Acta Orthopaedica Scandinavica, Supplement",Georgoulis,anteriorcruciateligamentreconstructionwiththepressfittechnique25yearsfollowedupof42patients,
1742,Scopus,,"Schippinger, G.; Passler, J.M.; Seibert, F.J.; Schweighofer, F.",ACL reconstruction with patellar tendon graft - Are complications dependent upon timing of surgery and technique?; Sind Komplikationen bei Kreuzbandersatzoperationen mit Patellarsehnentransplantat von OP-Technik und OP-Zeitpunkt abhangig?,1997,Swiss Surgery,Schippinger,aclreconstructionwithpatellartendongraftarecomplicationsdependentupontimingofsurgeryandtechnique?sindkomplikationenbeikreuzbandersatzoperationenmitpatellarsehnentransplantatvonoptechnikundopzeitpunktabhangig?,
1743,Scopus,,"Lerat, J.-L.; Moyen, B.; Mandrino, A.; Besse, J.-L.; Brunet-Guedj, E.",Prospective study of postoperative anterior knee laxity after anterior cruciate ligament reconstruction using two different patellar tendon grafts; Etude prospective de l'evolution de la laxite anterieure du genou apres reconstruction du ligament croise anterieur par deux procedes utilisant differemment le tendon rotulien,1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,prospectivestudyofpostoperativeanteriorkneelaxityafteranteriorcruciateligamentreconstructionusingtwodifferentpatellartendongraftsetudeprospectivedel'evolutiondelalaxiteanterieuredugenouapresreconstructionduligamentcroiseanterieurpardeuxprocedesutilisantdifferemmentletendonrotulien,
1747,Scopus,,"Laffargue, P.; Delalande, J.L.; Decoulx, J.",Anterior cruciate ligament reconstruction with patellar tendon autograft : A series of 79 cases with prognostic factors evaluation; Reconstruction du ligament croise anterieur par transplant os- tendon rotulien-os. Evaluation de 79 cas; facteurs pronostiques,1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Laffargue,anteriorcruciateligamentreconstructionwithpatellartendonautograft:aseriesof79caseswithprognosticfactorsevaluationreconstructionduligamentcroiseanterieurpartransplantostendonrotulienosevaluationde79casfacteurspronostiques,
1752,Scopus,,"Mitsou, A.; Valianatos, P.; Gavras, M.","Replacement of the anterior cruciate ligament. Comparison between the endoscopic and mini-open technique in 56 and 100 patients, respectively",1997,"Acta Orthopaedica Scandinavica, Supplement",Mitsou,replacementoftheanteriorcruciateligamentcomparisonbetweentheendoscopicandminiopentechniquein56and100patientsrespectively,
1758,Scopus,,"Cohen, M.; Abdalla, R.J.; Ejnisman, B.; Filardi, M.S.; Amaro, J.T.",Comparative study of the treatment of anterior cruciate ligament lesions in sports; Estudo comparativo no tratamento das lesoes do ligamento cruzado anterior no esporte,1997,Revista Brasileira de Ortopedia,Cohen,comparativestudyofthetreatmentofanteriorcruciateligamentlesionsinsportsestudocomparativonotratamentodaslesoesdoligamentocruzadoanteriornoesporte,
1763,Scopus,,"Wu, C.-D.",Endoscopic anterior cruciate ligament reconstruction with autogenous bone-patellar tendon-bone graft,1997,Journal of Surgical Association Republic of China,Wu,endoscopicanteriorcruciateligamentreconstructionwithautogenousbonepatellartendonbonegraft,
1764,Scopus,,"Gali, J.C.; Camanho, G.L.",Anterior cruciate ligament reconstruction with patellar tendon graft: Evaluation by the IKDC protocol; Reconstrucao do ligamento cruzado anterior com enxerto de tendao patelar: Avaliacao pelo protocolo do IKDC,1997,Revista Brasileira de Ortopedia,Gali,anteriorcruciateligamentreconstructionwithpatellartendongraft:evaluationbytheikdcprotocolreconstrucaodoligamentocruzadoanteriorcomenxertodetendaopatelar:avaliacaopeloprotocolodoikdc,
1766,Scopus,,"Treacy, S.H.; Barron, O.A.; Brunet, M.E.; Barrack, R.L.",Assessing the need for extensive supervised rehabilitation following arthroscopic ACL reconstruction.,1997,"American journal of orthopedics (Belle Mead, N.J.)",Treacy,assessingtheneedforextensivesupervisedrehabilitationfollowingarthroscopicaclreconstruction,
1771,Scopus,,"Witoński, D.; Kozłowski, P.",Arthroscopy or arthrotomy in anterior cruciate ligament reconstruction with autogenous bone-tendon-bone-graft; Artroskopia czy artrotomia w odtwarzaniu wiezadÅ‚a krzyzowego przedniego z uzyciem autogennego przeszczepu kostno-wiezadÅ‚owo-kostnego.,1997,Chirurgia narzadów ruchu i ortopedia polska,Witoński,arthroscopyorarthrotomyinanteriorcruciateligamentreconstructionwithautogenousbonetendonbonegraftartroskopiaczyartrotomiawodtwarzaniuwiezadå‚akrzyzowegoprzedniegozuzyciemautogennegoprzeszczepukostnowiezadå‚owokostnego,
1772,Scopus,,"Hernandez, A.J.; Uchoa de Rezende, M.; de Luna Gois, S.; Grisende, S.C.",Functional evaluation of physical activity level in anterior cruciate ligament reconstructions; Avaliacao funcional e do nivel de atividade fisica nas reconstrucoes do ligamento cruzado anterior,1996,Revista Brasileira de Ortopedia,Hernandez,functionalevaluationofphysicalactivitylevelinanteriorcruciateligamentreconstructionsavaliacaofuncionaledoniveldeatividadefisicanasreconstrucoesdoligamentocruzadoanterior,
1774,Scopus,,"Natri, A.; Järvinen, M.; Lehto, M.; Kannus, P.",Reconstruction of the chronically insufficient anterior cruciate ligament: Long term results of the Eriksson procedure,1996,International Orthopaedics,Natri,reconstructionofthechronicallyinsufficientanteriorcruciateligament:longtermresultsoftheerikssonprocedure,
1776,Scopus,,"Fink, C.",Long-term results following ACL-reconstruction; Langzeitergebnisse nach arthroskopisch verifizierter Rupture des vorderen Kreuzbandes,1996,Acta Chirurgica Austriaca,Fink,longtermresultsfollowingaclreconstructionlangzeitergebnissenacharthroskopischverifizierterrupturedesvorderenkreuzbandes,
1777,Scopus,,"Schippinger, G.",Complications after 283 ACL-reconstructions with free patellar graft - Influence of operating time and operating technique; Komplikationen bei 283 Kreuzbandersatzoperationen mit freiem Patellarsehnentransplantat - Beeinflussiung durch OP-Technik und OP-Zeitpunkt,1996,Acta Chirurgica Austriaca,Schippinger,complicationsafter283aclreconstructionswithfreepatellargraftinfluenceofoperatingtimeandoperatingtechniquekomplikationenbei283kreuzbandersatzoperationenmitfreiempatellarsehnentransplantatbeeinflussiungdurchoptechnikundopzeitpunkt,
1778,Scopus,,"Papadopoulos, D.; Efstathiou, P.; Iliadis, A.; Antonogiannakis, E.",Anterior cruciate ligament replacement using part of the patellar tendon as a free graft,1996,Bulletin: Hospital for Joint Diseases,Papadopoulos,anteriorcruciateligamentreplacementusingpartofthepatellartendonasafreegraft,
1779,Scopus,,"Marcacci, M.; Zaffagnini, S.; Neri, M.P.; Iacono, F.; Petitto, A.; Isola, P.; Kon, E.",Comparative assessment of the results of three ACL reconstruction techniques after a minimum five-year follow-up,1996,European Journal of Sports Traumatology and Related Research,Marcacci,comparativeassessmentoftheresultsofthreeaclreconstructiontechniquesafteraminimumfiveyearfollowup,
1786,Scopus,,"Kühne, C.; Zirkel, A.",Accelerated rehabilitation following patellar tendon autograft anterior cruciate ligament reconstruction using the aqua-jogging protocol: A primary study,1996,Sports Excercise and Injury,Kühne,acceleratedrehabilitationfollowingpatellartendonautograftanteriorcruciateligamentreconstructionusingtheaquajoggingprotocol:aprimarystudy,
1793,Scopus,,"Niceforo, A.; Bonaccorso, G.; Caminiti, S.; Di Giunta, A.",Reconstruction of the ACL with the middle third of the patellar tendon: The half-tunnel technique under arthroscopic control,1995,Journal of Sports Traumatology and Related Research,Niceforo,reconstructionoftheaclwiththemiddlethirdofthepatellartendon:thehalftunneltechniqueunderarthroscopiccontrol,
1794,Scopus,,"Marcacci, M.; Zaffagnini, S.; Neri, M.P.; Iacono, F.; Petitto, A.; Isola, P.; Kon, E.",Comparative assessment of the results of three ACL reconstruction techniques after a minimum five-year follow-up,1995,Journal of Sports Traumatology and Related Research,Marcacci,comparativeassessmentoftheresultsofthreeaclreconstructiontechniquesafteraminimumfiveyearfollowup,
1797,Scopus,,"Cameron, S.E.; Wilson, W.; St.Pierre, P.","A prospective, randomized comparison of open vs arthroscopically assisted ACL reconstruction",1995,Orthopedics,Cameron,aprospectiverandomizedcomparisonofopenvsarthroscopicallyassistedaclreconstruction,
1799,Scopus,,"Sauter, A.J.M.; van Haeff, M.J.; van der Lubbe, N.; Eygendaal, D.",Good results of early mobilisation after anterior ligament reconstruction; GOEDE RESULTATEN VAN VROEGTIJDIGE MOBILISATIE NA VOORSTE-KRUISBANDRECONSTRUCTIE,1995,Nederlands Tijdschrift voor Geneeskunde,Sauter,goodresultsofearlymobilisationafteranteriorligamentreconstructiongoederesultatenvanvroegtijdigemobilisatienavoorstekruisbandreconstructie,
1803,Scopus,,"Cohen, M.C.; Kaye, M.J.; Hosek, R.S.",Accelerated rehabilitation program for anterior cruciate ligament reconstruction with patellar tendon bone graft: Case study,1995,Chiropractic Sports Medicine,Cohen,acceleratedrehabilitationprogramforanteriorcruciateligamentreconstructionwithpatellartendonbonegraft:casestudy,
1805,Scopus,,"Dandy, D.J.",Some clinical aspects of reconstruction for chronic anterior cruciate ligament deficiency,1995,Annals of the Royal College of Surgeons of England,Dandy,someclinicalaspectsofreconstructionforchronicanteriorcruciateligamentdeficiency,
1812,Scopus,,"Specchiulli, F.; Laforgia, R.; Mocci, A.; Miolla, L.; Scialpi, L.; Solarino, G.",Anterior cruciate ligament reconstruction: A comparison of 2 techniques,1995,Clinical Orthopaedics and Related Research,Specchiulli,anteriorcruciateligamentreconstruction:acomparisonof2techniques,
1819,Scopus,,"Djian, P.; Christel, P.; Roger, B.; Witvoët, J.",Radiologic and MRI evaluation of intra-articular ligamentoplasty using a patellar tendon. Correlations with anatomical results; Evaluation radiologique et IRM des ligamentoplasties intra-articulaires utilisant le tendon rotulien. CorrÃ©lations avec les rÃ©sultats anatomiques.,1994,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Djian,radiologicandmrievaluationofintraarticularligamentoplastyusingapatellartendoncorrelationswithanatomicalresultsevaluationradiologiqueetirmdesligamentoplastiesintraarticulairesutilisantletendonrotuliencorrã©lationsaveclesrã©sultatsanatomiques,
1820,Scopus,,"Knaepler, H.; Schenk, C.",A new postoperative treatment following ACL-reconstruction; DAS NEUE 'MARBURGER REHABILITATIONSKONZEPT'. 'UBER DEN STELLENWERT VON UBUNGSGERATEN IM RAHMEN DER REHABILITATION VON PATIENTEN NACH OPERATIONEN AM VORDEREN KREUZBAND',1994,Aktuelle Traumatologie,Knaepler,anewpostoperativetreatmentfollowingaclreconstructiondasneue'marburgerrehabilitationskonzept''uberdenstellenwertvonubungsgeratenimrahmenderrehabilitationvonpatientennachoperationenamvorderenkreuzband',
1821,Scopus,,"Latosiewicz, R.; Murawski, J.; Skowroński, J.",Vascularised patellar tendon graft in anterior cruciate ligament reconstruction.,1994,Roczniki Akademii Medycznej w Białymstoku (1995),Latosiewicz,vascularisedpatellartendongraftinanteriorcruciateligamentreconstruction,
1827,Scopus,,"Lerat, J.L.; Moyen, B.; Garin, C.; Mandrino, A.; Besse, J.L.; Brunet-Guedj, E.",Anterior laxity and internal arthritis of the knee. Results of the reconstruction of the anterior cruciate ligament associated with tibial osteotomy; LaxitÃ© antÃ©rieure et arthrose interne du genou. RÃ©sultats de la reconstruction du ligament croisÃ© antÃ©rieur associÃ©e Ã  une ostÃ©otomie tibiale.,1993,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,anteriorlaxityandinternalarthritisofthekneeresultsofthereconstructionoftheanteriorcruciateligamentassociatedwithtibialosteotomylaxitã©antã©rieureetarthroseinternedugenourã©sultatsdelareconstructionduligamentcroisã©antã©rieurassociã©eã uneostã©otomietibiale,
1828,Scopus,,"Bagnolesi, P.; Cilotti, A.; Battolla, L.; Ortori, S.; Mascalchi, M.; Falaschi, F.; Zampa, V.; Spinelli, M.",Reconstruction of the anterior cruciate ligament using the patellar tendon: its magnetic resonance evaluation; La ricostruzione del legamento crociato anteriore con tendine rotuleo: valutazione con risonanza magnetica.,1993,Radiologia Medica,Bagnolesi,reconstructionoftheanteriorcruciateligamentusingthepatellartendon:itsmagneticresonanceevaluationlaricostruzionedellegamentocrociatoanteriorecontendinerotuleo:valutazioneconrisonanzamagnetica,
1835,Scopus,,"Engström, B.; Wredmark, T.; Westblad, P.",Patellar tendon or Leeds-Keio graft in the surgical treatment of anterior cruciate ligament ruptures: Intermediate results,1993,Clinical Orthopaedics and Related Research,Engström,patellartendonorleedskeiograftinthesurgicaltreatmentofanteriorcruciateligamentruptures:intermediateresults,
1847,Scopus,,"O'Meara, P.M.; O'Brien, W.R.; Henning, C.E.",Anterior cruciate ligament reconstruction stability with continuous passive motion: The role of isometric graft placement,1992,Clinical Orthopaedics and Related Research,O'Meara,anteriorcruciateligamentreconstructionstabilitywithcontinuouspassivemotion:theroleofisometricgraftplacement,
1851,Scopus,,"Aglietti, P.; Buzzi, R.; D'Andria, S.; Pisaneschi, A.; Zaccherotti, G.",Reconstruction of the chronically lax anterior cruciate ligament using the middle third of the patellar tendon. A 3-9 year follow-up.,1991,Italian journal of orthopaedics and traumatology,Aglietti,reconstructionofthechronicallylaxanteriorcruciateligamentusingthemiddlethirdofthepatellartendona39yearfollowup,
