ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
1383,Scopus,10.1177/0363546513499140,"McRae, S.; Leiter, J.; McCormack, R.; Old, J.; MacDonald, P.",Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized trial,2013,American Journal of Sports Medicine,McRae,ipsilateralversuscontralateralhamstringgraftsinanteriorcruciateligamentreconstruction:aprospectiverandomizedtrial,
1399,Scopus,10.1007/s00167-011-1585-y,"Fernandes, T.L.; Protta, T.R.; Fregni, F.; Neto, R.B.; Pedrinelli, A.; Camanho, G.L.; Hernandez, A.J.",Isokinetic muscle strength and knee function associated with double femoral pin fixation and fixation with interference screw in anterior cruciate ligament reconstruction,2012,"Knee Surgery, Sports Traumatology, Arthroscopy",Fernandes,isokineticmusclestrengthandkneefunctionassociatedwithdoublefemoralpinfixationandfixationwithinterferencescrewinanteriorcruciateligamentreconstruction,
1403,Scopus,10.1016/j.knee.2012.02.005,"Lui, P.P.Y.; Cheng, Y.Y.; Yung, S.H.; Hung, A.S.L.; Chan, K.M.",A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,2012,Knee,Lui,arandomizedcontrolledtrialcomparingbonemineraldensitychangesofthreedifferentaclreconstructiontechniques,
1408,Scopus,10.1007/s00167-010-1353-4,"Drogset, J.O.; Straume, L.G.; Bjørkmo, I.; Myhr, G.",A prospective randomized study of ACL-reconstructions using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws,2011,"Knee Surgery, Sports Traumatology, Arthroscopy",Drogset,aprospectiverandomizedstudyofaclreconstructionsusingbonepatellartendonbonegraftsfixedwithbioabsorbableormetalinterferencescrews,
1412,Scopus,10.1016/j.injury.2010.09.029,"Volpi, P.; Cervellin, M.; Denti, M.; Bait, C.; Melegati, G.; Quaglia, A.; de Girolamo, L.",ACL reconstruction in sports active people: Transtibial DB technique with ST/G vs. transtibial SB technique with BPTB: Preliminary results,2010,Injury,Volpi,aclreconstructioninsportsactivepeople:transtibialdbtechniquewithst/gvstranstibialsbtechniquewithbptb:preliminaryresults,
1413,Scopus,10.1016/j.knee.2009.09.008,"Ghalayini, S.R.A.; Helm, A.T.; Bonshahi, A.Y.; Lavender, A.; Johnson, D.S.; Smith, R.B.",Arthroscopic anterior cruciate ligament surgery: Results of autogenous patellar tendon graft versus the Leeds-Keio synthetic graft. Five year follow-up of a prospective randomised controlled trial,2010,Knee,Ghalayini,arthroscopicanteriorcruciateligamentsurgery:resultsofautogenouspatellartendongraftversustheleedskeiosyntheticgraftfiveyearfollowupofaprospectiverandomisedcontrolledtrial,
1422,Scopus,10.1177/0363546509349490,"Şekir, U.; Gür, H.; Akova, B.",Early Versus Late Start of Isokinetic Hamstring-Strengthening Exercise after Anterior Cruciate Ligament Reconstruction with Patellar Tendon Graft,2010,American Journal of Sports Medicine,Şekir,earlyversuslatestartofisokinetichamstringstrengtheningexerciseafteranteriorcruciateligamentreconstructionwithpatellartendongraft,
1428,Scopus,10.1016/j.arthro.2009.05.016,"Endele, D.; Jung, C.; Becker, U.; Bauer, G.; Mauch, F.",Anterior Cruciate Ligament Reconstruction With and Without Computer Navigation: A Clinical and Magnetic Resonance Imaging Evaluation 2 Years After Surgery,2009,Arthroscopy - Journal of Arthroscopic and Related Surgery,Endele,anteriorcruciateligamentreconstructionwithandwithoutcomputernavigation:aclinicalandmagneticresonanceimagingevaluation2yearsaftersurgery,
1460,Scopus,10.1007/s11999-007-0015-4,"Han, H.S.; Seong, S.C.; Lee, S.; Lee, M.C.",Anterior cruciate ligament reconstruction: Quadriceps versus patellar autograft,2008,Clinical Orthopaedics and Related Research,Han,anteriorcruciateligamentreconstruction:quadricepsversuspatellarautograft,
1465,Scopus,10.1097/JSM.0b013e31812570fa,"Huang, M.-H.; Yang, R.-C.; Chou, P.-H.",Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,2007,Clinical Journal of Sport Medicine,Huang,preliminaryeffectsofhyaluronicacidonearlyrehabilitationofpatientswithisolatedanteriorcruciateligamentreconstruction,
1469,Scopus,10.1016/j.arthro.2006.12.026,"Barber, F.A.; Boothby, M.H.",Bilok Interference Screws for Anterior Cruciate Ligament Reconstruction: Clinical and Radiographic Outcomes,2007,Arthroscopy - Journal of Arthroscopic and Related Surgery,Barber,bilokinterferencescrewsforanteriorcruciateligamentreconstruction:clinicalandradiographicoutcomes,
1470,Scopus,10.1177/0363546506296042,"Pinczewski, L.A.; Lyman, J.; Salmon, L.J.; Russell, V.J.; Roe, J.; Linklater, J.","A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: A controlled, prospective trial",2007,American Journal of Sports Medicine,Pinczewski,a10yearcomparisonofanteriorcruciateligamentreconstructionswithhamstringtendonandpatellartendonautograft:acontrolledprospectivetrial,
1480,Scopus,10.1016/j.knee.2006.10.004,"Ito, Y.; Deie, M.; Adachi, N.; Kobayashi, K.; Kanaya, A.; Miyamoto, A.; Nakasa, T.; Ochi, M.",A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction,2007,Knee,Ito,aprospectivestudyof3dayversus2weekimmobilizationperiodafteranteriorcruciateligamentreconstruction,
1484,Scopus,10.1007/s00167-006-0138-2,"Isberg, J.; Faxén, E.; Brandsson, S.; Eriksson, B.I.; Kärrholm, J.; Karlsson, J.",Early active extension after anterior cruciate ligament reconstruction does not result in increased laxity of the knee,2006,"Knee Surgery, Sports Traumatology, Arthroscopy",Isberg,earlyactiveextensionafteranteriorcruciateligamentreconstructiondoesnotresultinincreasedlaxityoftheknee,
1486,Scopus,10.1007/s00167-006-0050-9,"Gobbi, A.; Francisco, R.",Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: A prospective clinical investigation,2006,"Knee Surgery, Sports Traumatology, Arthroscopy",Gobbi,factorsaffectingreturntosportsafteranteriorcruciateligamentreconstructionwithpatellartendonandhamstringgraft:aprospectiveclinicalinvestigation,
1490,Scopus,10.1177/0363546505284889,"Halinen, J.; Lindahl, J.; Hirvensalo, E.; Santavirta, S.",Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: A prospective randomized study,2006,American Journal of Sports Medicine,Halinen,operativeandnonoperativetreatmentsofmedialcollateralligamentrupturewithearlyanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
1498,Scopus,10.1111/j.1600-0838.2004.00435.x,"Harilainen, A.; Sandelin, J.",Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-Year follow-up results of a randomized prospective study,2006,Scandinavian Journal of Medicine and Science in Sports,Harilainen,postoperativeuseofkneebraceinbonetendonbonepatellartendonanteriorcruciateligamentreconstruction:5yearfollowupresultsofarandomizedprospectivestudy,
1501,Scopus,10.1016/s0035-1040(06)75947-5,"Giraud, B.; Besse, J.-L.; Cladière, F.; Écochard, R.; Moyen, B.; Lerat, J.-L.",Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Seven-year follow-up; Influence d'une ligamentoplastie extra-articulaire latÃ©rale sur les rÃ©sultats de la reconstruction du ligament croisÃ© antÃ©rieur avec le ligament patellaire avec 7 ans de recul,2006,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Giraud,intraarticularreconstructionoftheanteriorcruciateligamentwithandwithoutextraarticularsupplementationbyquadricipitaltendonplasty:sevenyearfollowupinfluenced'uneligamentoplastieextraarticulairelatã©ralesurlesrã©sultatsdelareconstructionduligamentcroisã©antã©rieuravecleligamentpatellaireavec7ansderecul,
1512,Scopus,10.1007/s00113-005-0948-6,"Tecklenburg, K.; Hoser, C.; Sailer, R.; Oberladstaetter, J.; Fink, C.",ACL reconstruction with bone-patellar tendon-bone graft and proximal fixation with the endobutton: A 2- to 5-year follow-up; Vordere kreuzbandplastik mit proximaler endobutton-fixation eines lig.-patellae-transplantats: 2- bis 5-jahres-ergebnisse,2005,Unfallchirurg,Tecklenburg,aclreconstructionwithbonepatellartendonbonegraftandproximalfixationwiththeendobutton:a2to5yearfollowupvorderekreuzbandplastikmitproximalerendobuttonfixationeinesligpatellaetransplantats:2bis5jahresergebnisse,
1515,Scopus,10.1177/0363546504272264,"Drogset, J.O.; Grøntvedt, T.; Tegnander, A.",Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: A prospective randomized study of the clinical outcome,2005,American Journal of Sports Medicine,Drogset,endoscopicreconstructionoftheanteriorcruciateligamentusingbonepatellartendonbonegraftsfixedwithbioabsorbableormetalinterferencescrews:aprospectiverandomizedstudyoftheclinicaloutcome,
1522,Scopus,10.1177/0363546504268406,"Beynnon, B.D.; Uh, B.S.; Johnson, R.J.; Abate, J.A.; Nichols, C.E.; Fleming, B.C.; Poole, A.R.; Roos, H.","Rehabilitation after anterior cruciate ligament reconstruction: A prospective, randomized, double-blind comparison of programs administered over 2 different time intervals",2005,American Journal of Sports Medicine,Beynnon,rehabilitationafteranteriorcruciateligamentreconstruction:aprospectiverandomizeddoubleblindcomparisonofprogramsadministeredover2differenttimeintervals,
1523,Scopus,10.1016/j.arthro.2004.09.012,"Kaeding, C.C.; Farr, J.; Kavanaugh, T.; Pedroza, A.",A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws,2005,Arthroscopy - Journal of Arthroscopic and Related Surgery,Kaeding,aprospectiverandomizedcomparisonofbioabsorbableandtitaniumanteriorcruciateligamentinterferencescrews,
1530,Scopus,10.1016/j.arthro.2004.12.002,"Ibrahim, S.A.-R.; Al-Kussary, I.M.; Al-Misfer, A.R.K.; Al-Mutairi, H.Q.; Ghafar, S.A.; El Noor, T.A.",Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: Patellar tendon versus gracilis and semitendinosus autograft,2005,Arthroscopy - Journal of Arthroscopic and Related Surgery,Ibrahim,clinicalevaluationofarthroscopicallyassistedanteriorcruciateligamentreconstruction:patellartendonversusgracilisandsemitendinosusautograft,
1531,Scopus,10.1177/0363546504268036,"Hill, P.F.; Russell, V.J.; Salmon, L.J.; Pinczewski, L.A.",The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,2005,American Journal of Sports Medicine,Hill,theinfluenceofsupplementarytibialfixationonlaxitymeasurementsafteranteriorcruciateligamentreconstructionwithhamstringtendonsinfemalepatients,
1532,Scopus,10.1177/0363546504265924,"Nicholas, S.J.; D'Amato, M.J.; Mullaney, M.J.; Tyler, T.F.; Kolstad, K.; McHugh, M.P.",A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction,2004,American Journal of Sports Medicine,Nicholas,aprospectivelyrandomizeddoubleblindstudyontheeffectofinitialgrafttensiononkneestabilityafteranteriorcruciateligamentreconstruction,
1550,Scopus,10.1016/s0035-1040(04)70756-4,"Boyer, P.; Djian, P.; Christel, P.; Paoletti, X.; Degeorges, R.",Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: Comparison with telos in 147 knees; FiabilitÃ© de l'arthromÃ¨tre KT-1000 pour la mesure de la laxitÃ© antÃ©rieure du genou: Comparaison avec l'appareil TÃ©los Ã  propos de 147 genoux,2004,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Boyer,reliabilityofthekt1000arthrometer(medmetric)formeasuringanteriorkneelaxity:comparisonwithtelosin147kneesfiabilitã©del'arthromã¨trekt1000pourlamesuredelalaxitã©antã©rieuredugenou:comparaisonavecl'appareiltã©losã proposde147genoux,
1561,Scopus,10.1007/s00167-003-0386-3,"Melegati, G.; Tornese, D.; Bandi, M.; Volpi, P.; Schönhuber, H.; Denti, M.",The role of the rehabilitation brace in restoring knee extension after anterior cruciate ligament reconstruction: A prospective controlled study,2003,"Knee Surgery, Sports Traumatology, Arthroscopy",Melegati,theroleoftherehabilitationbraceinrestoringkneeextensionafteranteriorcruciateligamentreconstruction:aprospectivecontrolledstudy,
1562,Scopus,10.1007/s00167-003-0406-3,"Mikkelsen, C.; Werner, S.; Cerulli, G.; Lorenzini, M.; Bergstrand, G.",Can a post-operative brace in slight hyperextension prevent extension deficit after anterior cruciate ligament reconstruction? A pospective randomised study,2003,"Knee Surgery, Sports Traumatology, Arthroscopy",Mikkelsen,canapostoperativebraceinslighthyperextensionpreventextensiondeficitafteranteriorcruciateligamentreconstruction?apospectiverandomisedstudy,
1566,Scopus,10.1007/s00402-002-0457-9,"Muren, O.; Dahlstedt, L.; Dalén, N.","Reconstruction of acute anterior cruciate ligament injuries: A prospetive, randomised study of 40 patients with 7-year follow-up. No advantage of synthetic augmentation compared to a traditional patellar tendon graft",2003,Archives of Orthopaedic and Trauma Surgery,Muren,reconstructionofacuteanteriorcruciateligamentinjuries:aprospetiverandomisedstudyof40patientswith7yearfollowupnoadvantageofsyntheticaugmentationcomparedtoatraditionalpatellartendongraft,
1569,Scopus,10.1177/03635465030310022101,"Otsuka, H.; Ishibashi, Y.; Tsuda, E.; Sasaki, K.; Toh, S.",Comparison of three techniques of anterior cruciate ligament reconstruction with bone-patellar tendon-bone graft: Differences in anterior tibial translation and tunnel enlargement with each technique,2003,American Journal of Sports Medicine,Otsuka,comparisonofthreetechniquesofanteriorcruciateligamentreconstructionwithbonepatellartendonbonegraft:differencesinanteriortibialtranslationandtunnelenlargementwitheachtechnique,
1572,Scopus,10.1177/03635465030310010501,"Jansson, K.A.; Linko, E.; Sandelin, J.; Harilainen, A.",A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction,2003,American Journal of Sports Medicine,Jansson,aprospectiverandomizedstudyofpatellarversushamstringtendonautograftsforanteriorcruciateligamentreconstruction,
1573,Scopus,10.1177/03635465030310011401,"Ejerhed, L.; Kartus, J.; Sernert, N.; Köhier, K.; Karlsson, J.",Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up,2003,American Journal of Sports Medicine,Ejerhed,patellartendonorsemitendinosustendonautograftsforanteriorcruciateligamentreconstruction?aprospectiverandomizedstudywithatwoyearfollowup,
1577,Scopus,10.1177/03635465020300061601,"Drogset, J.O.; Grøntvedt, T.",Anterior cruciate ligament reconstruction with and without a ligament augmentation device: Results at 8-year follow-up,2002,American Journal of Sports Medicine,Drogset,anteriorcruciateligamentreconstructionwithandwithoutaligamentaugmentationdevice:resultsat8yearfollowup,
1594,Scopus,10.2106/00004623-200209000-00001,"Beynnon, B.D.; Johnson, R.J.; Fleming, B.C.; Kannus, P.; Kaplan, M.; Samani, J.; Renström, P.","Anterior cruciate ligament replacement: Comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study",2002,Journal of Bone and Joint Surgery,Beynnon,anteriorcruciateligamentreplacement:comparisonofbonepatellartendonbonegraftswithtwostrandhamstringgraftsaprospectiverandomizedstudy,
1597,Scopus,10.1034/j.1600-0838.2002.120203.x,"Henriksson, M.; Rockborn, P.; Good, L.",Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: A prospective randomized comparison with a 2-year follow-up,2002,Scandinavian Journal of Medicine and Science in Sports,Henriksson,rangeofmotiontraininginbracevsplasterimmobilizationafteranteriorcruciateligamentreconstruction:aprospectiverandomizedcomparisonwitha2yearfollowup,
1599,Scopus,10.1034/j.1600-0838.2002.120109.x,"Sernert, N.; Kartus, J.; Köhler, K.; Ejerhed, L.; Brandsson, S.; Karlsson, J.","Comparison of functional outcome after anterior cruciate ligament reconstruction resulting in low, normal and increased laxity",2002,Scandinavian Journal of Medicine and Science in Sports,Sernert,comparisonoffunctionaloutcomeafteranteriorcruciateligamentreconstructionresultinginlownormalandincreasedlaxity,
1602,Scopus,10.1177/03635465020300041201,"Pinczewski, L.A.; Deehan, D.J.; Salmon, L.J.; Russell, V.J.; Clingeleffer, A.",A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament,2002,American Journal of Sports Medicine,Pinczewski,afiveyearcomparisonofpatellartendonversusfourstrandhamstringtendonautograftforarthroscopicreconstructionoftheanteriorcruciateligament,
1604,Scopus,10.1302/0301-620X.84B3.12400,"Nau, T.; Lavoie, P.; Duval, N.",A new generation of artificial ligaments in reconstruction of the anterior cruciate ligament,2002,Journal of Bone and Joint Surgery - Series B,Nau,anewgenerationofartificialligamentsinreconstructionoftheanteriorcruciateligament,
1605,Scopus,10.1177/03635465020300011801,"Hess, T.; Duchow, J.; Roland, S.; Kohn, D.",Single- versus two-incision technique in anterior cruciate ligament replacement: Influence on postoperative muscle function,2002,American Journal of Sports Medicine,Hess,singleversustwoincisiontechniqueinanteriorcruciateligamentreplacement:influenceonpostoperativemusclefunction,
1606,Scopus,10.1177/03635465020300021201,"Shaieb, M.D.; Kan, D.M.; Chang, S.K.; Marumoto, J.M.; Richardson, A.B.",A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction,2002,American Journal of Sports Medicine,Shaieb,aprospectiverandomizedcomparisonofpatellartendonversussemitendinosusandgracilistendonautograftsforanteriorcruciateligamentreconstruction,
1611,Scopus,10.1007/s004020100290,"Pape, D.; Seil, R.; Adam, F.; Gödde, S.; Georg, T.; Rupp, S.; Kohn, D.",Blood loss in anterior cruciate ligament (ACL) reconstruction with and without intercondylar notchplasty: Does it affect the clinical outcome?,2001,Archives of Orthopaedic and Trauma Surgery,Pape,bloodlossinanteriorcruciateligament(acl)reconstructionwithandwithoutintercondylarnotchplasty:doesitaffecttheclinicaloutcome?,
1614,Scopus,10.1007/s001670000179,"Ejerhed, L.; Kartus, J.; Köhler, K.; Sernert, N.; Brandsson, S.; Karlsson, J.",Preconditioning patellar tendon autografts in arthroscopic anterior cruciate ligament reconstruction: A prospective randomized study,2001,"Knee Surgery, Sports Traumatology, Arthroscopy",Ejerhed,preconditioningpatellartendonautograftsinarthroscopicanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
1628,Scopus,10.1053/jars.2001.25277,"Mariani, P.P.; Camillieri, G.; Margheritini, F.",Transcondylar screw fixation in anterior cruciate ligament reconstruction,2001,Arthroscopy,Mariani,transcondylarscrewfixationinanteriorcruciateligamentreconstruction,
1632,Scopus,10.1034/j.1600-0838.2001.011002110.x,"Brandsson, S.; Faxén, E.; Kartus, J.; Eriksson, B.I.; Karlsson, J.","Is a knee brace advantageous after anterior cruciate ligament surgery? A prospective, randomised study with a two-year follow-up",2001,Scandinavian Journal of Medicine and Science in Sports,Brandsson,isakneebraceadvantageousafteranteriorcruciateligamentsurgery?aprospectiverandomisedstudywithatwoyearfollowup,
1633,Scopus,10.1053/jars.2001.21509,"Fink, C.; Zapp, M.; Benedetto, K.P.; Hackl, W.; Hoser, C.; Rieger, M.",Tibial tunnel enlargement following anterior cruciate ligament reconstruction with patellar tendon autograft,2001,Arthroscopy,Fink,tibialtunnelenlargementfollowinganteriorcruciateligamentreconstructionwithpatellartendonautograft,
1634,Scopus,10.1053/jars.2001.21785,"Barrett, G.R.; Rook, R.T.; Nash, C.R.; Coggin, M.R.H.",The effect of workers' compensation on clinical outcomes of arthroscopic-assisted autogenous patellar tendon anterior cruciate ligament reconstruction in an acute population,2001,Arthroscopy,Barrett,theeffectofworkers'compensationonclinicaloutcomesofarthroscopicassistedautogenouspatellartendonanteriorcruciateligamentreconstructioninanacutepopulation,
1637,Scopus,10.1177/03635465010290060901,"Aune, A.K.; Holm, I.; Risberg, M.A.; Jensen, H.K.; Steen, H.",Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction: A randomized study with two-year follow-up,2001,American Journal of Sports Medicine,Aune,fourstrandhamstringtendonautograftcomparedwithpatellartendonboneautograftforanteriorcruciateligamentreconstruction:arandomizedstudywithtwoyearfollowup,
1641,Scopus,10.1302/0301-620X.83B3.11685,"Eriksson, K.; Anderberg, P.; Hamberg, P.; Löfgren, A.C.; Bredenberg, M.; Westman, I.; Wredmark, T.",A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament,2001,Journal of Bone and Joint Surgery - Series B,Eriksson,acomparisonofquadruplesemitendinosusandpatellartendongraftsinreconstructionoftheanteriorcruciateligament,
1642,Scopus,10.1177/03635465010290031501,"Ahmad, C.S.; Shubin-Stein, B.E.; Jeshuran, W.; Nercessian, O.A.; Henry, J.H.",Anterior cruciate ligament function after tibial eminence fracture in skeletally mature patients,2001,American Journal of Sports Medicine,Ahmad,anteriorcruciateligamentfunctionaftertibialeminencefractureinskeletallymaturepatients,
1643,Scopus,10.1177/03635465010290030201,"Anderson, A.F.; Snyder, R.B.; Lipscomb, A.B.",Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods,2001,American Journal of Sports Medicine,Anderson,anteriorcruciateligamentreconstructionaprospectiverandomizedstudyofthreesurgicalmethods,
1646,Scopus,10.1007/s00068-001-1089-4,"Hofmann, G.O.; Wagner, F.D.; Beickert, R.; Gonschorek, O.; Bühren, V.",Anterior cruciate ligament reconstruction using patellar tendon autograft and bioresorbable interference screws,2001,European Journal of Trauma,Hofmann,anteriorcruciateligamentreconstructionusingpatellartendonautograftandbioresorbableinterferencescrews,
1648,Scopus,10.1007/s001130050634,"Fremerey, R.; Lobenhoffer, P.; Skutek, M.; Zeichen, J.; Gerich, T.; Bosch, U.",Proprioception in anterior cruciate ligament reconstruction. Endoscopic versus two-tunnel technique; Propriozeption nach rekonstruktion des vorderen kreuzbands: Endoskopische vs. Zweikanaltechnik,2000,Unfallchirurg,Fremerey,proprioceptioninanteriorcruciateligamentreconstructionendoscopicversustwotunneltechniquepropriozeptionnachrekonstruktiondesvorderenkreuzbands:endoskopischevszweikanaltechnik,
1650,Scopus,10.1007/s001130050567,"Hackl, W.; Fink, C.; Benedetto, K.P.; Hoser, C.",Metall- versus bioabsorbable polyglyconate interference screw for graft fixation in ACL reconstruction: A prospective randomized study of 40 patients; Transplantatfixation bei der vorderen kreuzbandrekonstruktion. Metall- vs. bioresorbierbare polyglykonatinterferenzschraube - Eine prospektive randomisierte studie von 40 patienten,2000,Unfallchirurg,Hackl,metallversusbioabsorbablepolyglyconateinterferencescrewforgraftfixationinaclreconstruction:aprospectiverandomizedstudyof40patientstransplantatfixationbeidervorderenkreuzbandrekonstruktionmetallvsbioresorbierbarepolyglykonatinterferenzschraubeeineprospektiverandomisiertestudievon40patienten,
1655,Scopus,10.1053/jars.2000.4633,"Fink, C.; Benedetto, K.P.; Hackl, W.; Hoser, C.; Freund, M.C.; Rieger, M.",Bioabsorbable polyglyconate interference screw fixation in anterior cruciate ligament reconstruction: A prospective computed tomography -Controlled study,2000,Arthroscopy,Fink,bioabsorbablepolyglyconateinterferencescrewfixationinanteriorcruciateligamentreconstruction:aprospectivecomputedtomographycontrolledstudy,
1663,Scopus,10.1177/03635465000280050501,"Shelbourne, K.D.; Urch, S.E.",Primary anterior cruciate ligament reconstruction using the contralateral autogenous patellar tendon,2000,American Journal of Sports Medicine,Shelbourne,primaryanteriorcruciateligamentreconstructionusingthecontralateralautogenouspatellartendon,
1668,Scopus,10.1007/s001670050166,"Jansson, K.A.; Harilainen, A.; Sandelin, J.; Karjalainen, P.T.; Aronen, H.J.; Tallroth, K.","Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique: A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up",1999,"Knee Surgery, Sports Traumatology, Arthroscopy",Jansson,bonetunnelenlargementafteranteriorcruciateligamentreconstructionwiththehamstringautograftandendobuttonfixationtechnique:aclinicalradiographicandmagneticresonanceimagingstudywith2yearsfollowup,
1672,Scopus,10.1007/s002640050357,"Järvelä, T.; Nyyssönen, M.; Kannus, P.; Paakkala, T.; Järvinen, M.",Bone patellar tendon-bone reconstruction of the anterior cruciate ligament. A long-term comparison of early and late repair,1999,International Orthopaedics,Järvelä,bonepatellartendonbonereconstructionoftheanteriorcruciateligamentalongtermcomparisonofearlyandlaterepair,
1684,Scopus,10.1053/ar.1999.v15.015046001,"McGuire, D.A.; Barber, F.A.; Elrod, B.F.; Paulos, L.E.",Bioabsorbable interference screws for graft fixation in anterior cruciate ligament reconstruction,1999,Arthroscopy - Journal of Arthroscopic and Related Surgery,McGuire,bioabsorbableinterferencescrewsforgraftfixationinanteriorcruciateligamentreconstruction,
1698,Scopus,10.1007/s001670050141,"Sernert, N.; Kartus, J.; Köhler, K.; Stener, S.; Larsson, J.; Eriksson, B.I.; Karlsson, J.","Analysis of subjective, objective and functional examination tests after anterior cruciate ligament reconstruction. A follow-up of 527 patients.",1999,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Sernert,analysisofsubjectiveobjectiveandfunctionalexaminationtestsafteranteriorcruciateligamentreconstructionafollowupof527patients,
1699,Scopus,10.1007/s001670050142,"Gebhard, F.; Authenrieth, M.; Strecker, W.; Kinzl, L.; Hehl, G.",Ultrasound evaluation of gravity induced anterior drawer following anterior cruciate ligament lesion.,1999,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",Gebhard,ultrasoundevaluationofgravityinducedanteriordrawerfollowinganteriorcruciateligamentlesion,
1707,Scopus,10.1007/s001130050308,"Gerich, T.; Lattermann, C.; Bosch, U.; Lobenhoffer, H.P.; Tscherne, H.",Endoscopic versus limited open technique in anterior cruciate ligament reconstruction. Prospective study results after 4 years; Endoskopische versus limitiert offene technik fur den ersatz des vorderen kreuzbandes. 4-jahres-ergebnisse einer prospektiven studie,1998,Unfallchirurg,Gerich,endoscopicversuslimitedopentechniqueinanteriorcruciateligamentreconstructionprospectivestudyresultsafter4yearsendoskopischeversuslimitiertoffenetechnikfurdenersatzdesvorderenkreuzbandes4jahresergebnisseeinerprospektivenstudie,
1728,Scopus,10.1016/S0749-8063(98)70022-2,"van Kämpen, A.; Wymenga, A.B.; van der Heide, H.J.L.; Bakens, H.J.A.M.",The effect of different graft tensioning in anterior cruciate ligament reconstruction: A prospective randomized study,1998,Arthroscopy,van,theeffectofdifferentgrafttensioninginanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
1731,Scopus,10.1007/s001670050075,"Marcacci, M.; Zaffagnini, S.; Iacono, F.; Neri, M.P.; Loreti, I.; Petitto, A.",Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Marcacci,arthroscopicintraandextraarticularanteriorcruciateligamentreconstructionwithgracilisandsemitendinosustendons,
1732,Scopus,10.1007/s001670050077,"Brandsson, S.; Faxén, E.; Eriksson, B.I.; Kälebo, P.; Swärd, L.; Lundin, O.; Karlsson, J.",Closing patellar tendon defects after anterior cruciate ligament reconstruction: Absence of any benefit,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Brandsson,closingpatellartendondefectsafteranteriorcruciateligamentreconstruction:absenceofanybenefit,
1733,Scopus,10.1007/s001670050078,"Muellner, T.; Alacamlioglu, Y.; Nikolic, A.; Schabus, R.",No benefit of bracing on the early outcome after anterior cruciate ligament reconstruction,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Muellner,nobenefitofbracingontheearlyoutcomeafteranteriorcruciateligamentreconstruction,
1744,Scopus,10.1007/s002640050141,"Al-Zarahini, S.; Franceschi, J.-P.; Coste, J.; Zerroug, B.; Al-Sebai, W.",Anterior cruciate ligament reconstruction by mini-arthrotomy,1997,International Orthopaedics,Al-Zarahini,anteriorcruciateligamentreconstructionbyminiarthrotomy,
