ID,Source,DOI,Authors,Title,Year,Journal,first_author,short_title,key
1704,Scopus,,"Lerat, J.-L.; Chotel, F.; Besse, J.-L.; Moyen, B.; Binet, G.; Craviari, T.; Brunet-Guedj, E.; Adeleine, P.; Nemoz, J.C.",10 to 16 years follow-up results of 138 anterior cruciate ligament reconstruction for chronic instability of the knee using the central third of the patellar tendon augmented by extra-articular plasty; Les resultats apres 10 a 16 ans du traitement de la laxite chronique anterieure du genou par une reconstruction du ligament croise anterieur avec une greffe de tendon rotulien associee a une plastie extra-articulaire externe. A propos de 138 cas,1998,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,10to16yearsfollowupresultsof138anteriorcruciateligamentreconstructionforchronicinstabilityofthekneeusingthecentralthirdofthepatellartendonaugmentedbyextraarticularplastylesresultatsapres10a16ansdutraitementdelalaxitechroniqueanterieuredugenouparunereconstructionduligamentcroiseanterieuravecunegreffedetendonrotulienassocieeauneplastieextraarticulaireexterneaproposde138cas,
1705,Scopus,10.1007/s001130050337,"Brück, E.; Ziring, E.; Giannadakis, C.; Götzen, L.",Morbidity after autogenous bone-patellar-bone graft harvest from the opposite knee; Zur morbiditat nach kontralateraler entnahme des lig.-patellae- Transplantats zum kreuzbandersatz,1998,Unfallchirurg,Brück,morbidityafterautogenousbonepatellarbonegraftharvestfromtheoppositekneezurmorbiditatnachkontralateralerentnahmedesligpatellaetransplantatszumkreuzbandersatz,
1706,Scopus,,"Elgafy, H.; Elsafty, M.",Day case arthroscopic anterior cruciate ligament reconstruction,1998,Journal of the Royal College of Surgeons of Edinburgh,Elgafy,daycasearthroscopicanteriorcruciateligamentreconstruction,
1707,Scopus,10.1007/s001130050308,"Gerich, T.; Lattermann, C.; Bosch, U.; Lobenhoffer, H.P.; Tscherne, H.",Endoscopic versus limited open technique in anterior cruciate ligament reconstruction. Prospective study results after 4 years; Endoskopische versus limitiert offene technik fur den ersatz des vorderen kreuzbandes. 4-jahres-ergebnisse einer prospektiven studie,1998,Unfallchirurg,Gerich,endoscopicversuslimitedopentechniqueinanteriorcruciateligamentreconstructionprospectivestudyresultsafter4yearsendoskopischeversuslimitiertoffenetechnikfurdenersatzdesvorderenkreuzbandes4jahresergebnisseeinerprospektivenstudie,
1708,Scopus,10.1016/S0968-0160(97)10023-0,"Shahane, S.A.; Bickerstaff, D.R.",Proximal advancement of the medial collateral ligament for chronic medial instability of the knee joint,1998,Knee,Shahane,proximaladvancementofthemedialcollateralligamentforchronicmedialinstabilityofthekneejoint,
1709,Scopus,10.1177/03635465980260012201,"Bach, B.R.; Levy, M.E.; Bojchuk, J.; Tradonsky, S.; Bush-Joseph, C.A.; Khan, N.H.",Single-incision endoscopic anterior cruciate ligament reconstruction using patellar tendon autograft. Minimum two-year follow-up evaluation,1998,American Journal of Sports Medicine,Bach,singleincisionendoscopicanteriorcruciateligamentreconstructionusingpatellartendonautograftminimumtwoyearfollowupevaluation,
1710,Scopus,10.1177/03635465980260012101,"Bach, B.R.; Tradonsky, S.; Bojchuk, J.; Levy, M.E.; Bush-Joseph, C.A.; Khan, N.H.",Arthroscopically assisted anterior cruciate ligament reconstruction using patellar tendon autograft. Five- to nine-year follow-up evaluation,1998,American Journal of Sports Medicine,Bach,arthroscopicallyassistedanteriorcruciateligamentreconstructionusingpatellartendonautograftfivetonineyearfollowupevaluation,
1711,Scopus,,"Stasiak, A.; Lenz, G.P.; Milde, T.",Evaluation of results after arthroscopic reconstruction of the anterior cruciate ligament with a free graft of the patellar ligament; Ocena wynikÃ³w artroskopowej rekonstrukcji wiezadÅ‚a krzyzowego przedniego wolnym przeszczepem z wiezadÅ‚a rzepki.,1998,Chirurgia narzadów ruchu i ortopedia polska,Stasiak,evaluationofresultsafterarthroscopicreconstructionoftheanteriorcruciateligamentwithafreegraftofthepatellarligamentocenawynikã³wartroskopowejrekonstrukcjiwiezadå‚akrzyzowegoprzedniegowolnymprzeszczepemzwiezadå‚arzepki,
1712,Scopus,,"Diduch, D.R.; Mann, J.; Geary, S.P.; Scott, W.N.; Huie, G.",The effect of pretwisting the ACL autograft on knee laxity.,1998,The American journal of knee surgery,Diduch,theeffectofpretwistingtheaclautograftonkneelaxity,
1713,Scopus,10.1111/j.1600-0838.1998.tb00467.x,"Thuresson, P.; Nyquist, F.; Önsten, I.",Bone graft fixation in anterior cruciate ligament reconstruction evaluated by radiostereometric analysis,1998,Scandinavian Journal of Medicine and Science in Sports,Thuresson,bonegraftfixationinanteriorcruciateligamentreconstructionevaluatedbyradiostereometricanalysis,
1714,Scopus,10.1007/s001670050103,"Sauter, A.J.M.; van Haeff, M.J.; van der Lubbe, N.; Eygendaal, D.",Anterior cruciate ligament reconstruction with alternative tibial tunnel: Early results after accelerated weight-bearing,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Sauter,anteriorcruciateligamentreconstructionwithalternativetibialtunnel:earlyresultsafteracceleratedweightbearing,
1715,Scopus,10.1007/s001670050107,"Papachristou, G.; Tilentzoglou, A.; Efstathopoulos, N.; Khaldi, L.",Reconstruction of anterior cruciate ligament using the doubled tendon graft technique: An experimental study in rabbits,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Papachristou,reconstructionofanteriorcruciateligamentusingthedoubledtendongrafttechnique:anexperimentalstudyinrabbits,
1716,Scopus,10.1272/jnms1923.65.377,"Nakayama, Y.; Shirai, Y.; Narita, T.; Mori, A.",Enlargement of bone tunnels after anterior cruciate ligament reconstruction.,1998,Nippon Ika Daigaku zasshi,Nakayama,enlargementofbonetunnelsafteranteriorcruciateligamentreconstruction,
1717,Scopus,10.1111/j.1600-0838.1998.tb00484.x,"Muneta, T.; Sekiya, I.; Ogiuchi, T.; Yagishita, K.; Yamamoto, H.; Shinomiya, K.",Objective factors affecting overall subjective evaluation of recovery after anterior cruciate ligament reconstruction,1998,Scandinavian Journal of Medicine and Science in Sports,Muneta,objectivefactorsaffectingoverallsubjectiveevaluationofrecoveryafteranteriorcruciateligamentreconstruction,
1718,Scopus,,"Bents, R.T.; Jones, R.C.; May, D.A.; Snearly, W.S.",Intercondylar notch encroachment following anterior cruciate ligament reconstruction: a prospective study.,1998,The American journal of knee surgery,Bents,intercondylarnotchencroachmentfollowinganteriorcruciateligamentreconstruction:aprospectivestudy,
1719,Scopus,,"Asparouhov, A.; Haivassov, I.; Evtimov, K.",Outcome of arthroscopic ACL - Reconstruction with autologous mid-third patellar tendon: One to three-years follow-up,1998,Ortopediya i Travmatologiya,Asparouhov,outcomeofarthroscopicaclreconstructionwithautologousmidthirdpatellartendon:onetothreeyearsfollowup,
1720,Scopus,10.1055/s-2008-1061811,"Schmalz, T.; Blumentritt, S.; Wagner, R.; Gokeler, A.",Gait analysis of patients within one year after ACL reconstruction; Ganganalytische verlaufsuntersuchung patellasehnenversorgter rupturen des vorderen kreuzbandes,1998,Physikalische Medizin Rehabilitationsmedizin Kurortmedizin,Schmalz,gaitanalysisofpatientswithinoneyearafteraclreconstructionganganalytischeverlaufsuntersuchungpatellasehnenversorgterrupturendesvorderenkreuzbandes,
1721,Scopus,10.1016/S0749-8063(98)70115-X,"Larkin, J.J.; Barber-Westin, S.D.",The effect of injury chronicity and progressive rehabilitation on single-incision arthroscopic anterior cruciate ligament reconstruction,1998,Arthroscopy - Journal of Arthroscopic and Related Surgery,Larkin,theeffectofinjurychronicityandprogressiverehabilitationonsingleincisionarthroscopicanteriorcruciateligamentreconstruction,
1722,Scopus,10.1097/00003086-199802000-00022,"Fischer, D.A.; Tewes, D.R.; Boyd, J.L.; Smith, J.P.; Quick, D.C.",Home based rehabilitation for anterior cruciate ligament reconstruction,1998,Clinical Orthopaedics and Related Research,Fischer,homebasedrehabilitationforanteriorcruciateligamentreconstruction,
1723,Scopus,10.1177/03635465980260020601,"Otto, D.D.; Pinczewski, L.A.; Clingeleffer, A.; Odell, R.",Five-year results of single-incision arthroscopic anterior cruciate ligament reconstruction with patellar tendon autograft,1998,American Journal of Sports Medicine,Otto,fiveyearresultsofsingleincisionarthroscopicanteriorcruciateligamentreconstructionwithpatellartendonautograft,
1724,Scopus,10.1177/03635465980260031801,"Stapleton, T.R.; Waldrop, J.I.; Ruder, C.R.; Parrish, T.A.; Kuivila, T.E.",Graft fixation strength with arthroscopic anterior cruciate ligament reconstruction: Two-incision rear entry technique compared with one-incision technique,1998,American Journal of Sports Medicine,Stapleton,graftfixationstrengthwitharthroscopicanteriorcruciateligamentreconstruction:twoincisionrearentrytechniquecomparedwithoneincisiontechnique,
1725,Scopus,10.1007/s007760050035,"Ono, T.; Wada, Y.; Takahashi, K.; Tsuchida, T.; Minamide, M.; Moriya, H.",Tibial deformities and failures of anterior cruciate ligament reconstruction in immature rabbits,1998,Journal of Orthopaedic Science,Ono,tibialdeformitiesandfailuresofanteriorcruciateligamentreconstructioninimmaturerabbits,
1726,Scopus,10.1177/03635465980260031001,"Shelbourne, K.D.; Davis, T.J.; Klootwyk, T.E.",The relationship between intercondylar notch width of the femur and the incidence of anterior cruciate ligament tears: A prospective study,1998,American Journal of Sports Medicine,Shelbourne,therelationshipbetweenintercondylarnotchwidthofthefemurandtheincidenceofanteriorcruciateligamenttears:aprospectivestudy,
1727,Scopus,10.1177/03635465980260030701,"Sekiya, I.; Muneta, T.; Ogiuchi, T.; Yagishita, K.; Yamamoto, H.",Significance of the single-legged hop test to the anterior cruciate ligament-reconstructed knee in relation to muscle strength and anterior laxity,1998,American Journal of Sports Medicine,Sekiya,significanceofthesingleleggedhoptesttotheanteriorcruciateligamentreconstructedkneeinrelationtomusclestrengthandanteriorlaxity,
1728,Scopus,10.1016/S0749-8063(98)70022-2,"van Kämpen, A.; Wymenga, A.B.; van der Heide, H.J.L.; Bakens, H.J.A.M.",The effect of different graft tensioning in anterior cruciate ligament reconstruction: A prospective randomized study,1998,Arthroscopy,van,theeffectofdifferentgrafttensioninginanteriorcruciateligamentreconstruction:aprospectiverandomizedstudy,
1729,Scopus,,"Asparoukhov, A.; Fandi, G.; Simeonov, I.",Radiological control and assessment in arthroscopic anterior cruciate ligament reconstruction,1998,Rentgenologiya i Radiologiya,Asparoukhov,radiologicalcontrolandassessmentinarthroscopicanteriorcruciateligamentreconstruction,
1730,Scopus,,"Gali, J.C.; Camanho, G.L.",Is the accelerated rehabilitation after anterior cruciate ligament reconstruction with patellar tendon graft safe?; A reabilitacao acelerada apos reconstrucao do ligamento cruzado anterior com enxerto de tendao patelar e segura?,1998,Revista Brasileira de Ortopedia,Gali,istheacceleratedrehabilitationafteranteriorcruciateligamentreconstructionwithpatellartendongraftsafe?areabilitacaoaceleradaaposreconstrucaodoligamentocruzadoanteriorcomenxertodetendaopatelaresegura?,
1731,Scopus,10.1007/s001670050075,"Marcacci, M.; Zaffagnini, S.; Iacono, F.; Neri, M.P.; Loreti, I.; Petitto, A.",Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Marcacci,arthroscopicintraandextraarticularanteriorcruciateligamentreconstructionwithgracilisandsemitendinosustendons,
1732,Scopus,10.1007/s001670050077,"Brandsson, S.; Faxén, E.; Eriksson, B.I.; Kälebo, P.; Swärd, L.; Lundin, O.; Karlsson, J.",Closing patellar tendon defects after anterior cruciate ligament reconstruction: Absence of any benefit,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Brandsson,closingpatellartendondefectsafteranteriorcruciateligamentreconstruction:absenceofanybenefit,
1733,Scopus,10.1007/s001670050078,"Muellner, T.; Alacamlioglu, Y.; Nikolic, A.; Schabus, R.",No benefit of bracing on the early outcome after anterior cruciate ligament reconstruction,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Muellner,nobenefitofbracingontheearlyoutcomeafteranteriorcruciateligamentreconstruction,
1734,Scopus,10.1007/s001670050092,"Yamagishi, T.; Fujii, K.; Roppongi, S.; Hatsuumi, H.",Blood flow measurement in reconstructed anterior cruciate ligaments using laser Doppler flowmetry,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Yamagishi,bloodflowmeasurementinreconstructedanteriorcruciateligamentsusinglaserdopplerflowmetry,
1735,Scopus,10.1007/s001670050222,"Aglietti, P.; Zaccherotti, G.; Simeone, A.J.V.; Buzzi, R.",Anatomic versus non-anatomic tibial fixation in anterior cruciate ligament reconstruction with bone-patellar tendon-bone graft,1998,"Knee Surgery, Sports Traumatology, Arthroscopy",Aglietti,anatomicversusnonanatomictibialfixationinanteriorcruciateligamentreconstructionwithbonepatellartendonbonegraft,
1736,Scopus,,"Lerat, J.-L.; Mandrino, A.; Besse, J.-L.; Moyen, B.; Brunet-Guedj, E.","Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Four year fellow-up results; Influence d'une ligamentoplastie extra-articulaire externe sur les resultats de la reconstruction du ligament croise anterieur avec le tendon rotulien, avec quatre ans de recul",1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,intraarticularreconstructionoftheanteriorcruciateligamentwithandwithoutextraarticularsupplementationbyquadricipitaltendonplasty:fouryearfellowupresultsinfluenced'uneligamentoplastieextraarticulaireexternesurlesresultatsdelareconstructionduligamentcroiseanterieuravecletendonrotulienavecquatreansderecul,
1737,Scopus,,"Tudisco, C.; Blasucci, C.; Simonelli, M.; Gatti, S.",Arthroscopic anterior cruciate ligament reconstruction with the patellar tendon for chronic laxity: Follow-up of 69 cases,1997,European Journal of Sports Traumatology and Related Research,Tudisco,arthroscopicanteriorcruciateligamentreconstructionwiththepatellartendonforchroniclaxity:followupof69cases,
1738,Scopus,,"Selletti, L.; Taveggia, G.; Grioni, G.; Loda, M.; Uggeri, M.",Assessment of an accelerated rehabilitation programme after anterior cruciate ligament reconstruction,1997,Europa Medicophysica,Selletti,assessmentofanacceleratedrehabilitationprogrammeafteranteriorcruciateligamentreconstruction,
1739,Scopus,,"Zaccherotti, G.; Aglietti, P.; Bandinelli, I.",Long-term isokinetic evaluation of quadriceps and hamstrings strength following ACL reconstruction. A case-control study,1997,European Journal of Sports Traumatology and Related Research,Zaccherotti,longtermisokineticevaluationofquadricepsandhamstringsstrengthfollowingaclreconstructionacasecontrolstudy,
1740,Scopus,,"Aglietti, P.; Zaccherotti, G.; Buzzi, R.; De Biase, P.",A comparison between patellar tendon and doubled semitendinosus/gracilis tendon for anterior cruciate ligament reconstruction. A minimum five-year follow-up,1997,European Journal of Sports Traumatology and Related Research,Aglietti,acomparisonbetweenpatellartendonanddoubledsemitendinosus/gracilistendonforanteriorcruciateligamentreconstructionaminimumfiveyearfollowup,
1741,Scopus,,"Georgoulis, A.D.; Papageorgiou, C.D.; Makris, C.A.; Moebius, U.G.; Soucacos, P.N.",Anterior cruciate ligament reconstruction with the press-fit technique. 2-5 years followed-up of 42 patients,1997,"Acta Orthopaedica Scandinavica, Supplement",Georgoulis,anteriorcruciateligamentreconstructionwiththepressfittechnique25yearsfollowedupof42patients,
1742,Scopus,,"Schippinger, G.; Passler, J.M.; Seibert, F.J.; Schweighofer, F.",ACL reconstruction with patellar tendon graft - Are complications dependent upon timing of surgery and technique?; Sind Komplikationen bei Kreuzbandersatzoperationen mit Patellarsehnentransplantat von OP-Technik und OP-Zeitpunkt abhangig?,1997,Swiss Surgery,Schippinger,aclreconstructionwithpatellartendongraftarecomplicationsdependentupontimingofsurgeryandtechnique?sindkomplikationenbeikreuzbandersatzoperationenmitpatellarsehnentransplantatvonoptechnikundopzeitpunktabhangig?,
1743,Scopus,,"Lerat, J.-L.; Moyen, B.; Mandrino, A.; Besse, J.-L.; Brunet-Guedj, E.",Prospective study of postoperative anterior knee laxity after anterior cruciate ligament reconstruction using two different patellar tendon grafts; Etude prospective de l'evolution de la laxite anterieure du genou apres reconstruction du ligament croise anterieur par deux procedes utilisant differemment le tendon rotulien,1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Lerat,prospectivestudyofpostoperativeanteriorkneelaxityafteranteriorcruciateligamentreconstructionusingtwodifferentpatellartendongraftsetudeprospectivedel'evolutiondelalaxiteanterieuredugenouapresreconstructionduligamentcroiseanterieurpardeuxprocedesutilisantdifferemmentletendonrotulien,
1744,Scopus,10.1007/s002640050141,"Al-Zarahini, S.; Franceschi, J.-P.; Coste, J.; Zerroug, B.; Al-Sebai, W.",Anterior cruciate ligament reconstruction by mini-arthrotomy,1997,International Orthopaedics,Al-Zarahini,anteriorcruciateligamentreconstructionbyminiarthrotomy,
1745,Scopus,10.1177/036354659702500610,"Donald Shelbourne, K.; Gray, T.",Anterior cruciate ligament reconstruction with autogenous patellar tendon graft followed by accelerated rehabilitation. A two- to nine-year followup,1997,American Journal of Sports Medicine,Donald,anteriorcruciateligamentreconstructionwithautogenouspatellartendongraftfollowedbyacceleratedrehabilitationatwotonineyearfollowup,
1746,Scopus,10.1016/S0749-8063(97)90018-9,"Vaquero, J.; Vidal, C.; Cubillo, A.",Radiographic visualization of patellar tendon grafts for the reconstruction of the anterior cruciate ligament,1997,Arthroscopy,Vaquero,radiographicvisualizationofpatellartendongraftsforthereconstructionoftheanteriorcruciateligament,
1747,Scopus,,"Laffargue, P.; Delalande, J.L.; Decoulx, J.",Anterior cruciate ligament reconstruction with patellar tendon autograft : A series of 79 cases with prognostic factors evaluation; Reconstruction du ligament croise anterieur par transplant os- tendon rotulien-os. Evaluation de 79 cas; facteurs pronostiques,1997,Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur,Laffargue,anteriorcruciateligamentreconstructionwithpatellartendonautograft:aseriesof79caseswithprognosticfactorsevaluationreconstructionduligamentcroiseanterieurpartransplantostendonrotulienosevaluationde79casfacteurspronostiques,
1748,Scopus,10.1272/jnms1923.64.512,"Nakayama, Y.; Shirai, Y.; Narita, T.; Mori, A.",A follow-up arthroscopy after anterior cruciate ligament reconstruction using the patellar tendon augmented by woven polyester.,1997,Nippon Ika Daigaku zasshi,Nakayama,afollowuparthroscopyafteranteriorcruciateligamentreconstructionusingthepatellartendonaugmentedbywovenpolyester,
1749,Scopus,10.1007/s001670050052,"Gerich, T.; Lattermann, C.; Fremerey, R.; Zeichen, J.; Lobenhoffer, H.P.",One- versus two-incision technique for anterior cruciate ligament reconstruction with patellar tendon graft: Results on early rehabilitation and stability,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Gerich,oneversustwoincisiontechniqueforanteriorcruciateligamentreconstructionwithpatellartendongraft:resultsonearlyrehabilitationandstability,
1750,Scopus,10.1007/s001670050054,"Kartus, J.; Stener, S.; Lindahl, S.; Engström, B.; Eriksson, B.I.; Karlsson, J.",Factors affecting donor-site morbidity after anterior cruciate ligament reconstruction using bone-patellar tendon-bone autografts,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Kartus,factorsaffectingdonorsitemorbidityafteranteriorcruciateligamentreconstructionusingbonepatellartendonboneautografts,
1751,Scopus,10.1007/s001670050053,"Marti, C.; Imhoff, A.B.; Bahrs, C.; Romero, J.",Metallic versus bioabsorbable interference screw for fixation of bone-patellar tendon-bone autograft in arthroscopic anterior cruciate ligament reconstruction: A preliminary report,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Marti,metallicversusbioabsorbableinterferencescrewforfixationofbonepatellartendonboneautograftinarthroscopicanteriorcruciateligamentreconstruction:apreliminaryreport,
1752,Scopus,,"Mitsou, A.; Valianatos, P.; Gavras, M.","Replacement of the anterior cruciate ligament. Comparison between the endoscopic and mini-open technique in 56 and 100 patients, respectively",1997,"Acta Orthopaedica Scandinavica, Supplement",Mitsou,replacementoftheanteriorcruciateligamentcomparisonbetweentheendoscopicandminiopentechniquein56and100patientsrespectively,
1753,Scopus,10.1177/036354659702500106,"Murakami, S.; Muneta, T.; Ezura, Y.; Furuya, K.; Yamamoto, H.",Quantitative analysis of synovial fibrosis in the infrapatellar fat pad before and after anterior cruciate ligament reconstruction,1997,American Journal of Sports Medicine,Murakami,quantitativeanalysisofsynovialfibrosisintheinfrapatellarfatpadbeforeandafteranteriorcruciateligamentreconstruction,
1754,Scopus,10.1177/036354659702500208,"Aune, A.K.; Cawley, P.W.; Ekeland, A.",Quadriceps muscle contraction protects the anterior cruciate ligament during anterior tibial translation,1997,American Journal of Sports Medicine,Aune,quadricepsmusclecontractionprotectstheanteriorcruciateligamentduringanteriortibialtranslation,
1755,Scopus,10.1016/S0749-8063(97)90149-3,"Sgaglione, N.A.; Schwartz, R.E.",Arthroscopically assisted reconstruction of the Anterior Cruciate Ligament: Initial clinical experience and minimal 2-year follow-up comparing endoscopic transtibial and two-incision techniques,1997,Arthroscopy,Sgaglione,arthroscopicallyassistedreconstructionoftheanteriorcruciateligament:initialclinicalexperienceandminimal2yearfollowupcomparingendoscopictranstibialandtwoincisiontechniques,
1756,Scopus,10.1016/S0749-8063(97)90030-X,"Boszotta, H.",Arthroscopic anterior cruciate ligament reconstruction using a patellar tendon graft in press-fit technique: Surgical technique and follow-up,1997,Arthroscopy,Boszotta,arthroscopicanteriorcruciateligamentreconstructionusingapatellartendongraftinpressfittechnique:surgicaltechniqueandfollowup,
1757,Scopus,10.1177/036354659702500507,"Noyes, F.R.; Barber-Westin, S.D.",Anterior cruciate ligament reconstruction with autogenous patellar tendon graft in patients with articular cartilage damage,1997,American Journal of Sports Medicine,Noyes,anteriorcruciateligamentreconstructionwithautogenouspatellartendongraftinpatientswitharticularcartilagedamage,
1758,Scopus,,"Cohen, M.; Abdalla, R.J.; Ejnisman, B.; Filardi, M.S.; Amaro, J.T.",Comparative study of the treatment of anterior cruciate ligament lesions in sports; Estudo comparativo no tratamento das lesoes do ligamento cruzado anterior no esporte,1997,Revista Brasileira de Ortopedia,Cohen,comparativestudyofthetreatmentofanteriorcruciateligamentlesionsinsportsestudocomparativonotratamentodaslesoesdoligamentocruzadoanteriornoesporte,
1759,Scopus,10.1177/036354659702500415,"Barber-Westin, S.D.; Noyes, F.R.; Andrews, M.",A rigorous comparison between the sexes of results and complications after anterior cruciate ligament reconstruction,1997,American Journal of Sports Medicine,Barber-Westin,arigorouscomparisonbetweenthesexesofresultsandcomplicationsafteranteriorcruciateligamentreconstruction,
1760,Scopus,10.1016/S0749-8063(97)90191-2,"Lo, I.K.Y.; Kirkley, A.; Fowler, P.J.; Miniaci, A.",The outcome of operatively treated anterior cruciate ligament disruptions in the skeletally immature child,1997,Arthroscopy,Lo,theoutcomeofoperativelytreatedanteriorcruciateligamentdisruptionsintheskeletallyimmaturechild,
1761,Scopus,10.1177/036354659702500408,"Noyes, F.R.; Barber-Westin, S.D.",A comparison of results in acute and chronic anterior cruciate ligament ruptures of arthroscopically assisted autogenous patellar tendon reconstruction,1997,American Journal of Sports Medicine,Noyes,acomparisonofresultsinacuteandchronicanteriorcruciateligamentrupturesofarthroscopicallyassistedautogenouspatellartendonreconstruction,
1762,Scopus,10.1016/S0749-8063(97)90127-4,"Noyes, F.R.; Barber-Westin, S.D.",A comparison of results of arthroscopic-assisted anterior cruciate ligament reconstruction between workers' compensation and noncompensation patients,1997,Arthroscopy,Noyes,acomparisonofresultsofarthroscopicassistedanteriorcruciateligamentreconstructionbetweenworkers'compensationandnoncompensationpatients,
1763,Scopus,,"Wu, C.-D.",Endoscopic anterior cruciate ligament reconstruction with autogenous bone-patellar tendon-bone graft,1997,Journal of Surgical Association Republic of China,Wu,endoscopicanteriorcruciateligamentreconstructionwithautogenousbonepatellartendonbonegraft,
1764,Scopus,,"Gali, J.C.; Camanho, G.L.",Anterior cruciate ligament reconstruction with patellar tendon graft: Evaluation by the IKDC protocol; Reconstrucao do ligamento cruzado anterior com enxerto de tendao patelar: Avaliacao pelo protocolo do IKDC,1997,Revista Brasileira de Ortopedia,Gali,anteriorcruciateligamentreconstructionwithpatellartendongraft:evaluationbytheikdcprotocolreconstrucaodoligamentocruzadoanteriorcomenxertodetendaopatelar:avaliacaopeloprotocolodoikdc,
1765,Scopus,10.1177/036354659702500416,"Heier, K.A.; Mack, D.R.; Moseley, J.B.; Paine, R.; Bocell, J.R.",An analysis of anterior cruciate ligament reconstruction in middle-aged patients,1997,American Journal of Sports Medicine,Heier,ananalysisofanteriorcruciateligamentreconstructioninmiddleagedpatients,
1766,Scopus,,"Treacy, S.H.; Barron, O.A.; Brunet, M.E.; Barrack, R.L.",Assessing the need for extensive supervised rehabilitation following arthroscopic ACL reconstruction.,1997,"American journal of orthopedics (Belle Mead, N.J.)",Treacy,assessingtheneedforextensivesupervisedrehabilitationfollowingarthroscopicaclreconstruction,
1767,Scopus,10.1007/s001670050041,"Aglietti, P.; Buzzi, R.; Giron, F.; Simeone, A.J.V.; Zaccherotti, G.",Arthroscopic-assisted anterior cruciate ligament reconstruction with the central third patellar tendon: A 5-8-year follow-up,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Aglietti,arthroscopicassistedanteriorcruciateligamentreconstructionwiththecentralthirdpatellartendon:a58yearfollowup,
1768,Scopus,10.1007/s001670050044,"Kartus, J.; Stener, S.; Köhler, K.; Sernert, N.; Eriksson, B.I.; Karlsson, J.",Is bracing after anterior cruciate ligament reconstruction necessary? A 2-year follow-up of 78 consecutive patients rehabilitated with or without a brace,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Kartus,isbracingafteranteriorcruciateligamentreconstructionnecessary?a2yearfollowupof78consecutivepatientsrehabilitatedwithorwithoutabrace,
1769,Scopus,10.1007/s001670050016,"Feller, J.A.; Bartlett, J.; Chapman, S.; Delahunt, M.",Use of an extension-assisting brace following anterior cruciate ligament reconstruction,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Feller,useofanextensionassistingbracefollowinganteriorcruciateligamentreconstruction,
1770,Scopus,10.1007/s001670050043,"Shelbourne, K.D.; Stube, K.C.",Anterior cruciate ligament (ACL)-deficient knee with degenerative arthrosis: Treatment with an isolated autogenous patellar tendon ACL reconstruction,1997,"Knee Surgery, Sports Traumatology, Arthroscopy",Shelbourne,anteriorcruciateligament(acl)deficientkneewithdegenerativearthrosis:treatmentwithanisolatedautogenouspatellartendonaclreconstruction,
1771,Scopus,,"Witoński, D.; Kozłowski, P.",Arthroscopy or arthrotomy in anterior cruciate ligament reconstruction with autogenous bone-tendon-bone-graft; Artroskopia czy artrotomia w odtwarzaniu wiezadÅ‚a krzyzowego przedniego z uzyciem autogennego przeszczepu kostno-wiezadÅ‚owo-kostnego.,1997,Chirurgia narzadów ruchu i ortopedia polska,Witoński,arthroscopyorarthrotomyinanteriorcruciateligamentreconstructionwithautogenousbonetendonbonegraftartroskopiaczyartrotomiawodtwarzaniuwiezadå‚akrzyzowegoprzedniegozuzyciemautogennegoprzeszczepukostnowiezadå‚owokostnego,
1772,Scopus,,"Hernandez, A.J.; Uchoa de Rezende, M.; de Luna Gois, S.; Grisende, S.C.",Functional evaluation of physical activity level in anterior cruciate ligament reconstructions; Avaliacao funcional e do nivel de atividade fisica nas reconstrucoes do ligamento cruzado anterior,1996,Revista Brasileira de Ortopedia,Hernandez,functionalevaluationofphysicalactivitylevelinanteriorcruciateligamentreconstructionsavaliacaofuncionaledoniveldeatividadefisicanasreconstrucoesdoligamentocruzadoanterior,
1773,Scopus,10.1007/s001130050081,"Fink, C.; Hoser, C.; Benedetto, K.P.; Hackl, W.; Gabl, M.",Long term results following conservative or operative treatment of anterior cruciate ligament rupture; Langzeitergebnisse nach konservativer oder operativer Therapie der vorderen Kreuzbandruptur,1996,Unfallchirurg,Fink,longtermresultsfollowingconservativeoroperativetreatmentofanteriorcruciateligamentrupturelangzeitergebnissenachkonservativeroderoperativertherapiedervorderenkreuzbandruptur,
