,id,title,authors,journal,year,doi,first_author,short_title,key
74,34431012,Iliotibial band autograft is a suitable alternative graft for anterior cruciate ligament reconstruction: a systematic review and meta-analysis of outcomes,"Lucena T, Cavaignac M, Marot V, Courtot L, Lutz C, Bérard E, Cavaignac E.",Knee Surg Sports Traumatol Arthrosc,2022,10.1007/s00167-021-06701-w,Lucena,iliotibialbandautograftisasuitablealternativegraftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofoutcomes,Lucena+iliotibialbandautograftisasuitablealternativegraftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofoutcomes+2022
75,34310176,Return to Baseline Physical Activity After Bone-Patellar Tendon-Bone Versus Hamstring Tendon Autografts for Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-analysis of Randomized Controlled Trials,"Bergeron JJ, Sercia QP, Drager J, Pelet S, Belzile EL.",Am J Sports Med,2022,10.1177/03635465211017522,Bergeron,returntobaselinephysicalactivityafterbonepatellartendonboneversushamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofrandomizedcontrolledtrials,Bergeron+returntobaselinephysicalactivityafterbonepatellartendonboneversushamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofrandomizedcontrolledtrials+2022
76,33621648,Generalized Joint Laxity Is Associated With Increased Failure Rates of Primary Anterior Cruciate Ligament Reconstructions: A Systematic Review,"Krebs NM, Barber-Westin S, Noyes FR.",Arthroscopy,2021,10.1016/j.arthro.2021.02.021,Krebs,generalizedjointlaxityisassociatedwithincreasedfailureratesofprimaryanteriorcruciateligamentreconstructions:asystematicreview,Krebs+generalizedjointlaxityisassociatedwithincreasedfailureratesofprimaryanteriorcruciateligamentreconstructions:asystematicreview+2021
77,33619635,Hamstring graft diameter above 7 mm has a lower risk of failure following anterior cruciate ligament reconstruction,"Alomar AZ, Nasser ASB, Kumar A, Kumar M, Das S, Mittal S.",Knee Surg Sports Traumatol Arthrosc,2022,10.1007/s00167-021-06503-0,Alomar,hamstringgraftdiameterabove7mmhasalowerriskoffailurefollowinganteriorcruciateligamentreconstruction,Alomar+hamstringgraftdiameterabove7mmhasalowerriskoffailurefollowinganteriorcruciateligamentreconstruction+2022
78,33437619,The long-term outcomes of different grafts in anterior cruciate ligament reconstruction: a network meta-analysis,"Yang W, Huang X, Wang S, Wang H, Huang W, Shao Z.",J Orthop Translat,2020,10.1016/j.jot.2020.03.008,Yang,thelongtermoutcomesofdifferentgraftsinanteriorcruciateligamentreconstruction:anetworkmetaanalysis,Yang+thelongtermoutcomesofdifferentgraftsinanteriorcruciateligamentreconstruction:anetworkmetaanalysis+2020
79,33235137,Outcome of bone-patellar tendon-bone vs hamstring tendon autograft for anterior cruciate ligament reconstruction: A meta-analysis of randomized controlled trials with a 5-year minimum follow-up,"Zhao L, Lu M, Deng M, Xing J, He L, Wang C.",Medicine (Baltimore),2020,10.1097/MD.0000000000023476,Zhao,outcomeofbonepatellartendonbonevshamstringtendonautograftforanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrialswitha5yearminimumfollowup,Zhao+outcomeofbonepatellartendonbonevshamstringtendonautograftforanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrialswitha5yearminimumfollowup+2020
80,33135006,Comparative Efficacy of Graft Options in Anterior Cruciate Ligament Reconstruction: A Systematic Review and Network Meta-Analysis,"Mo Z, Li D, Yang B, Tang S.",Arthrosc Sports Med Rehabil,2020,10.1016/j.asmr.2020.05.007,Mo,comparativeefficacyofgraftoptionsinanteriorcruciateligamentreconstruction:asystematicreviewandnetworkmetaanalysis,Mo+comparativeefficacyofgraftoptionsinanteriorcruciateligamentreconstruction:asystematicreviewandnetworkmetaanalysis+2020
81,32984919,Peroneus longus tendon autograft has functional outcomes comparable to hamstring tendon autograft for anterior cruciate ligament reconstruction: a systematic review and meta-analysis,"He J, Tang Q, Ernst S, Linde MA, Smolinski P, Wu S, Fu F.",Knee Surg Sports Traumatol Arthrosc,2021,10.1007/s00167-020-06279-9,He,peroneuslongustendonautografthasfunctionaloutcomescomparabletohamstringtendonautograftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysis,He+peroneuslongustendonautografthasfunctionaloutcomescomparabletohamstringtendonautograftforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysis+2021
82,32721544,Superior Postoperative Stability and Functional Outcomes With Anteromedial Versus Transtibial Technique of Single-Bundle Autologous Hamstring Anterior Cruciate Ligament Reconstruction: A Meta-analysis of Prospective Randomized Controlled Trials,"Moorthy V, Sayampanathan AA, Tan AHC.",Arthroscopy,2021,10.1016/j.arthro.2020.07.018,Moorthy,superiorpostoperativestabilityandfunctionaloutcomeswithanteromedialversustranstibialtechniqueofsinglebundleautologoushamstringanteriorcruciateligamentreconstruction:ametaanalysisofprospectiverandomizedcontrolledtrials,Moorthy+superiorpostoperativestabilityandfunctionaloutcomeswithanteromedialversustranstibialtechniqueofsinglebundleautologoushamstringanteriorcruciateligamentreconstruction:ametaanalysisofprospectiverandomizedcontrolledtrials+2021
83,32523288,"Clinico-radiological outcomes following anatomical anterior cruciate ligament reconstruction using the TransLateral, all-inside technique","Shah R, Srinivasan S, Hamed Y, Menon DK.",J Clin Orthop Trauma,2020,10.1016/j.jcot.2019.09.008,Shah,clinicoradiologicaloutcomesfollowinganatomicalanteriorcruciateligamentreconstructionusingthetranslateralallinsidetechnique,Shah+clinicoradiologicaloutcomesfollowinganatomicalanteriorcruciateligamentreconstructionusingthetranslateralallinsidetechnique+2020
84,32482429,Clinical Outcomes of the Central Third Patellar Tendon Versus Four-strand Hamstring Tendon Autograft Used for Anterior Cruciate Ligament Reconstruction: A Systematic Review and Subgroup Meta-analysis of Randomized Controlled Trials,"He X, Yang XG, Feng JT, Wang F, Huang HC, He JQ, Hu YC.",Injury,2020,10.1016/j.injury.2020.05.025,He,clinicaloutcomesofthecentralthirdpatellartendonversusfourstrandhamstringtendonautograftusedforanteriorcruciateligamentreconstruction:asystematicreviewandsubgroupmetaanalysisofrandomizedcontrolledtrials,He+clinicaloutcomesofthecentralthirdpatellartendonversusfourstrandhamstringtendonautograftusedforanteriorcruciateligamentreconstruction:asystematicreviewandsubgroupmetaanalysisofrandomizedcontrolledtrials+2020
85,32440495,Prevalence of patellofemoral joint osteoarthritis after anterior cruciate ligament injury and associated risk factors: A systematic review,"Huang W, Ong TY, Fu SC, Yung SH.",J Orthop Translat,2019,10.1016/j.jot.2019.07.004,Huang,prevalenceofpatellofemoraljointosteoarthritisafteranteriorcruciateligamentinjuryandassociatedriskfactors:asystematicreview,Huang+prevalenceofpatellofemoraljointosteoarthritisafteranteriorcruciateligamentinjuryandassociatedriskfactors:asystematicreview+2019
86,32387652,Patellar Tendon Versus 4-Strand Semitendinosus and Gracilis Autografts for Anterior Cruciate Ligament Reconstruction: A Meta-analysis of Randomized Controlled Trials With Mid- to Long-Term Follow-Up,"Chen H, Liu H, Chen L.",Arthroscopy,2020,10.1016/j.arthro.2020.04.024,Chen,patellartendonversus4strandsemitendinosusandgracilisautograftsforanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrialswithmidtolongtermfollowup,Chen+patellartendonversus4strandsemitendinosusandgracilisautograftsforanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrialswithmidtolongtermfollowup+2020
87,32374646,One in 5 Athletes Sustain Reinjury Upon Return to High-Risk Sports After ACL Reconstruction: A Systematic Review in 1239 Athletes Younger Than 20 Years,"Barber-Westin S, Noyes FR.",Sports Health,2020,10.1177/1941738120912846,Barber-Westin,onein5athletessustainreinjuryuponreturntohighrisksportsafteraclreconstruction:asystematicreviewin1239athletesyoungerthan20years,Barber-Westin+onein5athletessustainreinjuryuponreturntohighrisksportsafteraclreconstruction:asystematicreviewin1239athletesyoungerthan20years+2020
88,32367221,Quadriceps tendon autograft for primary ACL reconstruction: a Bayesian network meta-analysis,"Migliorini F, Eschweiler J, Mansy YE, Quack V, Tingart M, Driessen A.",Eur J Orthop Surg Traumatol,2020,10.1007/s00590-020-02680-9,Migliorini,quadricepstendonautograftforprimaryaclreconstruction:abayesiannetworkmetaanalysis,Migliorini+quadricepstendonautograftforprimaryaclreconstruction:abayesiannetworkmetaanalysis+2020
89,32180364,Autografts vs Synthetics for Cruciate Ligament Reconstruction: A Systematic Review and Meta-Analysis,"Sun J, Wei XC, Li L, Cao XM, Li K, Guo L, Lu JG, Duan ZQ, Xiang C, Wei L.",Orthop Surg,2020,10.1111/os.12662,Sun,autograftsvssyntheticsforcruciateligamentreconstruction:asystematicreviewandmetaanalysis,Sun+autograftsvssyntheticsforcruciateligamentreconstruction:asystematicreviewandmetaanalysis+2020
90,32010729,Bone-Patellar Tendon-Bone Autografts Versus Hamstring Autografts Using the Same Suspensory Fixations in ACL Reconstruction: A Systematic Review and Meta-analysis,"Chen W, Li H, Chen Y, Jiang F, Wu Y, Chen S.",Orthop J Sports Med,2019,10.1177/2325967119885314,Chen,bonepatellartendonboneautograftsversushamstringautograftsusingthesamesuspensoryfixationsinaclreconstruction:asystematicreviewandmetaanalysis,Chen+bonepatellartendonboneautograftsversushamstringautograftsusingthesamesuspensoryfixationsinaclreconstruction:asystematicreviewandmetaanalysis+2019
91,31987693,Anterior Cruciate Ligament Reconstruction with Platelet-Rich Plasma: A Systematic Review of Randomized Control Trials,"Davey MS, Hurley ET, Withers D, Moran R, Moran CJ.",Arthroscopy,2020,10.1016/j.arthro.2019.11.004,Davey,anteriorcruciateligamentreconstructionwithplateletrichplasma:asystematicreviewofrandomizedcontroltrials,Davey+anteriorcruciateligamentreconstructionwithplateletrichplasma:asystematicreviewofrandomizedcontroltrials+2020
92,31919024,Comparing Hamstring Autograft With Hybrid Graft for Anterior Cruciate Ligament Reconstruction: A Systematic Review,"Belk JW, Kraeutler MJ, Houck DA, Smith JR, McCarty EC.",Arthroscopy,2020,10.1016/j.arthro.2019.10.010,Belk,comparinghamstringautograftwithhybridgraftforanteriorcruciateligamentreconstruction:asystematicreview,Belk+comparinghamstringautograftwithhybridgraftforanteriorcruciateligamentreconstruction:asystematicreview+2020
93,31858199,Network meta-analysis of knee outcomes following anterior cruciate ligament reconstruction with various types of tendon grafts,"Yang XG, Wang F, He X, Feng JT, Hu YC, Zhang H, Yang L, Hua K.",Int Orthop,2020,10.1007/s00264-019-04417-8,Yang,networkmetaanalysisofkneeoutcomesfollowinganteriorcruciateligamentreconstructionwithvarioustypesoftendongrafts,Yang+networkmetaanalysisofkneeoutcomesfollowinganteriorcruciateligamentreconstructionwithvarioustypesoftendongrafts+2020
94,31853457,Anteromedial Portal Double-Bundle Anterior Cruciate Ligament Reconstruction Yields Similar Outcomes to Non-AMP Femoral Drilling Double-Bundle Techniques: A Systematic Review of Comparative Studies,"Tejpal T, Gupta A, Shanmugaraj A, Horner NS, Simunovic N, Peterson DC, Ayeni OR.",Orthop J Sports Med,2019,10.1177/2325967119888140,Tejpal,anteromedialportaldoublebundleanteriorcruciateligamentreconstructionyieldssimilaroutcomestononampfemoraldrillingdoublebundletechniques:asystematicreviewofcomparativestudies,Tejpal+anteromedialportaldoublebundleanteriorcruciateligamentreconstructionyieldssimilaroutcomestononampfemoraldrillingdoublebundletechniques:asystematicreviewofcomparativestudies+2019
95,31798951,Generalised joint hypermobility increases ACL injury risk and is associated with inferior outcome after ACL reconstruction: a systematic review,"Sundemo D, Hamrin Senorski E, Karlsson L, Horvath A, Juul-Kristensen B, Karlsson J, Ayeni OR, Samuelsson K.",BMJ Open Sport Exerc Med,2019,10.1136/bmjsem-2019-000620,Sundemo,generalisedjointhypermobilityincreasesaclinjuryriskandisassociatedwithinferioroutcomeafteraclreconstruction:asystematicreview,Sundemo+generalisedjointhypermobilityincreasesaclinjuryriskandisassociatedwithinferioroutcomeafteraclreconstruction:asystematicreview+2019
96,31538227,Quadriceps tendon autograft ACL reconstruction has less pivot shift laxity and lower failure rates than hamstring tendon autografts,"Nyland J, Collis P, Huffstutler A, Sachdeva S, Spears JR, Greene J, Caborn DNM.",Knee Surg Sports Traumatol Arthrosc,2020,10.1007/s00167-019-05720-y,Nyland,quadricepstendonautograftaclreconstructionhaslesspivotshiftlaxityandlowerfailureratesthanhamstringtendonautografts,Nyland+quadricepstendonautograftaclreconstructionhaslesspivotshiftlaxityandlowerfailureratesthanhamstringtendonautografts+2020
97,31305357,Quadriceps Tendon Autograft in Anterior Cruciate Ligament Reconstruction,"Mehran N, Damodar D, Shu Yang J.",J Am Acad Orthop Surg,2020,10.5435/JAAOS-D-19-00032,Mehran,quadricepstendonautograftinanteriorcruciateligamentreconstruction,Mehran+quadricepstendonautograftinanteriorcruciateligamentreconstruction+2020
98,31233432,A Comparison of Quadriceps Tendon Autograft With Bone-Patellar Tendon-Bone Autograft and Hamstring Tendon Autograft for Primary Anterior Cruciate Ligament Reconstruction: A Systematic Review and Quantitative Synthesis,"Ajrawat P, Dwyer T, Whelan D, Theodoropoulos J, Murnaghan L, Bhargava M, Ogilvie-Harris D, Chahal J.",Clin J Sport Med,2021,10.1097/JSM.0000000000000765,Ajrawat,acomparisonofquadricepstendonautograftwithbonepatellartendonboneautograftandhamstringtendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandquantitativesynthesis,Ajrawat+acomparisonofquadricepstendonautograftwithbonepatellartendonboneautograftandhamstringtendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewandquantitativesynthesis+2021
99,31166113,Hamstring Autograft Versus Hybrid Graft for Anterior Cruciate Ligament Reconstruction: A Systematic Review,"Wang HD, Gao SJ, Zhang YZ.",Am J Sports Med,2020,10.1177/0363546519849483,Wang,hamstringautograftversushybridgraftforanteriorcruciateligamentreconstruction:asystematicreview,Wang+hamstringautograftversushybridgraftforanteriorcruciateligamentreconstruction:asystematicreview+2020
100,31053462,Hamstring Autograft Versus Hybrid Graft in Anterior Cruciate Ligament Reconstruction: A Systematic Review of Comparative Studies,"Sochacki KR, McCulloch PC, Lintner DM, Harris JD.",Arthroscopy,2019,10.1016/j.arthro.2018.11.070,Sochacki,hamstringautograftversushybridgraftinanteriorcruciateligamentreconstruction:asystematicreviewofcomparativestudies,Sochacki+hamstringautograftversushybridgraftinanteriorcruciateligamentreconstruction:asystematicreviewofcomparativestudies+2019
101,30964537,Anterior Cruciate Ligament Reconstruction in Young Females: A Systematic Review of Patellar Tendon Versus Hamstring Tendon Autografts,"Salem HS, Kraeutler MJ, Carter AH, Tjoumakaris FP, Freedman KB.",Orthopedics,2019,10.3928/01477447-20190403-05,Salem,anteriorcruciateligamentreconstructioninyoungfemales:asystematicreviewofpatellartendonversushamstringtendonautografts,Salem+anteriorcruciateligamentreconstructioninyoungfemales:asystematicreviewofpatellartendonversushamstringtendonautografts+2019
102,30790526,Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-analysis of Outcomes for Quadriceps Tendon Autograft Versus Bone-Patellar Tendon-Bone and Hamstring-Tendon Autografts,"Mouarbes D, Menetrey J, Marot V, Courtot L, Berard E, Cavaignac E.",Am J Sports Med,2019,10.1177/0363546518825340,Mouarbes,anteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofoutcomesforquadricepstendonautograftversusbonepatellartendonboneandhamstringtendonautografts,Mouarbes+anteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofoutcomesforquadricepstendonautograftversusbonepatellartendonboneandhamstringtendonautografts+2019
103,30773253,No difference in outcomes between femoral fixation methods with hamstring autograft in anterior cruciate ligament reconstruction - A network meta-analysis,"Hurley ET, Gianakos AL, Anil U, Strauss EJ, Gonzalez-Lomas G.",Knee,2019,10.1016/j.knee.2019.01.015,Hurley,nodifferenceinoutcomesbetweenfemoralfixationmethodswithhamstringautograftinanteriorcruciateligamentreconstructionanetworkmetaanalysis,Hurley+nodifferenceinoutcomesbetweenfemoralfixationmethodswithhamstringautograftinanteriorcruciateligamentreconstructionanetworkmetaanalysis+2019
104,30656372,Vancomycin-soaking of the graft reduces the incidence of septic arthritis following ACL reconstruction: results of a systematic review and meta-analysis,"Naendrup JH, Marche B, de Sa D, Koenen P, Otchwemah R, Wafaisade A, Pfeiffer TR.",Knee Surg Sports Traumatol Arthrosc,2020,10.1007/s00167-019-05353-1,Naendrup,vancomycinsoakingofthegraftreducestheincidenceofsepticarthritisfollowingaclreconstruction:resultsofasystematicreviewandmetaanalysis,Naendrup+vancomycinsoakingofthegraftreducestheincidenceofsepticarthritisfollowingaclreconstruction:resultsofasystematicreviewandmetaanalysis+2020
105,30212919,Outcomes of Anterior Cruciate Ligament Reconstruction in Females Using Patellar-Tendon-Bone versus Hamstring Autografts: A Systematic Review and Meta-Analysis,"Tan SHS, Lau BPH, Krishna L.",J Knee Surg,2019,10.1055/s-0038-1669916,Tan,outcomesofanteriorcruciateligamentreconstructioninfemalesusingpatellartendonboneversushamstringautografts:asystematicreviewandmetaanalysis,Tan+outcomesofanteriorcruciateligamentreconstructioninfemalesusingpatellartendonboneversushamstringautografts:asystematicreviewandmetaanalysis+2019
106,30206911,Arthroscopic Anterior Cruciate Ligament Reconstruction: A Meta-Analysis Comparing Semitendinosus Alone and Semitendinosus with Gracilis Tendon Autografts,"Chin BZ, Wee IJY, Syn NL, Krishna L.",J Knee Surg,2019,10.1055/s-0038-1669950,Chin,arthroscopicanteriorcruciateligamentreconstruction:ametaanalysiscomparingsemitendinosusaloneandsemitendinosuswithgracilistendonautografts,Chin+arthroscopicanteriorcruciateligamentreconstruction:ametaanalysiscomparingsemitendinosusaloneandsemitendinosuswithgracilistendonautografts+2019
107,29628380,Quadriceps Tendon Autograft in Anterior Cruciate Ligament Reconstruction: A Systematic Review,"Hurley ET, Calvo-Gurry M, Withers D, Farrington SK, Moran R, Moran CJ.",Arthroscopy,2018,10.1016/j.arthro.2018.01.046,Hurley,quadricepstendonautograftinanteriorcruciateligamentreconstruction:asystematicreview,Hurley+quadricepstendonautograftinanteriorcruciateligamentreconstruction:asystematicreview+2018
108,29628379,Quadriceps Tendon Autograft for Primary Anterior Cruciate Ligament Reconstruction: A Systematic Review of Comparative Studies With Minimum 2-Year Follow-Up,"Belk JW, Kraeutler MJ, Marshall HA, Goodrich JA, McCarty EC.",Arthroscopy,2018,10.1016/j.arthro.2018.01.047,Belk,quadricepstendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewofcomparativestudieswithminimum2yearfollowup,Belk+quadricepstendonautograftforprimaryanteriorcruciateligamentreconstruction:asystematicreviewofcomparativestudieswithminimum2yearfollowup+2018
109,29423546,Association between incision technique for hamstring tendon harvest in anterior cruciate ligament reconstruction and the risk of injury to the infra-patellar branch of the saphenous nerve: a meta-analysis,"Grassi A, Perdisa F, Samuelsson K, Svantesson E, Romagnoli M, Raggi F, Gaziano T, Mosca M, Ayeni O, Zaffagnini S.",Knee Surg Sports Traumatol Arthrosc,2018,10.1007/s00167-018-4858-x,Grassi,associationbetweenincisiontechniqueforhamstringtendonharvestinanteriorcruciateligamentreconstructionandtheriskofinjurytotheinfrapatellarbranchofthesaphenousnerve:ametaanalysis,Grassi+associationbetweenincisiontechniqueforhamstringtendonharvestinanteriorcruciateligamentreconstructionandtheriskofinjurytotheinfrapatellarbranchofthesaphenousnerve:ametaanalysis+2018
110,29366740,Knee Osteoarthritis After Anterior Cruciate Ligament Reconstruction With Bone-Patellar Tendon-Bone Versus Hamstring Tendon Autograft: A Systematic Review of Randomized Controlled Trials,"Belk JW, Kraeutler MJ, Carver TJ, McCarty EC.",Arthroscopy,2018,10.1016/j.arthro.2017.11.032,Belk,kneeosteoarthritisafteranteriorcruciateligamentreconstructionwithbonepatellartendonboneversushamstringtendonautograft:asystematicreviewofrandomizedcontrolledtrials,Belk+kneeosteoarthritisafteranteriorcruciateligamentreconstructionwithbonepatellartendonboneversushamstringtendonautograft:asystematicreviewofrandomizedcontrolledtrials+2018
111,29191469,Role of anterolateral reconstruction in patients undergoing anterior cruciate ligament reconstruction,Lutz C.,Orthop Traumatol Surg Res,2018,10.1016/j.otsr.2017.03.031,Lutz,roleofanterolateralreconstructioninpatientsundergoinganteriorcruciateligamentreconstruction,Lutz+roleofanterolateralreconstructioninpatientsundergoinganteriorcruciateligamentreconstruction+2018
112,29115973,Anteromedial versus transtibial technique in single-bundle autologous hamstring ACL reconstruction: a meta-analysis of prospective randomized controlled trials,"Chen H, Tie K, Qi Y, Li B, Chen B, Chen L.",J Orthop Surg Res,2017,10.1186/s13018-017-0671-3,Chen,anteromedialversustranstibialtechniqueinsinglebundleautologoushamstringaclreconstruction:ametaanalysisofprospectiverandomizedcontrolledtrials,Chen+anteromedialversustranstibialtechniqueinsinglebundleautologoushamstringaclreconstruction:ametaanalysisofprospectiverandomizedcontrolledtrials+2017
113,29066266,Cross Pin Versus Interference Screw for Femoral Graft Fixation in Hamstring Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-analysis of Clinical Outcomes,"Hu B, Shen W, Zhou C, Meng J, Wu H, Yan S.",Arthroscopy,2018,10.1016/j.arthro.2017.07.031,Hu,crosspinversusinterferencescrewforfemoralgraftfixationinhamstringanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofclinicaloutcomes,Hu+crosspinversusinterferencescrewforfemoralgraftfixationinhamstringanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofclinicaloutcomes+2018
114,28753392,Cortical Button Versus Cross-pin Femoral Fixation for Hamstring Anterior Cruciate Ligament Reconstruction: A Meta-analysis of Randomized Controlled Trials,"Jiang H, Ma G, Li Q, Hu Y, Li J, Tang X.",Am J Sports Med,2018,10.1177/0363546517717672,Jiang,corticalbuttonversuscrosspinfemoralfixationforhamstringanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrials,Jiang+corticalbuttonversuscrosspinfemoralfixationforhamstringanteriorcruciateligamentreconstruction:ametaanalysisofrandomizedcontrolledtrials+2018
115,28660230,Long-Term Outcomes in Anterior Cruciate Ligament Reconstruction: A Systematic Review of Patellar Tendon Versus Hamstring Autografts,"Poehling-Monaghan KL, Salem H, Ross KE, Secrist E, Ciccotti MC, Tjoumakaris F, Ciccotti MG, Freedman KB.",Orthop J Sports Med,2017,10.1177/2325967117709735,Poehling-Monaghan,longtermoutcomesinanteriorcruciateligamentreconstruction:asystematicreviewofpatellartendonversushamstringautografts,Poehling-Monaghan+longtermoutcomesinanteriorcruciateligamentreconstruction:asystematicreviewofpatellartendonversushamstringautografts+2017
116,28502387,"Anterolateral Ligament Reconstruction Techniques, Biomechanics, and Clinical Outcomes: A Systematic Review","DePhillipo NN, Cinque ME, Chahla J, Geeslin AG, LaPrade RF.",Arthroscopy,2017,10.1016/j.arthro.2017.03.009,DePhillipo,anterolateralligamentreconstructiontechniquesbiomechanicsandclinicaloutcomes:asystematicreview,DePhillipo+anterolateralligamentreconstructiontechniquesbiomechanicsandclinicaloutcomes:asystematicreview+2017
117,28205075,"Hamstring Autograft versus Patellar Tendon Autograft for ACL Reconstruction: Is There a Difference in Graft Failure Rate? A Meta-analysis of 47,613 Patients","Samuelsen BT, Webster KE, Johnson NR, Hewett TE, Krych AJ.",Clin Orthop Relat Res,2017,10.1007/s11999-017-5278-9,Samuelsen,hamstringautograftversuspatellartendonautograftforaclreconstruction:isthereadifferenceingraftfailurerate?ametaanalysisof47613patients,Samuelsen+hamstringautograftversuspatellartendonautograftforaclreconstruction:isthereadifferenceingraftfailurerate?ametaanalysisof47613patients+2017
118,28068159,Suspensory Versus Aperture Fixation of a Quadrupled Hamstring Tendon Autograft in Anterior Cruciate Ligament Reconstruction: A Meta-analysis,"Browning WM 3rd, Kluczynski MA, Curatolo C, Marzo JM.",Am J Sports Med,2017,10.1177/0363546516680995,Browning,suspensoryversusaperturefixationofaquadrupledhamstringtendonautograftinanteriorcruciateligamentreconstruction:ametaanalysis,Browning+suspensoryversusaperturefixationofaquadrupledhamstringtendonautograftinanteriorcruciateligamentreconstruction:ametaanalysis+2017
119,28040335,Outcome of Patellar Tendon Versus 4-Strand Hamstring Tendon Autografts for Anterior Cruciate Ligament Reconstruction: A Systematic Review and Meta-analysis of Prospective Randomized Trials,"Chee MY, Chen Y, Pearce CJ, Murphy DP, Krishna L, Hui JH, Wang WE, Tai BC, Salunke AA, Chen X, Chua ZK, Satkunanantham K.",Arthroscopy,2017,10.1016/j.arthro.2016.09.020,Chee,outcomeofpatellartendonversus4strandhamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofprospectiverandomizedtrials,Chee+outcomeofpatellartendonversus4strandhamstringtendonautograftsforanteriorcruciateligamentreconstruction:asystematicreviewandmetaanalysisofprospectiverandomizedtrials+2017
120,27923626,Limitations in predicting outcome following primary ACL reconstruction with single-bundle hamstring autograft - A systematic review,"An VV, Scholes C, Mhaskar VA, Hadden WJ, Parker D.",Knee,2017,10.1016/j.knee.2016.10.006,An,limitationsinpredictingoutcomefollowingprimaryaclreconstructionwithsinglebundlehamstringautograftasystematicreview,An+limitationsinpredictingoutcomefollowingprimaryaclreconstructionwithsinglebundlehamstringautograftasystematicreview+2017
121,27544274,Credibility and quality of meta-analyses addressing graft choice in anterior cruciate ligament reconstruction: a systematic review,"Kurz A, Evaniew N, Yeung M, Samuelsson K, Peterson D, Ayeni OR.",Knee Surg Sports Traumatol Arthrosc,2017,10.1007/s00167-016-4282-z,Kurz,credibilityandqualityofmetaanalysesaddressinggraftchoiceinanteriorcruciateligamentreconstruction:asystematicreview,Kurz+credibilityandqualityofmetaanalysesaddressinggraftchoiceinanteriorcruciateligamentreconstruction:asystematicreview+2017
122,27450741,Bioabsorbable versus metallic interference screws for graft fixation in anterior cruciate ligament reconstruction,"Debieux P, Franciozi CE, Lenza M, Tamaoki MJ, Magnussen RA, Faloppa F, Belloti JC.",Cochrane Database Syst Rev,2016,10.1002/14651858.CD009772.pub2,Debieux,bioabsorbableversusmetallicinterferencescrewsforgraftfixationinanteriorcruciateligamentreconstruction,Debieux+bioabsorbableversusmetallicinterferencescrewsforgraftfixationinanteriorcruciateligamentreconstruction+2016
123,26917031,Posttraumatic incarceration of medial collateral ligament into knee joint with anterior cruciate ligament injury,"Kini SG, du Pre K, Bruce W.",Chin J Traumatol,2015,10.1016/j.cjtee.2015.11.004,Kini,posttraumaticincarcerationofmedialcollateralligamentintokneejointwithanteriorcruciateligamentinjury,Kini+posttraumaticincarcerationofmedialcollateralligamentintokneejointwithanteriorcruciateligamentinjury+2015
124,26354196,Outcome of Single-Bundle Hamstring Anterior Cruciate Ligament Reconstruction Using the Anteromedial Versus the Transtibial Technique: A Systematic Review and Meta-analysis,"Chen Y, Chua KH, Singh A, Tan JH, Chen X, Tan SH, Tai BC, Lingaraj K.",Arthroscopy,2015,10.1016/j.arthro.2015.06.001,Chen,outcomeofsinglebundlehamstringanteriorcruciateligamentreconstructionusingtheanteromedialversusthetranstibialtechnique:asystematicreviewandmetaanalysis,Chen+outcomeofsinglebundlehamstringanteriorcruciateligamentreconstructionusingtheanteromedialversusthetranstibialtechnique:asystematicreviewandmetaanalysis+2015
125,25999439,"Comparison of Graft Failure Rate Between Autografts Placed via an Anatomic Anterior Cruciate Ligament Reconstruction Technique: A Systematic Review, Meta-analysis, and Meta-regression","Gabler CM, Jacobs CA, Howard JS, Mattacola CG, Johnson DL.",Am J Sports Med,2016,10.1177/0363546515584043,Gabler,comparisonofgraftfailureratebetweenautograftsplacedviaananatomicanteriorcruciateligamentreconstructiontechnique:asystematicreviewmetaanalysisandmetaregression,Gabler+comparisonofgraftfailureratebetweenautograftsplacedviaananatomicanteriorcruciateligamentreconstructiontechnique:asystematicreviewmetaanalysisandmetaregression+2016
