,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Original Title,Author Names,Author Addresses,Correspondence Address,Editors,AiP/IP Entry Date,Full Record Entry Date,Source,Source title,Volume,Issue,First Page,Last Page,Date of Publication,Publication Type,Conference Name,Conference Location,Conference Date,Conference Editors,ISSN,ISBN,Book Publisher,Abstract,CAS Registry Numbers,Molecular Sequence Numbers,Clinical Trial Numbers,Article Language,Summary Language,Embase Accession ID,Medline PMID,PUI,Full Text Link,Embase Link,Open URL Link,Copyright,Article Title,Source Title
115,,"Anterior cruciate ligament replacement: Comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study",,,,,2002,,,,10.2106/00004623-200209000-00001,,"Beynnon B.D., Johnson R.J., Fleming B.C., Kannus P., Kaplan M., Samani J., Renström P.","(Beynnon B.D.; Johnson R.J.; Fleming B.C.; Kannus P.; Kaplan M.; Samani J.; Renström P.) Department of Orthopaedics, University of Vermont, McClure Musculoskeletal Res. Center, Burlington, VT 05405-0084, United States.","B.D. Beynnon, Department of Orthopaedics, University of Vermont, McClure Musculoskeletal Res. Center, Burlington, VT 05405-0084, United States. Email: bruce.beynnon@uvm.edu",,,9/30/2002,Journal of Bone and Joint Surgery (2002) 84:9 (1503-1513). Date of Publication: September 2002,Journal of Bone and Joint Surgery,84.0,9,1503,1513,Sep-02,Article,,,,,0021-9355,,Journal of Bone and Joint Surgery Inc.,"Background: The purpose of this investigation was to evaluate replacement of a torn anterior cruciate ligament with either a bone-patellar tendon-bone autograft or a two-strand semitendinosus-gracilis autograft to compare the results of clinical testing, patient satisfaction, activity level, functional status, and muscle strength. Methods: Fifty-six patients with a torn anterior cruciate ligament were enrolled in a prospective, randomized, controlled study. Twenty-eight underwent reconstruction with a bone-patellar tendon-bone autograft, and twenty-eight were treated with a two-strand semitendinosus-gracilis autograft. Patients were followed for an average of thirty-nine months (range, thirty-six to fifty-seven months). At the time of final follow-up, twenty-two patients in each group were evaluated in terms of clinical test findings, patient satisfaction, activity level, functional status, and isokinetic muscle strength. Results: The objective outcome of replacement of the torn anterior cruciate ligament with a bone-patellar tendon-bone graft was superior to that obtained with a two-strand semitendinosus-gracilis graft. At the three-year follow-up interval, the patients in whom a hamstring graft had been used had an average of 4.4 mm of increased anterior knee laxity compared with the laxity of the contralateral, normal knee, whereas the patients in whom a bone-patellar tendon-bone graft had been used had an average of 1.1 mm of increased knee laxity. Fourteen percent (three) of the twenty-two patients with a hamstring graft had a mild pivot shift, and 27% (six) had a moderate pivot shift. Only 14% (three) of the twenty-two patients with a bone-patellar tendon-bone graft had a mild pivot shift, and none had a moderate pivot shift. At the same follow-up interval, the patients in whom a hamstring graft had been used had significantly lower peak knee-flexion strength than those who had a bone-patellar tendon-bone graft (p = 0.039). In contrast, the two treatments produced similar outcomes in terms of patient satisfaction, activity level, and knee function (ability to perform a one-legged hop, bear weight, squat, climb stairs, run in place, and duckwalk). Conclusions: After three years of follow-up, the objective results of anterior cruciate ligament replacement with a bone-patellar tendon-bone autograft were superior to those of replacement with a two-strand semitendinosusgracilis graft with regard to knee laxity, pivot-shift grade, and strength of the knee flexor muscles. However, the two groups had comparable results in terms of patient satisfaction, activity level, and knee function.",,,,English,English,,12208905.0,L35014698,http://dx.doi.org/10.2106/00004623-200209000-00001,https://www.embase.com/search/results?subaction=viewrecord&id=L35014698&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=00219355&id=doi:10.2106%2F00004623-200209000-00001&atitle=Anterior+cruciate+ligament+replacement%3A+Comparison+of+bone-patellar+tendon-bone+grafts+with+two-strand+hamstring+grafts.+A+prospective%2C+randomized+study&stitle=J.+Bone+Jt.+Surg.+Ser.+A&title=Journal+of+Bone+and+Joint+Surgery&volume=84&issue=9&spage=1503&epage=1513&aulast=Beynnon&aufirst=Bruce+D.&auinit=B.D.&aufull=Beynnon+B.D.&coden=JBJSA&isbn=&pages=1503-1513&date=2002&auinit1=B&auinitm=D,"Copyright 2022 Elsevier B.V., All rights reserved.",,
116,,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction: A randomized study with two-year follow-up,,,,,2001,,,,10.1177/03635465010290060901,,"Aune A.K., Holm I., Risberg M.A., Jensen H.K., Steen H.","(Aune A.K.; Risberg M.A.; Jensen H.K.) Orthopaedic Department, Ullevaal Hospital, University of Oslo, Oslo, Norway. , (Holm I.; Steen H.) Biomechanics Laboratory, National Orthopaedic Centre, University of Oslo, Oslo, Norway. , (Aune A.K.) Orthopaedic Department, Volvat Medical Centre, Pb. 5280, Majorstua, 0303 Oslo, Norway.","A.K. Aune, Orthopaedic Department, Volvat Medical Centre, Pb. 5280 Majorstua, 0303 Oslo, Norway.",,,12/5/2001,American Journal of Sports Medicine (2001) 29:6 (722-728). Date of Publication: 2001,American Journal of Sports Medicine,29.0,6,722,728,2001,Article,,,,,0363-5465,,"SAGE Publications Inc., 2455 Teller Road, Thousand Oaks, United States.","Seventy-two patients with subacute or chronic rupture of the anterior cruciate ligament were randomly assigned to autograft reconstruction with four-strand gracilis and semitendinosus tendon (N = 37) or with patellar tendon-bone (N = 35) from the ipsilateral side. The groups were similar in terms of age, sex, level of activity, degree of laxity, meniscal lesions found surgically, and rehabilitation program. The follow-up was performed at another hospital by independent observers after 6, 12, and 24 months. Sixty-one patients (32 with hamstring tendon grafts and 29 with patellar tendon grafts) complied with the follow-up routine for the full 24 months. No differences were found between the groups with respect to Cincinnati functional score, KT-1000 arthrometer measurements, or stairs hopple test results. The subjective result and the single-legged hop test result were better for the hamstring tendon group after 6 and 12 months, but no differences were found after 24 months. The hamstring tendon group showed better isokinetic knee extension strength than did the patellar tendon group after 6 months, but not after 12 and 24 months. There was a significant weakness in isokinetic knee flexion strength among the hamstring tendon group. Anterior knee pain was not significantly different between the groups, but kneeling pain was significantly less common in the hamstring tendon group after 24 months.",,,,English,English,2001410933.0,11734484.0,L33078907,http://dx.doi.org/10.1177/03635465010290060901,https://www.embase.com/search/results?subaction=viewrecord&id=L33078907&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=03635465&id=doi:10.1177%2F03635465010290060901&atitle=Four-strand+hamstring+tendon+autograft+compared+with+patellar+tendon-bone+autograft+for+anterior+cruciate+ligament+reconstruction%3A+A+randomized+study+with+two-year+follow-up&stitle=Am.+J.+Sports+Med.&title=American+Journal+of+Sports+Medicine&volume=29&issue=6&spage=722&epage=728&aulast=Aune&aufirst=Arne+K.&auinit=A.K.&aufull=Aune+A.K.&coden=AJSMD&isbn=&pages=722-728&date=2001&auinit1=A&auinitm=K,"Copyright 2010 Elsevier B.V., All rights reserved.",,
117,,Anterior cruciate ligament reconstruction using patellar tendon autograft and bioresorbable interference screws,,,,,2001,,,,10.1007/s00068-001-1089-4,,"Hofmann G.O., Wagner F.D., Beickert R., Gonschorek O., Bühren V.","(Bühren V.) Berufsgenossenschaftliche Unfallklinik, Murnau, Germany. , (Hofmann G.O.; Wagner F.D.; Beickert R.; Gonschorek O.)","G.O. Hofmann, Berufsgenossenschaftliche, Professor-Kuntscher-Straße 8, 82418 Murnau, Germany. Email: gunther.hofmann@bgu-murnau.de",,,11/9/2001,European Journal of Trauma (2001) 27:5 (241-249). Date of Publication: 2001,European Journal of Trauma,27.0,5,241,249,2001,Article,,,,,1439-0590,,,"Material and Method: Bioresorbable and biostable interference screws in operative reconstruction of anterior cruciate ligament (ACL) ruptures were compared concerning safety and efficacy. The randomized prospective clinical study consisted of 2 groups with 15 patients each, admitted at our center with acute (< 8 weeks) traumatic loss of ACL-stability. The ACL-reconstruction was performed in open technique using a bone-patellar tendon-bone autograft and fixation with bioresorbable (study group) or titanium (control group) interference screws. Results: Employing a special questionnaire patients' satisfaction was recorded. Functional results were scored using clinical examination and the Lachman test under sonographic control. Foreign-body reactions against the implants were assessed by clinical examinations and on radiographs. The follow-up of all patients was at least for 2 years. Ligament stability of the knee joint, operative and postoperative complication rate did not significantly differ between the two groups. 14 patients of the study group and 13 patients of the control group were completely satisfied. One patient of the study group was dissatisfied because of developing an infection. Conclusion: The results using bioresorbable interference screws in ACL-reconstruction are identic to those employing standard titanium implants. Differences in rates of operative and postoperative complications were not statistically significant. The advantages of the bioresorbable implants include the absence of urgent implant removal in case of secondary ACL-reconstruction procedures and undisturbed MRI and CT scans postoperatively.",titanium (7440-32-6),,,English,English,2001378130.0,,L32999258,http://dx.doi.org/10.1007/s00068-001-1089-4,https://www.embase.com/search/results?subaction=viewrecord&id=L32999258&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=14390590&id=doi:10.1007%2Fs00068-001-1089-4&atitle=Anterior+cruciate+ligament+reconstruction+using+patellar+tendon+autograft+and+bioresorbable+interference+screws&stitle=Eur.+J.+Trauma&title=European+Journal+of+Trauma&volume=27&issue=5&spage=241&epage=249&aulast=B%C3%BChren&aufirst=Volker&auinit=V.&aufull=B%C3%BChren+V.&coden=EJTRF&isbn=&pages=241-249&date=2001&auinit1=V&auinitm=,"Copyright 2007 Elsevier B.V., All rights reserved.",,
118,,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft.,,,,,2001,,,,,,"Feller J.A., Webster K.E., Gavin B.","(Feller J.A.; Webster K.E.; Gavin B.) La Trobe University Musculoskeletal Research Centre, La Trobe University, Bundoora, Victoria 3086, Australia.","J.A. Feller, La Trobe University Musculoskeletal Research Centre, La Trobe University, Bundoora, Victoria 3086, Australia. Email: jfeller@lumc.com.au",,,10/30/2001,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2001) 9:5 (260-266). Date of Publication: Sep 2001","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",9.0,5,260,266,Sep-01,Article,,,,,0942-2056,,,"This study documented postoperative morbidity during the first 4 months following anterior cruciate ligament (ACL) reconstruction using either patellar tendon or hamstring tendon autograft. Sixty-five patients undergoing primary arthroscopically assisted single-incision ACL reconstruction were randomized to have a central third bone patellar tendon bone autograft (PT) or a doubled semitendinosus/doubled gracilis autograft (HS). Postoperatively patients undertook a standard 'accelerated' rehabilitation protocol. Patients were reviewed after 2 weeks, 8 weeks, and 4 months. At each review the location and severity of general knee pain and the presence and severity of anterior knee pain (AKP) were recorded as were the presence and size of an effusion as well as the active and passive flexion and passive extension deficits compared to the contralateral limb. Pain on kneeling, KT-1000 measured side to side difference in anterior tibial displacement, isokinetic assessment of quadriceps and hamstring peak torque deficits, IKDC score and Cincinnati sports activity level were also recorded after 4 months. After 2 weeks more patients in the PT group complained of AKP and reported that the pain was more severe. After 8 weeks there was no significant difference between the groups for any variable. After 4 months the severity of general pain experienced and the incidence of pain on kneeling were greater in the PT group. The PT group also demonstrated a significantly greater quadriceps peak torque deficit at 240 degrees /s. IKDC scores were higher in the HS group, but Cincinnati sports activity scores were higher in the PT group. Although we observed a lower morbidity in the HS group, primarily related to pain, the severity of pain in both groups was relatively low and, in light of the higher mean sports activity level observed in the PT group at 4 months the clinical impact of the difference may not be significant.",,,,English,,,11685356.0,L33540224,,https://www.embase.com/search/results?subaction=viewrecord&id=L33540224&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=09422056&id=doi:&atitle=Early+post-operative+morbidity+following+anterior+cruciate+ligament+reconstruction%3A+patellar+tendon+versus+hamstring+graft.&stitle=Knee+Surg+Sports+Traumatol+Arthrosc&title=Knee+surgery%2C+sports+traumatology%2C+arthroscopy+%3A+official+journal+of+the+ESSKA&volume=9&issue=5&spage=260&epage=266&aulast=Feller&aufirst=J.A.&auinit=J.A.&aufull=Feller+J.A.&coden=&isbn=&pages=260-266&date=2001&auinit1=J&auinitm=A,MEDLINE® is the source for the citation and abstract of this record.,,
119,,Transcondylar screw fixation in anterior cruciate ligament reconstruction,,,,,2001,,,,10.1053/jars.2001.25277,,"Mariani P.P., Camillieri G., Margheritini F.","(Mariani P.P., ppm.las@iol.it; Camillieri G.; Margheritini F.) Rome University of Motor Sciences, Piazza Lauro de Bosis 15, I-00194 Rome, Italy.","P.P. Mariani, Rome University of Motor Sciences, Piazza Lauro de Bosis 15, I-00194 Rome, Italy. Email: ppm.las@iol.it",,,2/4/2003,Arthroscopy (2001) 17:7 (717-723). Date of Publication: September 2001,Arthroscopy,17.0,7,717,723,Sep-01,Article,,,,,0749-8063,,"W.B. Saunders, Independence Square West, Philadelphia, United States.","Purpose: The purpose of this study was to investigate the outcomes of 2 different methods of femoral fixation for arthroscopically assisted anterior cruciate ligament (ACL) reconstruction. Type of Study: Double-blind prospective study. Methods: Fifty-five patients were prospectively evaluated at 2-year follow-up. In group A, 24 patients underwent arthroscopic ACL reconstruction with bone -patellar tendon - bone and interference screw fixation. In group B, 31 patients underwent arthroscopic ACL reconstruction with bone - patellar tendon - bone and transcondylar screw fixation. Patients were evaluated by using the IKDC form, Lysholm-II form, Tegner scoring system, and KT-2000 arthrometer. Results: In group A, final IKDC clinical evaluation achieved 0% grade A, 62.5% grade B, 25% grade C, and 12.5% grade D. In group B, 29.1% achieved grade A, 54.8% grade B, 12.9% grade C, and 3.2% grade D. The difference was statistically significant (P < .05). The injured versus normal side-to-side KT-2000 difference at maximum manual loading was 3.68 mm (SD, 1.71) in group A and 1.64 (SD, 2.05) in group B (P < .0001). Conclusions: This prospective study could not provide significant data suggesting that 1 method of fixation is superior to the other. Therefore, we consider both methods comparable in terms of stability and functional outcome at short-term follow-up. Transcondylar fixation offers the following advantages: fixation without intra-articular hardware, greater bone-to-bone fixation, and the possibility of fixation with breakage of the posterior femoral tunnel wall. Moreover, this method may be a useful alternative in revision ACL surgery.",,,,English,English,2003041157.0,11536090.0,L36114454,http://dx.doi.org/10.1053/jars.2001.25277,https://www.embase.com/search/results?subaction=viewrecord&id=L36114454&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=07498063&id=doi:10.1053%2Fjars.2001.25277&atitle=Transcondylar+screw+fixation+in+anterior+cruciate+ligament+reconstruction&stitle=Arthroscopy&title=Arthroscopy&volume=17&issue=7&spage=717&epage=723&aulast=Mariani&aufirst=Pier+Paolo&auinit=P.P.&aufull=Mariani+P.P.&coden=ARTHE&isbn=&pages=717-723&date=2001&auinit1=P&auinitm=P,"Copyright 2009 Elsevier B.V., All rights reserved.",,
120,,Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods,,,,,2001,,,,10.1177/03635465010290030201,,"Anderson A.F., Snyder R.B., Lipscomb Jr. A.B.","(Anderson A.F.; Snyder R.B.; Lipscomb Jr. A.B.) Lipscomb Clinic Sports Medicine Center, St. Thomas Hospital, Nashville, TN, United States. , (Anderson A.F.) Tennessee Orthopaedic Alliance, Lipscomb Clinic, 4230 Harding Road, Nashville, TN 37205, United States.","A.F. Anderson, Tennessee Orthopaedic Alliance, Lipscomb Clinic, 4230 Harding Road, No. 1000, Nashville, TN 37205, United States.",,,6/20/2001,American Journal of Sports Medicine (2001) 29:3 (272-279). Date of Publication: 2001,American Journal of Sports Medicine,29.0,3,272,279,2001,Article,,,,,0363-5465,,"SAGE Publications Inc., 2455 Teller Road, Thousand Oaks, United States.","A prospective randomized study was performed to termine the differences in results between three methods of anterior cruciate ligament reconstruction: autogenous bone-patellar tendon-bone graft (group 1), semitendinosus and gracilis tendon graft reconstruction combined with an extraarticular procedure (group 2), and semitendinosus and gracilis tendon graft reconstruction alone (group 3). Preoperatively, there were no significant differences between groups. At a mean of 35.4 ± 11.6 months postoperatively, 102 patients returned for evaluation. International Knee Documentation Committee knee evaluation revealed no significant differences in symptoms, function, return to pre-injury activity, harvest site abnormalities, or limitation of motion between groups 1 and 3. Patients in group 2 had a higher incidence of patellofemoral crepitation and loss of motion than did patients in group 3. The mean manual maximum KT-1000 arthrometer side-to-side difference was 2.1 ± 2.0 mm in group 1, which was statistically significantly better than the difference in group 3 (3.1 ± 2.3 mm). Final knee rating showed that 34 of 35 patients in group 1, 23 of 34 patients in group 2, and 26 of 33 patients in group 3 had a normal or nearly normal overall knee rating. Anterior cruciate ligament reconstruction with a semitendinosus and gracilis or a patellar tendon autograft may yield similar subjective results; however, the patellar tendon autograft may provide better objective stability in the long term. In addition, there appears to be no benefit to combining an intraarticular anterior cruciate ligament reconstruction with an extraarticular procedure.",,,,English,English,2001194117.0,11394593.0,L32492320,http://dx.doi.org/10.1177/03635465010290030201,https://www.embase.com/search/results?subaction=viewrecord&id=L32492320&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=03635465&id=doi:10.1177%2F03635465010290030201&atitle=Anterior+cruciate+ligament+reconstruction.+A+prospective+randomized+study+of+three+surgical+methods&stitle=Am.+J.+Sports+Med.&title=American+Journal+of+Sports+Medicine&volume=29&issue=3&spage=272&epage=279&aulast=Anderson&aufirst=Allen+F.&auinit=A.F.&aufull=Anderson+A.F.&coden=AJSMD&isbn=&pages=272-279&date=2001&auinit1=A&auinitm=F,"Copyright 2009 Elsevier B.V., All rights reserved.",,
121,,There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients.,,,,,2001,,,,,,"Eriksson K., Anderberg P., Hamberg P., Olerud P., Wredmark T.","(Eriksson K.; Anderberg P.; Hamberg P.; Olerud P.; Wredmark T.) Department of Orthopedic Surgery, Stockholm Söder Hospital, Karolinska Institutet, Sweden.","K. Eriksson, Department of Orthopedic Surgery, Stockholm Söder Hospital, Karolinska Institutet, Sweden.",,,5/24/2001,Scandinavian journal of medicine & science in sports (2001) 11:3 (170-177). Date of Publication: Jun 2001,Scandinavian journal of medicine & science in sports,11.0,3,170,177,Jun-01,Article,,,,,0905-7188,,,"The main objective of this study was to study solely early postoperative morbidity following anterior cruciate ligament (ACL) reconstruction by comparing the gold standard procedure, the bone-patellar tendon-bone graft (BTB), and one of the most common alternatives, the semitendinosus tendon graft (ST). The prospective study included 107 randomized patients (50 BTB and 57 ST). The follow-up period was set to 20-35 weeks postoperatively (mean 26.8 +/- 3.5 weeks). One patient suffered early graft rupture and 89 (84%) of the remaining 106 patients were able to attend the follow-up within the given time limit. There were no differences in sick leave between the groups. The Lysholm score, Tegner activity level score and Visual Analog Scales (VAS) with the questions ""How does your knee function?"" and ""How does your knee affect your activity level?"" revealed no differences between the groups. Subjective patellofemoral pain, patellofemoral compartment findings and donor site morbidity were more common in the BTB group, P < 0.05. Lachman test grade 1+ was more common in the ST group, P < 0.05, but there was no significant difference in instrumented Lachman side-to-side comparison. The ST group scored better in the one-leg hop test than the BTB group, P < 0.05. No correlations between these clinical and functional findings and subjective knee function scores were found. In conclusion, ACL reconstruction with ST tendon graft presented fewer short-term postoperative problems as compared to reconstruction with BTB.",,,,English,,,11374431.0,L33478172,,https://www.embase.com/search/results?subaction=viewrecord&id=L33478172&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=09057188&id=doi:&atitle=There+are+differences+in+early+morbidity+after+ACL+reconstruction+when+comparing+patellar+tendon+and+semitendinosus+tendon+graft.+A+prospective+randomized+study+of+107+patients.&stitle=Scand+J+Med+Sci+Sports&title=Scandinavian+journal+of+medicine+%26+science+in+sports&volume=11&issue=3&spage=170&epage=177&aulast=Eriksson&aufirst=K.&auinit=K.&aufull=Eriksson+K.&coden=&isbn=&pages=170-177&date=2001&auinit1=K&auinitm=,MEDLINE® is the source for the citation and abstract of this record.,,
122,,A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament,,,,,2001,,,,10.1302/0301-620X.83B3.11685,,"Eriksson K., Anderberg P., Hamberg P., Löfgren A.C., Bredenberg M., Westman I., Wredmark T.","(Eriksson K.; Anderberg P.; Hamberg P.; Löfgren A.C.; Bredenberg M.; Westman I.; Wredmark T.) Department of Physical Therapy, Stockholm Söder Hospital, Karolinska Institutet, 118 83 Stockholm, Sweden.","K. Eriksson, Department of Physical Therapy, Stockholm Söder Hospital, Karolinska Institutet, 118 83 Stockholm, Sweden.",,,5/14/2001,Journal of Bone and Joint Surgery - Series B (2001) 83:3 (348-354). Date of Publication: 2001,Journal of Bone and Joint Surgery - Series B,83.0,3,348,354,2001,Article,,,,,0301-620X,,"British Editorial Society of Bone and Joint Surgery, 22 Buckingham Street, London, United Kingdom.","In a two-centre study, 164 patients with unilateral instability of the anterior cruciate ligament were prospectively randomised to arthroscopic reconstruction with either a patellar tendon graft using interference screw fixation or a quadruple semitendinosus graft using an endobutton fixation technique. The same postoperative rehabilitation protocol was used for all patients and follow-up at a median of 31 months (24 to 59) was carried out by independent observers. Four patients (2%) were lost to follow-up. No significant differences were found between the groups regarding the Stryker laxity test, one-leg hop test, Tegner activity level, Lysholm score, patellofemoral pain score, International Knee Documentation Committee (IKDC) score or visual analogue scale, reflecting patient satisfaction and knee function. Slightly decreased extension, compared with the non-operated side, was found in the patellar tendon group (p<0.05). Patients with associated meniscal injuries had lower IKDC, visual analogue (p<0.01) and Lysholm scores (p<0.05) than those without such injuries. Patients in whom reconstruction had been carried out less than five months after the injury had better final IKDC scores than the more chronic cases (p<0.05). We conclude that patellar tendon and quadruple semitendinous tendon grafts have similar outcomes in the medium term. Associated meniscal pathology significantly affects the final outcome and early reconstruction seems to be beneficial.",,,,English,English,2001161375.0,11341418.0,L32390346,http://dx.doi.org/10.1302/0301-620X.83B3.11685,https://www.embase.com/search/results?subaction=viewrecord&id=L32390346&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=0301620X&id=doi:10.1302%2F0301-620X.83B3.11685&atitle=A+comparison+of+quadruple+semitendinosus+and+patellar+tendon+grafts+in+reconstruction+of+the+anterior+cruciate+ligament&stitle=J.+Bone+Jt.+Surg.+Ser.+B&title=Journal+of+Bone+and+Joint+Surgery+-+Series+B&volume=83&issue=3&spage=348&epage=354&aulast=Eriksson&aufirst=K.&auinit=K.&aufull=Eriksson+K.&coden=JBSUA&isbn=&pages=348-354&date=2001&auinit1=K&auinitm=,"Copyright 2009 Elsevier B.V., All rights reserved.",,
123,,"Is a knee brace advantageous after anterior cruciate ligament surgery? A prospective, randomised study with a two-year follow-up.",,,,,2001,,,,,,"Brandsson S., Faxén E., Kartus J., Eriksson B.I., Karlsson J.","(Brandsson S.; Faxén E.; Kartus J.; Eriksson B.I.; Karlsson J.) Department of Orthopaedics, Sahlgrenska University Hospital/Ostra, Göteborg, Sweden.","S. Brandsson, Department of Orthopaedics, Sahlgrenska University Hospital/Ostra, Göteborg, Sweden.",,,3/16/2001,Scandinavian journal of medicine & science in sports (2001) 11:2 (110-114). Date of Publication: Apr 2001,Scandinavian journal of medicine & science in sports,11.0,2,110,114,Apr-01,Article,,,,,0905-7188,,,"The aim of this study was to evaluate the use of a knee brace after arthroscopic anterior cruciate ligament reconstruction using central third patellar tendon autografts. Fifty patients were randomly allocated to two groups. The patients in Group A wore a brace for three weeks postoperatively, while the patients in Group B were rehabilitated without the use of a brace. Pre-operatively, the groups were comparable in terms of age, sex, activity level, knee laxity and muscle strength. The follow-up examination was performed by one independent observer. All the patients were followed up for a minimum of two years. At the follow-up, there were no significant differences between the study groups in terms of the Tegner activity level, Lysholm score, IKDC evaluation system, one-leg-hop quotient, KT-1000 measurements and isokinetic torque. Using the visual analogue scale, the patients in Group A evaluated their pain during the first two post-operative weeks as 1.0 (0-7), compared with 2.3 (0-9) in Group B (P= 0.04). Furthermore, the patients in Group A had a tendency towards fewer problems with swelling, haemathrosis and wound leakage during the early post-operative period (P=0.08). We conclude that the patients who were rehabilitated with the use of a brace had less pain and a tendency towards fewer complications during the early post-operative period than the patients who were rehabilitated without the use of a brace. However, there were no differences in terms of function or knee laxity at the two-year follow-up.",,,,English,,,11252459.0,L33452408,,https://www.embase.com/search/results?subaction=viewrecord&id=L33452408&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=09057188&id=doi:&atitle=Is+a+knee+brace+advantageous+after+anterior+cruciate+ligament+surgery%3F+A+prospective%2C+randomised+study+with+a+two-year+follow-up.&stitle=Scand+J+Med+Sci+Sports&title=Scandinavian+journal+of+medicine+%26+science+in+sports&volume=11&issue=2&spage=110&epage=114&aulast=Brandsson&aufirst=S.&auinit=S.&aufull=Brandsson+S.&coden=&isbn=&pages=110-114&date=2001&auinit1=S&auinitm=,MEDLINE® is the source for the citation and abstract of this record.,,
124,,Preconditioning patellar tendon autografts in arthroscopic anterior cruciate ligament reconstruction: a prospective randomized study.,,,,,2001,,,,,,"Ejerhed L., Kartus J., Köhler K., Sernert N., Brandsson S., Karlsson J.","(Ejerhed L.; Kartus J.; Köhler K.; Sernert N.; Brandsson S.; Karlsson J.) Department of Orthopedics, Norra Alvsborg/Uddevalla Hospital, Sweden.","L. Ejerhed, Department of Orthopedics, Norra Alvsborg/Uddevalla Hospital, Sweden. Email: lars.ejerhed@vgregion.se",,,3/26/2001,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2001) 9:1 (6-11). Date of Publication: 2001","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",9.0,1,6,11,2001,Article,,,,,0942-2056,,,This prospective randomized evaluated the effect of preconditioning patellar tendon autografts before implantation and fixation during anterior cruciate ligament (ACL) reconstruction. Fifty-three patients with a unilateral ACL rupture were included in the study. One group of patients had their patellar tendon autograft preconditioned by passive stretching at a constant load of 39 N for 10 min immediately prior to implantation (group P). The other group underwent no preconditioning before the implantation of the graft (group NP). The follow-up examination was performed by independent observers after 26 months (23-29) in group P and after 25 months (23-30) in group NP (n.s.). At follow-up the KT-1000 laxity test revealed a total side-to-side difference of 2.5 mm (-1.5 to +8.5) in group P and 3.0 mm (-7 to +6.5) in group NP (n.s.). The Lysholm score was 86 points (47-100) in group P and 94 points (44-100) in group NP (n.s.). The Tegner activity level was 6 (2-9) in group P and 7 (3-9) in group NP (n.s.). There was no significant difference between the study groups regarding IKDC classification. Patients who underwent ACL reconstruction using a preconditioned patellar tendon autograft had no advantages in terms of restoration of laxity or clinical outcome at 2-year follow-up.,,,,English,,,11269585.0,L33458262,,https://www.embase.com/search/results?subaction=viewrecord&id=L33458262&from=export,https://catalyst.library.jhu.edu/openurl/01JHU_INST/01JHU_INST:JHU?sid=EMBASE&sid=EMBASE&issn=09422056&id=doi:&atitle=Preconditioning+patellar+tendon+autografts+in+arthroscopic+anterior+cruciate+ligament+reconstruction%3A+a+prospective+randomized+study.&stitle=Knee+Surg+Sports+Traumatol+Arthrosc&title=Knee+surgery%2C+sports+traumatology%2C+arthroscopy+%3A+official+journal+of+the+ESSKA&volume=9&issue=1&spage=6&epage=11&aulast=Ejerhed&aufirst=L.&auinit=L.&aufull=Ejerhed+L.&coden=&isbn=&pages=6-11&date=2001&auinit1=L&auinitm=,MEDLINE® is the source for the citation and abstract of this record.,,
