,id,title,authors,journal,year,doi
106,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04484961&from=export,Effects of Blood Flow Restriction Rehabilitation After Bone Patellar Tendon Bone Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2020). Date of Publication: 13 Jul 2020,2020,
107,https://www.embase.com/search/results?subaction=viewrecord&id=L2005661678&from=export,Intra-articular Administration of Tranexamic Acid Has No Effect in Reducing Intra-articular Hemarthrosis and Postoperative Pain After Primary ACL Reconstruction Using a Quadruple Hamstring Graft: A Randomized Controlled Trial,"Lee J.-W., Kim S.-G., Kim S.-H., Cho H.-W., Bae J.-H.",Orthopaedic Journal of Sports Medicine (2020) 8:7. Date of Publication: 1 Jul 2020,2020,10.1177/2325967120933135
108,https://www.embase.com/search/results?subaction=viewrecord&id=L2008563345&from=export,To compare the functional outcome of the Patellar Tendon and hamstring tendon autograft for anterior cruciate ligament reconstruction in males,"Rajput I.M., Ali M., Siddiqui A.A., Sahito B., Doltani D.K., Khaskheli J.H.",Pakistan Journal of Medical and Health Sciences (2020) 14:3 (839-842). Date of Publication: 1 Jul 2020,2020,
109,https://www.embase.com/search/results?subaction=viewrecord&id=L631154350&from=export,Effects of Autograft Types on Muscle Strength and Functional Capacity in Patients Having Anterior Cruciate Ligament Reconstruction: A Randomized Controlled Trial,"Sinding K.S., Nielsen T.G., Hvid L.G., Lind M., Dalgas U.","Sports medicine (Auckland, N.Z.) (2020) 50:7 (1393-1403). Date of Publication: 1 Jul 2020",2020,10.1007/s40279-020-01276-x
110,https://www.embase.com/search/results?subaction=viewrecord&id=L2006075351&from=export,All-Inside Quadrupled Semitendinosus Autograft Shows Stability Equivalent to Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial in Athletes 24 Years or Younger,"Smith P.A., Cook C.S., Bley J.A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2020) 36:6 (1629-1646). Date of Publication: 1 Jun 2020,2020,10.1016/j.arthro.2020.01.048
111,https://www.embase.com/search/results?subaction=viewrecord&id=L631680237&from=export,A Randomized Controlled Trial of Bone-Patellar Tendon-Bone Anterior Cruciate Ligament Reconstruction With and Without Lateral Extra-articular Tenodesis: 19-Year Clinical and Radiological Follow-up,"Castoldi M., Magnussen R.A., Gunst S., Batailler C., Neyret P., Lustig S., Servien E.",The American journal of sports medicine (2020) 48:7 (1665-1672). Date of Publication: 1 Jun 2020,2020,10.1177/0363546520914936
112,https://www.embase.com/search/results?subaction=viewrecord&id=L2004910360&from=export,Combined ACL and Anterolateral Reconstruction Is Not Associated With a Higher Risk of Adverse Outcomes: Preliminary Results From the SANTI Randomized Controlled Trial,"Sonnery-Cottet B., Pioger C., Vieira T.D., Franck F., Kajetanek C., Fayard J.-M., Thaunat M., Saithna A.",Orthopaedic Journal of Sports Medicine (2020) 8:5. Date of Publication: 1 May 2020,2020,10.1177/2325967120918490
113,https://www.embase.com/search/results?subaction=viewrecord&id=L631538998&from=export,Bridge-Enhanced Anterior Cruciate Ligament Repair Is Not Inferior to Autograft Anterior Cruciate Ligament Reconstruction at 2 Years: Results of a Prospective Randomized Clinical Trial,"Murray M.M., Fleming B.C., Badger G.J., Freiberger C., Henderson R., Barnett S., Kiapour A., Ecklund K., Proffen B., Sant N., Kramer D.E., Micheli L.J., Yen Y.-M.",The American journal of sports medicine (2020) 48:6 (1305-1315). Date of Publication: 1 May 2020,2020,10.1177/0363546520913532
114,https://www.embase.com/search/results?subaction=viewrecord&id=L631572460&from=export,"Bioabsorbable Versus Titanium Screws in Anterior Cruciate Ligament Reconstruction Using Hamstring Autograft: A Prospective, Randomized Controlled Trial With 13-Year Follow-up","Sundaraj K., Salmon L.J., Heath E.L., Winalski C.S., Colak C., Vasanji A., Roe J.P., Pinczewski L.A.",The American journal of sports medicine (2020) 48:6 (1316-1326). Date of Publication: 1 May 2020,2020,10.1177/0363546520911024
115,https://www.embase.com/search/results?subaction=viewrecord&id=L631274775&from=export,Modified Iliotibial Band Tenodesis Is Indicated to Correct Intraoperative Residual Pivot Shift After Anterior Cruciate Ligament Reconstruction Using an Autologous Hamstring Tendon Graft: A Prospective Randomized Controlled Trial,"Porter M., Shadbolt B.",The American journal of sports medicine (2020) 48:5 (1069-1077). Date of Publication: 1 Apr 2020,2020,10.1177/0363546520910148
116,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04360928&from=export,Postoperative ERIS Knee Splinting Following ACLR: A Randomized Clinical Trial,,clinicaltrials.gov (2020). Date of Publication: 6 Mar 2020,2020,
117,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04295148&from=export,SEQUAR - SEmitendinosus vs QUadriceps in Anterior Cruciate Ligament Reconstruction - a Prospective Randomized Study,,clinicaltrials.gov (2020). Date of Publication: 26 Feb 2020,2020,
118,https://www.embase.com/search/results?subaction=viewrecord&id=L629812714&from=export,Quadriceps tendon grafts does not cause patients to have inferior subjective outcome after anterior cruciate ligament (ACL) reconstruction than do hamstring grafts: a 2-year prospective randomised controlled trial,"Lind M., Nielsen T.G., Soerensen O.G., Mygind-Klavsen B., Faunø P.",British journal of sports medicine (2020) 54:3 (183-187). Date of Publication: 1 Feb 2020,2020,10.1136/bjsports-2019-101000
119,https://www.embase.com/search/results?subaction=viewrecord&id=L2004630915&from=export,Anterior cruciate ligament injuries treated with quadriceps tendon autograft versus hamstring autograft: A randomized controlled trial,"Vilchez-Cavazos F., Dávila-Martínez A., Garza-Castro S.D.L., Simental-Mendiá M., Garay-Mendoza D., Tamez-Mata Y., Penã-Martínez V., Acosta-Olivo C.",Cirugia y Cirujanos (English Edition) (2020) 88:1 (76-81). Date of Publication: 2020,2020,10.24875/CIRU.19001001
120,https://www.embase.com/search/results?subaction=viewrecord&id=L626880633&from=export,Superior knee flexor strength at 2 years with all-inside short-graft anterior cruciate ligament reconstruction vs a conventional hamstring technique,"Kouloumentas P., Kavroudakis E., Charalampidis E., Kavroudakis D., Triantafyllopoulos G.K.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2019) 27:11 (3592-3598). Date of Publication: 1 Nov 2019",2019,10.1007/s00167-019-05456-9
121,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04129827&from=export,Retrospective Cohort Study on How Meniscal Lesions Affect Return to Sport After Anterior Cruciate Ligament Reconstruction in Young Non-professional Athletes,,clinicaltrials.gov (2019). Date of Publication: 11 Oct 2019,2019,
122,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04123834&from=export,Functional Outcome Comparison of Implant-Free Bone-Patellar Tendon Autografts Using Press-Fit Fixation Technique and Hamstring Autografts Using Implant in Arthroscopic Anterior Cruciate Ligament Reconstruction: A Prospective Study,,clinicaltrials.gov (2019). Date of Publication: 29 Sep 2019,2019,
123,https://www.embase.com/search/results?subaction=viewrecord&id=L629304823&from=export,Effect of isokinetic training of thigh muscle group on graft remodeling after anterior cruciate ligament reconstruction,"Liu H., Lu W., Liang D., Geng H., Zhu W., Ouyang K., Li H., Peng L., Feng W., Zhong M., Chen K., Li Y., Deng Z., Wang D.",Zhongguo xiu fu chong jian wai ke za zhi = Zhongguo xiufu chongjian waike zazhi = Chinese journal of reparative and reconstructive surgery (2019) 33:9 (1088-1094). Date of Publication: 15 Sep 2019,2019,10.7507/1002-1892.201902059
124,https://www.embase.com/search/results?subaction=viewrecord&id=L628749826&from=export,A Randomized Controlled Trial of PEEK Versus Titanium Interference Screws for Anterior Cruciate Ligament Reconstruction With 2-Year Follow-up,"Shumborski S., Heath E., Salmon L.J., Roe J.P., Linklater J.P., Facek M., Pinczewski L.A.",The American journal of sports medicine (2019) 47:10 (2386-2393). Date of Publication: 1 Aug 2019,2019,10.1177/0363546519861530
125,https://www.embase.com/search/results?subaction=viewrecord&id=L628794316&from=export,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: Patient-Reported and Clinical Outcomes at 5-Year Follow-up","Mohtadi N.G., Chan D.S.",Journal of Bone and Joint Surgery - American Volume (2019) 101:11 (949-960). Date of Publication: 5 Jun 2019,2019,10.2106/JBJS.18.01322
126,https://www.embase.com/search/results?subaction=viewrecord&id=L627729916&from=export,The Stability study: A protocol for a multicenter randomized clinical trial comparing anterior cruciate ligament reconstruction with and without Lateral Extra-articular Tenodesis in individuals who are at high risk of graft failure,"Getgood A., Bryant D., Firth A., Litchfield R., Willits K., Hewison C., Kaniki N., Remtulla A., Wanlin S., Pinto R., Martindale A., O'Neill L., Jennings M., Daniluk M., Birmingham T., Boyer D., McCormack B., Zomar M., Moon K., Moon R., Fan B., Mohan B., Heard M., Buchko G., Hiemstra L., Kerslake S., Heard M., MacDonald P., Stranges G., McRae S., Gullett L.A., Brown H., Legary A., Longo A., Christian M., Ferguson C., Rezansoff A., Mohtadi N., Barber R., Chan D., Campbell C., Garven A., Pulsifer K., Mayer M., Peterson D., Simunovic N., Duong A., Islam Z., Bardana D., Howells F., Tough M., Spalding T., Thompson P., Metcalfe A., Achten J., Thomas M., Legg A., Laver L., Asplin L., Dube A., Clarkson L., Brown J., Bolsover A., Bradshaw C., Belgrove L., Millan F., Turner S., Verdugo S., Lowe J., Dunne D., McGowan K., Suddens C.-M., Verdonk P., Declerq G., Vuylsteke K., Van Haver M.",BMC Musculoskeletal Disorders (2019) 20:1 Article Number: 216. Date of Publication: 15 May 2019,2019,10.1186/s12891-019-2589-x
127,https://www.embase.com/search/results?subaction=viewrecord&id=L2001058779&from=export,Comparison of patellar tendon versus hamstrings autografts for anterior cruciate ligament reconstruction in Indian population: A randomised control trial study,"Gupta P.K., Acharya A., Mourya A., Mahajan P.",Journal of Clinical Orthopaedics and Trauma (2019) 10:3 (581-585). Date of Publication: 1 May 2019,2019,10.1016/j.jcot.2018.04.018
128,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03896464&from=export,Soft-tissue Quadriceps Autograft ACL-reconstruction in the Skeletally-immature Vs. Hamstrings (SQuASH): a Multi-Centre Randomized Controlled Trial,,clinicaltrials.gov (2019). Date of Publication: 27 Mar 2019,2019,
129,https://www.embase.com/search/results?subaction=viewrecord&id=L626618046&from=export,Acute Anterior Cruciate Ligament Rupture: Repair or Reconstruction? Two-Year Results of a Randomized Controlled Clinical Trial,"Hoogeslag R.A.G., Brouwer R.W., Boer B.C., de Vries A.J., Huis In 't Veld R.",The American journal of sports medicine (2019) 47:3 (567-577). Date of Publication: 1 Mar 2019,2019,10.1177/0363546519825878
130,https://www.embase.com/search/results?subaction=viewrecord&id=L626852860&from=export,Bridge-Enhanced Anterior Cruciate Ligament Repair: Two-Year Results of a First-in-Human Study,"Murray M.M., Kalish L.A., Fleming B.C., Flutie B., Freiberger C., Henderson R.N., Perrone G.S., Thurber L.G., Proffen B.L., Ecklund K., Kramer D.E., Yen Y.-M., Micheli L.J.",Orthopaedic Journal of Sports Medicine (2019) 7:3. Date of Publication: 1 Mar 2019,2019,10.1177/2325967118824356
131,https://www.embase.com/search/results?subaction=viewrecord&id=L2001162916&from=export,Preoperative and Intraoperative Predictors of Long-Term Acceptable Knee Function and Osteoarthritis After Anterior Cruciate Ligament Reconstruction: An Analysis Based on 2 Randomized Controlled Trials,"Hamrin Senorski E., Sundemo D., Svantesson E., Sernert N., Kartus J.-T., Karlsson J., Samuelsson K.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2019) 35:2 (489-499). Date of Publication: 1 Feb 2019,2019,10.1016/j.arthro.2018.07.009
132,https://www.embase.com/search/results?subaction=viewrecord&id=L626561068&from=export,"Efficacy and Tolerability of Progen, a Nutritional Supplement Based on Innovative Plasma Proteins, in ACL Reconstruction: A Multicenter Randomized Controlled Trial","López-Vidriero E., Olivé-Vilas R., López-Capapé D., Varela-Sende L., López-Vidriero R., Til-Pérez L.",Orthopaedic Journal of Sports Medicine (2019) 7:2. Date of Publication: 1 Feb 2019,2019,10.1177/2325967119827237
133,https://www.embase.com/search/results?subaction=viewrecord&id=L626620899&from=export,Cross-education improves quadriceps strength recovery after ACL reconstruction: a randomized controlled trial,"Harput G., Ulusoy B., Yildiz T.I., Demirci S., Eraslan L., Turhan E., Tunay V.B.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2019) 27:1 (68-75). Date of Publication: 1 Jan 2019",2019,10.1007/s00167-018-5040-1
134,https://www.embase.com/search/results?subaction=viewrecord&id=L633925833&from=export,"Single-tunnel anatomic double-bundle anterior cruciate ligament reconstruction has the same effectiveness as double femoral, double tibial tunnel A prospective randomized study","Xiang X., Qu Z., Sun H., Ma X., Wang W., Huang L.",Medicine (United States) (2019) 98:11 Article Number: e14851. Date of Publication: 2019,2019,10.1097/MD.0000000000014851
135,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03700996&from=export,Clinical Outcome Following Arthroscopic Knee Surgery (COFAKS),,clinicaltrials.gov (2018). Date of Publication: 26 Sep 2018,2018,
136,https://www.embase.com/search/results?subaction=viewrecord&id=L2000770155&from=export,Strength recovery after anterior cruciate ligament reconstruction with quadriceps tendon versus hamstring tendon autografts in soccer players: A randomized controlled trial,"Martin-Alguacil J.L., Arroyo-Morales M., Martín-Gomez J.L., Monje-Cabrera I.M., Abellán-Guillén J.F., Esparza-Ros F., Lozano M.L., Cantarero-Villanueva I.",Knee (2018) 25:4 (704-714). Date of Publication: 1 Aug 2018,2018,10.1016/j.knee.2018.03.011
137,https://www.embase.com/search/results?subaction=viewrecord&id=L2000733552&from=export,The Effect of Cartilage Fragments on Femoral Tunnel Widening After Anterior Cruciate Ligament Reconstruction: A Prospective Randomized Controlled Study,"Zhang C., Pan J., Chen J.-D., Zhang Y.-J., Gu P.-C., Lin X.-J., Cai Y.-Z.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2018) 34:7 (2218-2227). Date of Publication: 1 Jul 2018,2018,10.1016/j.arthro.2018.03.011
138,https://www.embase.com/search/results?subaction=viewrecord&id=L629131661&from=export,Long-term Comparison of Semitendinosus and Gracilis Tendon Versus Patellar Tendon Autografts for Anterior Cruciate Ligament Reconstruction: A 17-Year Follow-up of a Randomized Controlled Trial,"Sajovic M., Stropnik D., Skaza K.",The American journal of sports medicine (2018) 46:8 (1800-1808). Date of Publication: 1 Jul 2018,2018,10.1177/0363546518768768
139,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03580018&from=export,Intraarticular Injection of Tranexamic Acid Reduced Postoperative Hemarthrosis in Arthroscopic Anterior Cruciate Ligament Reconstruction - A Prospective Randomized Study,,clinicaltrials.gov (2018). Date of Publication: 26 Jun 2018,2018,
140,https://www.embase.com/search/results?subaction=viewrecord&id=L621732283&from=export,Self-reported functional recovery after reconstruction versus repair in acute anterior cruciate ligament rupture (ROTOR): A randomized controlled clinical trial,"Boer B.C., Hoogeslag R.A.G., Brouwer R.W., Demmer A., Huis In't Veld R.M.H.A.",BMC Musculoskeletal Disorders (2018) 19:1 Article Number: 127. Date of Publication: 20 Apr 2018,2018,10.1186/s12891-018-2028-4
141,https://www.embase.com/search/results?subaction=viewrecord&id=L614916274&from=export,Functional outcome of an early anterior cruciate ligament reconstruction in comparison to delayed: Are we waiting in vain?,"Manandhar R.R., Chandrashekhar K., Kumaraswamy V., Sahanand S., Rajan D.",Journal of Clinical Orthopaedics and Trauma (2018) 9:2 (163-166). Date of Publication: 1 Apr 2018,2018,10.1016/j.jcot.2017.03.001
142,https://www.embase.com/search/results?subaction=viewrecord&id=L628567425&from=export,A Randomized Clinical Trial to Evaluate Attached Hamstring Anterior Cruciate Ligament Graft Maturity With Magnetic Resonance Imaging,"Liu S., Li H., Tao H., Sun Y., Chen S., Chen J.",The American journal of sports medicine (2018) 46:5 (1143-1149). Date of Publication: 1 Apr 2018,2018,10.1177/0363546517752918
143,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03441295&from=export,"Single-blind, Multi-centre, Randomized Controlled Trial Comparing Ligamys Anterior Cruciate Ligament (ACL) Repair, Internal Bracing ACL Repair and Conventional ACL Reconstruction for Relative Clinical Efficacy and Economic Benefit.",,clinicaltrials.gov (2018). Date of Publication: 13 Feb 2018,2018,
144,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03510845&from=export,Arthroscopic Primary Repair of the Anterior Cruciate Ligament (ACL),,clinicaltrials.gov (2018). Date of Publication: 2 Feb 2018,2018,
145,https://www.embase.com/search/results?subaction=viewrecord&id=L620798261&from=export,Comparison of hamstring and patellar tendon grafts in anterior cruciate ligament reconstruction: A prospective randomized study,"Stańczak K., Zielińska M., Synder M., Domżalski M., Polguj M., Sibiński M.",Journal of International Medical Research (2018) 46:2 (785-791). Date of Publication: 1 Feb 2018,2018,10.1177/0300060517722696
146,https://www.embase.com/search/results?subaction=viewrecord&id=L623064022&from=export,Changes in gait pattern and early functional results after ACL repair are comparable to those of ACL reconstruction,"Schliemann B., Glasbrenner J., Rosenbaum D., Lammers K., Herbort M., Domnick C., Raschke M.J., Kösters C.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2018) 26:2 (374-380). Date of Publication: 1 Feb 2018",2018,10.1007/s00167-017-4618-3
147,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03433170&from=export,Quadrupled Semitendinosus Graft and Traditional Hamstrings Graft in Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial,,clinicaltrials.gov (2018). Date of Publication: 27 Jan 2018,2018,
148,https://www.embase.com/search/results?subaction=viewrecord&id=L620339135&from=export,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,"Bregenhof B., Jørgensen U., Aagaard P., Nissen N., Creaby M.W., Thorlund J.B., Jensen C., Torfing T., Holsgaard-Larsen A.",Trials (2018) 19:1 Article Number: 75. Date of Publication: 26 Jan 2018,2018,10.1186/s13063-018-2448-3
149,https://www.embase.com/search/results?subaction=viewrecord&id=L620767532&from=export,All-Inside Single-Bundle Reconstruction of the Anterior Cruciate Ligament with the Anterior Half of the Peroneus Longus Tendon Compared to the Semitendinosus Tendon: A Two-Year Follow-Up Study,"Bi M., Zhao C., Zhang S., Yao B., Hong Z., Bi Q.",Journal of Knee Surgery (2018) 31:10 (1022-1030). Date of Publication: 2018,2018,10.1055/s-0038-1627466
150,https://www.embase.com/search/results?subaction=viewrecord&id=L624866580&from=export,Evaluation of the MRI findings on a tendon graft after the anatomic anterior cruciate ligament reconstruction in patients with versus without the application of platelet-rich fibrin - Results of the,"Zeman P., Kasl J., Tupý R., Frei R., Kott O., Kautzner J.",Acta Chirurgiae Orthopaedicae et Traumatologiae Cechoslovaca (2018) 85:5 (343-350). Date of Publication: 2018,2018,
151,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03462823&from=export,Randomized Controlled Trial for the Use of an Osteoconductive Scaffold in ACL-Reconstruction,,clinicaltrials.gov (2017). Date of Publication: 29 Dec 2017,2017,
152,https://www.embase.com/search/results?subaction=viewrecord&id=L617805873&from=export,Radiographic Tibial Tunnel Assessment After Anterior Cruciate Ligament Reconstruction Using Hamstring Tendon Autografts and Biocomposite Screws: A Prospective Study With 5-Year Follow-Up,"Karikis I., Ejerhed L., Sernert N., Rostgård-Christensen L., Kartus J.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2017) 33:12 (2184-2194). Date of Publication: 1 Dec 2017,2017,10.1016/j.arthro.2017.06.025
153,https://www.embase.com/search/results?subaction=viewrecord&id=L618557198&from=export,Outcome of Hamstring Autograft With Preserved Insertions Compared With Free Hamstring Autograft in Anterior Cruciate Ligament Surgery at 2-Year Follow-up,"Gupta R., Bahadur R., Malhotra A., Masih G.D., Sood M., Gupta P., Mathur V.K.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2017) 33:12 (2208-2216). Date of Publication: 1 Dec 2017,2017,10.1016/j.arthro.2017.06.040
154,https://www.embase.com/search/results?subaction=viewrecord&id=L618004586&from=export,Tunnel widening after single- versus double-bundle anterior cruciate ligament reconstruction: a randomized 8-year follow-up study,"Beyaz S., Güler Ü.Ö., Demir Ş., Yüksel S., Çınar B.M., Özkoç G., Akpınar S.",Archives of Orthopaedic and Trauma Surgery (2017) 137:11 (1547-1555). Date of Publication: 1 Nov 2017,2017,10.1007/s00402-017-2774-z
155,https://www.embase.com/search/results?subaction=viewrecord&id=L619449402&from=export,Comparison of patellar versus hamstring tendon autografts in arthroscopic anterior cruciate ligament reconstruction: A 6-month follow-up of a randomized clinical trial,"Sadeghpour A., Ebrahimpour A., Attar B., Azizian Z.",Journal of Research in Medical Sciences (2017) 22:9 Article Number: 105. Date of Publication: 1 Sep 2017,2017,10.4103/jrms.JRMS_939_16
156,https://www.embase.com/search/results?subaction=viewrecord&id=L621047142&from=export,The effectiveness of Pilates for partial anterior cruciate ligament injury,"Çelik D., Turkel N.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2017) 25:8 (2357-2364). Date of Publication: 1 Aug 2017",2017,10.1007/s00167-015-3718-1
157,https://www.embase.com/search/results?subaction=viewrecord&id=L617046784&from=export,Randomised comparison of pretensioning using cyclical loading and on tendon board for arthroscopic anterior cruciate ligament reconstruction using hamstring autograft,"Khare R., Lal H., Vidyarthi K., Jangira V., Mittal D.",Journal of Clinical Orthopaedics and Trauma (2017) 8:3 (259-264). Date of Publication: 1 Jul 2017,2017,10.1016/j.jcot.2017.06.015
158,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03184922&from=export,"A Prospective, Randomised Study Investigating the Use of a Fixed Loop Versus an Adjustable Suspensory Loop in Anterior Cruciate Ligament Reconstruction - a Comparison of Clinical and Functional Outcome",,clinicaltrials.gov (2017). Date of Publication: 24 May 2017,2017,
159,https://www.embase.com/search/results?subaction=viewrecord&id=L618013265&from=export,Role of accelerated rehabilitation versus standard rehabilitation following anterior cruciate ligament reconstruction using hamstring graft,"Gupta P.K., Acharya A., Mourya A., Ameriya D.",Journal of Arthroscopy and Joint Surgery (2017) 4:2 (89-93). Date of Publication: 1 May 2017,2017,10.1016/j.jajs.2017.08.003
160,https://www.embase.com/search/results?subaction=viewrecord&id=L618850552&from=export,Resorbable screw and sheath versus resorbable interference screw and staples for ACL reconstruction: a comparison of two tibial fixation methods,"Carulli C., Matassi F., Soderi S., Sirleo L., Munz G., Innocenti M.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2017) 25:4 (1264-1271). Date of Publication: 1 Apr 2017",2017,10.1007/s00167-016-4135-9
161,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04137250&from=export,Arthroscopic ACL Reconstruction: Hamstring Versus Quadriceps Tendon Autograft,,clinicaltrials.gov (2017). Date of Publication: 10 Mar 2017,2017,
162,https://www.embase.com/search/results?subaction=viewrecord&id=L637574085&from=export,A prospective randomized control trial of arthroscopic surgery for stable ramp lesion of the medial meniscus,"Liu X., Feng H., Hong L., Zhang H.",Zhonghua wai ke za zhi [Chinese journal of surgery] (2017) 55:3 (161-165). Date of Publication: 1 Mar 2017,2017,10.3760/cma.j.issn.0529-5815.2017.03.001
163,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03073083&from=export,"Graft Selection in Anatomic Anterior Cruciate Ligament Reconstruction: Patella, Hamstrings or Quadriceps Tendon Autograft",,clinicaltrials.gov (2017). Date of Publication: 23 Feb 2017,2017,
164,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03047187&from=export,What is the Functional Status of Anterior Cruciate Ligament Reconstruction (ACLR) Patients at Discharge From Rehabilitation,,clinicaltrials.gov (2017). Date of Publication: 31 Jan 2017,2017,
165,https://www.embase.com/search/results?subaction=viewrecord&id=L613675059&from=export,A prospective randomized comparison of two distinct allogenic tissue constructs for anterior cruciate ligament reconstruction,"Rose M.B., Domes C., Farooqi M., Crawford D.C.",Knee (2016) 23:6 (1112-1120). Date of Publication: 1 Dec 2016,2016,10.1016/j.knee.2016.08.011
166,https://www.embase.com/search/results?subaction=viewrecord&id=L614384878&from=export,"Kinesio taping as a treatment method in the acute phase of ACL reconstruction: A double-blind, placebo-controlled study","Balki S., Göktaş H.E., Öztemur Z.",Acta orthopaedica et traumatologica turcica (2016) 50:6 (628-634). Date of Publication: 1 Dec 2016,2016,10.1016/j.aott.2016.03.005
167,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT02939677&from=export,Can Targeted Exercise Improve Knee Strength in Patients With Persisting Hamstring Deficiency Following ACL-reconstruction? - A Randomized Controlled Trial,,clinicaltrials.gov (2016). Date of Publication: 4 Oct 2016,2016,
168,https://www.embase.com/search/results?subaction=viewrecord&id=L618335230&from=export,A Randomized Controlled Trial With Mean 16-Year Follow-up Comparing Hamstring and Patellar Tendon Autografts in Anterior Cruciate Ligament Reconstruction,"Björnsson H., Samuelsson K., Sundemo D., Desai N., Sernert N., Rostgård-Christensen L., Karlsson J., Kartus J.",The American journal of sports medicine (2016) 44:9 (2304-2313). Date of Publication: 1 Sep 2016,2016,10.1177/0363546516646378
169,https://www.embase.com/search/results?subaction=viewrecord&id=L618335889&from=export,"Comparison Between Single- and Double-Bundle Anterior Cruciate Ligament Reconstruction With 6- to 8-Stranded Hamstring Autograft: A Prospective, Randomized Clinical Trial","Liu Y., Cui G., Yan H., Yang Y., Ao Y.",The American journal of sports medicine (2016) 44:9 (2314-2322). Date of Publication: 1 Sep 2016,2016,10.1177/0363546516650876
170,https://www.embase.com/search/results?subaction=viewrecord&id=L618739702&from=export,Infra Patellar Branch of Saphenous Nerve Injury during Hamstring Graft Harvest: Vertical versus Oblique Incisions,"Joshi A., Kayasth N., Shrestha S., Kc B.R.",Journal of Nepal Health Research Council (2016) 14:34 (180-185). Date of Publication: 1 Sep 2016,2016,
171,https://www.embase.com/search/results?subaction=viewrecord&id=L611200889&from=export,Hamstring graft tibial insertion preservation versus detachment in anterior cruciate ligament reconstruction: a prospective randomized comparative study,"Ruffilli A., Pagliazzi G., Ferranti E., Busacca M., Capannelli D., Buda R.",European Journal of Orthopaedic Surgery and Traumatology (2016) 26:6 (657-664). Date of Publication: 1 Aug 2016,2016,10.1007/s00590-016-1812-9
172,https://www.embase.com/search/results?subaction=viewrecord&id=L618900641&from=export,Effect of Matching or Overconstraining Knee Laxity During Anterior Cruciate Ligament Reconstruction on Knee Osteoarthritis and Clinical Outcomes: A Randomized Controlled Trial With 84-Month Follow-up,"Akelman M.R., Fadale P.D., Hulstyn M.J., Shalvoy R.M., Garcia A., Chin K.E., Duryea J., Badger G.J., Tung G.A., Fleming B.C.",The American journal of sports medicine (2016) 44:7 (1660-1670). Date of Publication: 1 Jul 2016,2016,10.1177/0363546516638387
173,https://www.embase.com/search/results?subaction=viewrecord&id=L618702602&from=export,A Randomized Clinical Trial to Assess the Clinical Effectiveness of a Measured Objective Tensioning Device in Hamstring Anterior Cruciate Ligament Reconstruction,"Grunau P.D., Arneja S., Leith J.M.",The American journal of sports medicine (2016) 44:6 (1482-1486). Date of Publication: 1 Jun 2016,2016,10.1177/0363546516634021
174,https://www.embase.com/search/results?subaction=viewrecord&id=L618829414&from=export,Comparison of Anatomic Double- and Single-Bundle Techniques for Anterior Cruciate Ligament Reconstruction Using Hamstring Tendon Autografts: A Prospective Randomized Study With 5-Year Clinical and Radiographic Follow-up,"Karikis I., Desai N., Sernert N., Rostgard-Christensen L., Kartus J.",The American journal of sports medicine (2016) 44:5 (1225-1236). Date of Publication: 1 May 2016,2016,10.1177/0363546515626543
175,https://www.embase.com/search/results?subaction=viewrecord&id=L607490183&from=export,No significant difference in clinical outcome and knee stability between patellar tendon and semitendinosus tendon in anterior cruciate ligament reconstruction,"Konrads C., Reppenhagen S., Plumhoff P., Hoberg M., Rudert M., Barthel T.",Archives of Orthopaedic and Trauma Surgery (2016) 136:4 (521-525). Date of Publication: 1 Apr 2016,2016,10.1007/s00402-015-2386-4
