,id,title,authors,journal,year,doi
44,https://www.embase.com/search/results?subaction=viewrecord&id=L625113067&from=export,Anterior Cruciate Ligament Reconstruction Using a Bone–Patellar Tendon–Bone Graft With and Without a Ligament Augmentation Device: A 25-Year Follow-up of a Prospective Randomized Controlled Trial,"Elveos M.M., Drogset J.O., Engebretsen L., Brønn R., Lundemo T.O., Gifstad T.",Orthopaedic Journal of Sports Medicine (2018) 6:11. Date of Publication: 1 Nov 2018,2018,10.1177/2325967118808778
45,https://www.embase.com/search/results?subaction=viewrecord&id=L629131661&from=export,Long-term Comparison of Semitendinosus and Gracilis Tendon Versus Patellar Tendon Autografts for Anterior Cruciate Ligament Reconstruction: A 17-Year Follow-up of a Randomized Controlled Trial,"Sajovic M., Stropnik D., Skaza K.",The American journal of sports medicine (2018) 46:8 (1800-1808). Date of Publication: 1 Jul 2018,2018,10.1177/0363546518768768
46,https://www.embase.com/search/results?subaction=viewrecord&id=L629131822&from=export,Effect of Intraoperative Platelet-Rich Plasma Treatment on Postoperative Donor Site Knee Pain in Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction: A Double-Blind Randomized Controlled Trial,"Walters B.L., Porter D.A., Hobart S.J., Bedford B.B., Hogan D.E., McHugh M.M., Klein D.A., Harousseau K., Nicholas S.J.",The American journal of sports medicine (2018) 46:8 (1827-1835). Date of Publication: 1 Jul 2018,2018,10.1177/0363546518769295
47,https://www.embase.com/search/results?subaction=viewrecord&id=L620798261&from=export,Comparison of hamstring and patellar tendon grafts in anterior cruciate ligament reconstruction: A prospective randomized study,"Stańczak K., Zielińska M., Synder M., Domżalski M., Polguj M., Sibiński M.",Journal of International Medical Research (2018) 46:2 (785-791). Date of Publication: 1 Feb 2018,2018,10.1177/0300060517722696
48,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT04650568&from=export,A Prospective Randomized Trial of Biologic Augmentation With Mesenchymal Stem Cells in Patients Undergoing Anterior Cruciate Ligament Reconstruction,,clinicaltrials.gov (2017). Date of Publication: 4 Dec 2017,2017,
49,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03354195&from=export,Comparative Clinical Outcomes and Function Study Between MAKO Robotic-Arm Assisted UKA in ACL Intact and Deficient Knees,,clinicaltrials.gov (2017). Date of Publication: 20 Oct 2017,2017,
50,https://www.embase.com/search/results?subaction=viewrecord&id=L622298479&from=export,Anatomic single-bundle anterior cruciate ligament reconstruction improves walking economy: hamstrings tendon versus patellar tendon grafts,"Iliopoulos E., Galanis N., Zafeiridis A., Iosifidis M., Papadopoulos P., Potoupnis M., Geladas N., Vrabas I.S., Kirkos J.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2017) 25:10 (3155-3162). Date of Publication: 1 Oct 2017",2017,10.1007/s00167-016-4229-4
51,https://www.embase.com/search/results?subaction=viewrecord&id=L619449402&from=export,Comparison of patellar versus hamstring tendon autografts in arthroscopic anterior cruciate ligament reconstruction: A 6-month follow-up of a randomized clinical trial,"Sadeghpour A., Ebrahimpour A., Attar B., Azizian Z.",Journal of Research in Medical Sciences (2017) 22:9 Article Number: 105. Date of Publication: 1 Sep 2017,2017,10.4103/jrms.JRMS_939_16
52,https://www.embase.com/search/results?subaction=viewrecord&id=L611902043&from=export,Double-layer versus single-layer bone-patellar tendon-bone anterior cruciate ligament reconstruction: a prospective randomized study with 3-year follow-up,"Mei X., Zhang Z., Yang J.",Archives of Orthopaedic and Trauma Surgery (2016) 136:12 (1733-1739). Date of Publication: 1 Dec 2016,2016,10.1007/s00402-016-2548-z
53,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT03740022&from=export,Assessment of the Results of Combined Anterolateral Ligament (ALL) + Antero Crusader Ligament (ACL) Plasty Compared to Classical KJ Plasty in Isolated ACL Ruptures,,clinicaltrials.gov (2016). Date of Publication: 29 Nov 2016,2016,
54,https://www.embase.com/search/results?subaction=viewrecord&id=L611028550&from=export,Bone-Albumin filling decreases donor site morbidity and enhances bone formation after anterior cruciate ligament reconstruction with bone-patellar tendon-bone autografts,"Schandl K., Horváthy D.B., Doros A., Majzik E., Schwarz C.M., Csönge L., Abkarovits G., Bucsi L., Lacza Z.",International Orthopaedics (2016) 40:10 (2097-2104). Date of Publication: 1 Oct 2016,2016,10.1007/s00264-016-3246-8
55,https://www.embase.com/search/results?subaction=viewrecord&id=L618335230&from=export,A Randomized Controlled Trial With Mean 16-Year Follow-up Comparing Hamstring and Patellar Tendon Autografts in Anterior Cruciate Ligament Reconstruction,"Björnsson H., Samuelsson K., Sundemo D., Desai N., Sernert N., Rostgård-Christensen L., Karlsson J., Kartus J.",The American journal of sports medicine (2016) 44:9 (2304-2313). Date of Publication: 1 Sep 2016,2016,10.1177/0363546516646378
56,https://www.embase.com/search/results?subaction=viewrecord&id=L618900641&from=export,Effect of Matching or Overconstraining Knee Laxity During Anterior Cruciate Ligament Reconstruction on Knee Osteoarthritis and Clinical Outcomes: A Randomized Controlled Trial With 84-Month Follow-up,"Akelman M.R., Fadale P.D., Hulstyn M.J., Shalvoy R.M., Garcia A., Chin K.E., Duryea J., Badger G.J., Tung G.A., Fleming B.C.",The American journal of sports medicine (2016) 44:7 (1660-1670). Date of Publication: 1 Jul 2016,2016,10.1177/0363546516638387
57,https://www.embase.com/search/results?subaction=viewrecord&id=L607490183&from=export,No significant difference in clinical outcome and knee stability between patellar tendon and semitendinosus tendon in anterior cruciate ligament reconstruction,"Konrads C., Reppenhagen S., Plumhoff P., Hoberg M., Rudert M., Barthel T.",Archives of Orthopaedic and Trauma Surgery (2016) 136:4 (521-525). Date of Publication: 1 Apr 2016,2016,10.1007/s00402-015-2386-4
58,https://www.embase.com/search/results?subaction=viewrecord&id=L616093791&from=export,Prospective Randomized Study of Objective and Subjective Clinical Results Between Double-Bundle and Single-Bundle Anterior Cruciate Ligament Reconstruction,"Sasaki S., Tsuda E., Hiraga Y., Yamamoto Y., Maeda S., Sasaki E., Ishibashi Y.",The American journal of sports medicine (2016) 44:4 (855-864). Date of Publication: 1 Apr 2016,2016,10.1177/0363546515624471
59,https://www.embase.com/search/results?subaction=viewrecord&id=L608942904&from=export,"Reruptures, reinjuries, and revisions at a minimum 2-year follow-up: A randomized clinical trial comparing 3 graft types for ACL reconstruction","Mohtadi N., Chan D., Barber R., Paolucci E.O.",Clinical Journal of Sport Medicine (2016) 26:2 (96-107). Date of Publication: 2016,2016,10.1097/JSM.0000000000000209
60,https://www.embase.com/search/results?subaction=viewrecord&id=L611394429&from=export,Comparison of Patellar Tendon and Hamstring Tendon Anterior Cruciate Ligament Reconstruction: A 15-Year Follow-up of a Randomized Controlled Trial,"Webster K.E., Feller J.A., Hartnett N., Leigh W.B., Richmond A.K.",The American journal of sports medicine (2016) 44:1 (83-90). Date of Publication: 1 Jan 2016,2016,10.1177/0363546515611886
61,https://www.embase.com/search/results?subaction=viewrecord&id=L600881138&from=export,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: Patient-Reported and Clinical Outcomes at a Minimal 2-Year Follow-up","Mohtadi N., Chan D., Barber R., Oddone Paolucci E.",Clinical Journal of Sport Medicine (2015) 25:4 (321-331). Date of Publication: 8 Jul 2015,2015,10.1097/JSM.0000000000000165
62,https://www.embase.com/search/results?subaction=viewrecord&id=L602556436&from=export,Anterior cruciate ligament reconstruction and return to sport activity: postural control as the key to success,"Papalia R., Franceschi F., Tecame A., D’Adamio S., Maffulli N., Denaro V.",International Orthopaedics (2015) 39:3 (527-534). Date of Publication: 1 Mar 2015,2015,10.1007/s00264-014-2513-9
63,https://www.embase.com/search/results?subaction=viewrecord&id=L603535974&from=export,"Iliotibial band autograft versus bone-patella-tendon-bone autograft, a possible alternative for ACL reconstruction: a 15-year prospective randomized controlled trial","Stensbirk F., Thorborg K., Konradsen L., Jørgensen U., Hölmich P.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2014) 22:9 (2094-2101). Date of Publication: 1 Sep 2014",2014,10.1007/s00167-013-2630-9
64,https://www.embase.com/search/results?subaction=viewrecord&id=L603536094&from=export,Long-term results of a randomized study on anterior cruciate ligament reconstruction with or without a synthetic degradable augmentation device to support the autograft,"Peterson L., Eklund U., Engström B., Forssblad M., Saartok T., Valentin A.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2014) 22:9 (2109-2120). Date of Publication: 1 Sep 2014",2014,10.1007/s00167-013-2636-3
65,https://www.embase.com/search/results?subaction=viewrecord&id=L602096584&from=export,Brace or no-brace after ACL graft? Four-year results of a prospective clinical trial,"Mayr H.O., Stüeken P., Münch E.-O., Wolter M., Bernstein A., Suedkamp N.P., Stoehr A.","Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA (2014) 22:5 (1156-1162). Date of Publication: 1 May 2014",2014,10.1007/s00167-013-2564-2
66,https://www.embase.com/search/results?subaction=viewrecord&id=L373981905&from=export,Increased risk of osteoarthritis after anterior cruciate ligament reconstruction: a 14-year follow-up study of a randomized controlled trial.,"Barenius B., Ponzer S., Shalabi A., Bujak R., Norlén L., Eriksson K.",The American journal of sports medicine (2014) 42:5 (1049-1057). Date of Publication: May 2014,2014,
67,https://www.embase.com/search/results?subaction=viewrecord&id=L53053519&from=export,Is quadriceps tendon a better graft choice than patellar tendon? A prospective randomized study,"Lund B., Nielsen T., Faunø P., Christiansen S.E., Lind M.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2014) 30:5 (593-598). Date of Publication: May 2014,2014,10.1016/j.arthro.2014.01.012
68,https://www.embase.com/search/results?subaction=viewrecord&id=L53171249&from=export,ACL reconstruction using bone-patella tendon-bone autograft: Press-fit technique vs. interference screw fixation,"Sarzaeem M.M., Najafi F., Razi M., Najafi M.A.",Archives of Orthopaedic and Trauma Surgery (2014) 134:7 (955-962). Date of Publication: July 2014,2014,10.1007/s00402-014-1999-3
69,https://www.embase.com/search/results?subaction=viewrecord&id=L602004681&from=export,Comparison between two different platelet-rich plasma preparations and control applied during anterior cruciate ligament reconstruction. Is there any evidence to support their use?,"Azcárate A.V., Lamo-Espinosa J., Beola J.D.A., Gonzalez M.H., Gasque G.M., Nin J.R.V.",Injury (2014) 45:S4 (S36-S41). Date of Publication: 1 Oct 2014,2014,10.1016/S0020-1383(14)70008-7
70,https://www.embase.com/search/results?subaction=viewrecord&id=L51904663&from=export,Long-term follow-up of patellar tendon grafts or hamstring tendon grafts in endoscopic ACL reconstructions,"Gifstad T., Sole A., Strand T., Uppheim G., Grøntvedt T., Drogset J.O.","Knee Surgery, Sports Traumatology, Arthroscopy (2013) 21:3 (576-583). Date of Publication: 2013",2013,10.1007/s00167-012-1947-0
71,https://www.embase.com/search/results?subaction=viewrecord&id=L1052332114&from=export,Aseptically processed and chemically sterilized BTB allografts for anterior cruciate ligament reconstruction: A prospective randomized study,"Indelicato P.A., Ciccotti M.G., Boyd J., Higgins L.D., Shaffer B.S., Vangsness Jr. C.T.","Knee Surgery, Sports Traumatology, Arthroscopy (2013) 21:9 (2107-2112). Date of Publication: September 2013",2013,10.1007/s00167-012-2309-7
72,https://www.embase.com/search/results?subaction=viewrecord&id=L563069668&from=export,Ipsilateral versus contralateral hamstring grafts in anterior cruciate ligament reconstruction: a prospective randomized trial.,"McRae S., Leiter J., McCormack R., Old J., MacDonald P.",The American journal of sports medicine (2013) 41:11 (2492-2499). Date of Publication: Nov 2013,2013,
73,https://www.embase.com/search/results?subaction=viewrecord&id=L51912914&from=export,A randomized controlled trial comparing bone mineral density changes of three different ACL reconstruction techniques,"Lui P.P.Y., Cheng Y.Y., Yung S.H., Hung A.S.L., Chan K.M.",Knee (2012) 19:6 (779-785). Date of Publication: December 2012,2012,10.1016/j.knee.2012.02.005
74,https://www.embase.com/search/results?subaction=viewrecord&id=L560045113&from=export,Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial.,"Sajovic M., Strahovnik A., Dernovsek M.Z., Skaza K.",The American journal of sports medicine (2011) 39:10 (2161-2169). Date of Publication: Oct 2011,2011,
75,https://www.embase.com/search/results?subaction=viewrecord&id=L51009801&from=export,Single-bundle patellar tendon versus non-anatomical double-bundle hamstrings ACL reconstruction: A prospective randomized study at 8-year minimum follow-up,"Zaffagnini S., Bruni D., Marcheggiani Muccioli G.M., Bonanzinga T., Lopomo N., Bignozzi S., Marcacci M.","Knee Surgery, Sports Traumatology, Arthroscopy (2011) 19:3 (390-397). Date of Publication: 2011",2011,10.1007/s00167-010-1225-y
76,https://www.embase.com/search/results?subaction=viewrecord&id=L361621574&from=export,Anterior cruciate ligament reconstruction using patellar tendon versus hamstring tendon: A prospective comparative study with 9-year follow-up,"Wipfler B., Donner S., Zechmann C.M., Springer J., Siebold R., Paessler H.H.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2011) 27:5 (653-665). Date of Publication: May 2011,2011,10.1016/j.arthro.2011.01.015
77,https://www.embase.com/search/results?subaction=viewrecord&id=L51233250&from=export,A prospective randomized study of ACL-reconstructions using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws,"Drogset J.O., Straume L.G., Bjørkmo I., Myhr G.","Knee Surgery, Sports Traumatology, Arthroscopy (2011) 19:5 (753-759). Date of Publication: May 2011",2011,10.1007/s00167-010-1353-4
78,https://www.embase.com/search/results?subaction=viewrecord&id=L50724048&from=export,Autologous patellar tendon and quadrupled hamstring grafts in anterior cruciate ligament reconstruction: A prospective randomized multicenter review of different fixation methods,"Drogset J.O., Strand T., Uppheim G., Ødegård B., Bøe A., Grøntvedt T.","Knee Surgery, Sports Traumatology, Arthroscopy (2010) 18:8 (1085-1093). Date of Publication: 2010",2010,10.1007/s00167-009-0996-5
79,https://www.embase.com/search/results?subaction=viewrecord&id=L50682486&from=export,Arthroscopic anterior cruciate ligament surgery: Results of autogenous patellar tendon graft versus the Leeds-Keio synthetic graft. Five year follow-up of a prospective randomised controlled trial,"Ghalayini S.R.A., Helm A.T., Bonshahi A.Y., Lavender A., Johnson D.S., Smith R.B.",Knee (2010) 17:5 (334-339). Date of Publication: October 2010,2010,10.1016/j.knee.2009.09.008
80,https://www.embase.com/search/results?subaction=viewrecord&id=L360300182&from=export,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial.,"Barenius B., Nordlander M., Ponzer S., Tidermark J., Eriksson K.",The American journal of sports medicine (2010) 38:8 (1533-1541). Date of Publication: Aug 2010,2010,
81,https://www.embase.com/search/results?subaction=viewrecord&id=L358986098&from=export,No difference in knee function or prevalence of osteoarthritis after reconstruction of the anterior cruciate ligament with 4-strand hamstring autograft versus patellar tendon-bone autograft: a randomized study with 10-year follow-up.,"Holm I., Oiestad B.E., Risberg M.A., Aune A.K.",The American journal of sports medicine (2010) 38:3 (448-454). Date of Publication: Mar 2010,2010,
82,https://www.embase.com/search/results?subaction=viewrecord&id=L358986106&from=export,Early versus late start of isokinetic hamstring-strengthening exercise after anterior cruciate ligament reconstruction with patellar tendon graft.,"Sekir U., Gur H., Akova B.",The American journal of sports medicine (2010) 38:3 (492-500). Date of Publication: Mar 2010,2010,
83,https://www.embase.com/search/results?subaction=viewrecord&id=L355714720&from=export,Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: A randomized controlled trial using similar femoral and tibial fixation Methods,"Taylor D.C., Deberardino T.M., Nelson B.J., Duffey M., Tenuta J., Stoneman P.D., Sturdivant R.X., Mountcastle S.",American Journal of Sports Medicine (2009) 37:10 (1946-1957). Date of Publication: 2009,2009,10.1177/0363546509339577
84,https://www.embase.com/search/results?subaction=viewrecord&id=L355331317&from=export,Anterior Cruciate Ligament Reconstruction With and Without Computer Navigation: A Clinical and Magnetic Resonance Imaging Evaluation 2 Years After Surgery,"Endele D., Jung C., Becker U., Bauer G., Mauch F.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2009) 25:10 (1067-1074). Date of Publication: October 2009,2009,10.1016/j.arthro.2009.05.016
85,https://www.embase.com/search/results?subaction=viewrecord&id=L50569142&from=export,"Knee laxity measurements after anterior cruciate ligament reconstruction, using either bone-patellar-tendon-bone or hamstring tendon autografts, with special emphasis on comparison over time","Ahldén M., Kartus J., Ejerhed L., Karlsson J., Sernert N.","Knee Surgery, Sports Traumatology, Arthroscopy (2009) 17:9 (1117-1124). Date of Publication: September 2009",2009,10.1007/s00167-009-0846-5
86,https://www.embase.com/search/results?subaction=viewrecord&id=L354594465&from=export,"Clinical comparison between six-strand hamstring tendon and patellar tendon autograft in arthroscopic anterior cruciate ligament reconstruction: A prospective, randomized clinical trial","Laoruengthana A., Pattayakorn S., Chotanaputhi T., Kosiyatrakul A.",Journal of the Medical Association of Thailand (2009) 92:4 (491-497). Date of Publication: April 2009,2009,
87,https://www.embase.com/search/results?subaction=viewrecord&id=L352464830&from=export,Interest of an iterative specialized rehabilitation after an anterior cruciate ligament reconstruction in high level sport athletes,"Laboute E., Savalli L., Lefesvre T., Puig P., Trouve P.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2008) 94:6 (533-540). Date of Publication: October 2008,2008,10.1016/j.rco.2008.01.008
88,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT00529958&from=export,"A Randomized Clinical Trial Comparing Three Methods for Anterior Cruciate Ligament Reconstruction: Patellar Tendon, Quadruple Semitendinosus/Gracilis and Double-Bundle Semitendinosus/Gracilis Grafts.",,clinicaltrials.gov (2007). Date of Publication: 12 Sep 2007,2007,
89,https://www.embase.com/search/results?subaction=viewrecord&id=L47051783&from=export,Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction,"Huang M.-H., Yang R.-C., Chou P.-H.",Clinical Journal of Sport Medicine (2007) 17:4 (242-250). Date of Publication: July 2007,2007,10.1097/JSM.0b013e31812570fa
90,https://www.embase.com/search/results?subaction=viewrecord&id=L46956288&from=export,"Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: A prospective, randomized study with a 7-year follow-up","Lidén M., Ejerhed L., Sernert N., Laxdal G., Kartus J.",American Journal of Sports Medicine (2007) 35:5 (740-748). Date of Publication: May 2007,2007,10.1177/0363546506298275
91,https://www.embase.com/search/results?subaction=viewrecord&id=L46537522&from=export,Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: A prospective randomized outcome study,"Heijne A., Werner S.","Knee Surgery, Sports Traumatology, Arthroscopy (2007) 15:4 (402-414). Date of Publication: April 2007",2007,10.1007/s00167-006-0246-z
92,https://www.embase.com/search/results?subaction=viewrecord&id=L46280480&from=export,A prospective randomized study of anterior cruciate ligament reconstruction: A comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws,"Maletis G.B., Cameron S.L., Tengan J.J., Burchette R.J.",American Journal of Sports Medicine (2007) 35:3 (384-394). Date of Publication: March 2007,2007,10.1177/0363546506294361
93,https://www.embase.com/search/results?subaction=viewrecord&id=L44704247&from=export,"A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: Five-year follow-up","Sajovic M., Vengust V., Komadina R., Tavcar R., Skaza K.",American Journal of Sports Medicine (2006) 34:12 (1933-1940). Date of Publication: December 2006,2006,10.1177/0363546506290726
94,https://www.embase.com/search/results?subaction=viewrecord&id=L44496644&from=export,Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: A prospective clinical investigation,"Gobbi A., Francisco R.","Knee Surgery, Sports Traumatology, Arthroscopy (2006) 14:10 (1021-1028). Date of Publication: October 2006",2006,10.1007/s00167-006-0050-9
95,https://www.embase.com/search/results?subaction=viewrecord&id=L43979650&from=export,Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: A prospective randomized study,"Halinen J., Lindahl J., Hirvensalo E., Santavirta S.",American Journal of Sports Medicine (2006) 34:7 (1134-1140). Date of Publication: July 2006,2006,10.1177/0363546505284889
96,https://www.embase.com/search/results?subaction=viewrecord&id=L43152957&from=export,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"Matsumoto A., Yoshiya S., Muratsu H., Yagi M., Iwasaki Y., Kurosaka M., Kuroda R.",American Journal of Sports Medicine (2006) 34:2 (213-219). Date of Publication: February 2006,2006,10.1177/0363546505279919
97,https://www.embase.com/search/results?subaction=viewrecord&id=L43433300&from=export,Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-Year follow-up results of a randomized prospective study,"Harilainen A., Sandelin J.",Scandinavian Journal of Medicine and Science in Sports (2006) 16:1 (14-18). Date of Publication: February 2006,2006,10.1111/j.1600-0838.2004.00435.x
98,https://www.embase.com/search/results?subaction=viewrecord&id=L46039594&from=export,Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: Seven-year follow-up,"Giraud B., Besse J.-L., Cladière F., Ecochard R., Moyen B., Lerat J.-L.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2006) 92:8 (788-797). Date of Publication: December 2006,2006,10.1016/s0035-1040(06)75947-5
99,https://www.embase.com/search/results?subaction=viewrecord&id=LNCT00198042&from=export,Bone Tunnel Widening Following ACL Reconstruction,,clinicaltrials.gov (2005). Date of Publication: 13 Sep 2005,2005,
100,https://www.embase.com/search/results?subaction=viewrecord&id=L41045188&from=export,Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: A prospective randomized study of the clinical outcome,"Drogset J.O., Grøntvedt T., Tegnander A.",American Journal of Sports Medicine (2005) 33:8 (1160-1165). Date of Publication: August 2005,2005,10.1177/0363546504272264
101,https://www.embase.com/search/results?subaction=viewrecord&id=L40432344&from=export,Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: Patellar tendon versus gracilis and semitendinosus autograft,"Ibrahim S.A.-R., Al-Kussary I.M., Al-Misfer A.R.K., Al-Mutairi H.Q., Ghafar S.A., El Noor T.A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:4 (412-417). Date of Publication: April 2005,2005,10.1016/j.arthro.2004.12.002
102,https://www.embase.com/search/results?subaction=viewrecord&id=L40270871&from=export,"Rehabilitation after anterior cruciate ligament reconstruction: A prospective, randomized, double-blind comparison of programs administered over 2 different time intervals","Beynnon B.D., Uh B.S., Johnson R.J., Abate J.A., Nichols C.E., Fleming B.C., Poole A.R., Roos H.",American Journal of Sports Medicine (2005) 33:3 (347-359). Date of Publication: March 2005,2005,10.1177/0363546504268406
103,https://www.embase.com/search/results?subaction=viewrecord&id=L40202780&from=export,A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws,"Kaeding C., Farr J., Kavanaugh T., Pedroza A.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:2 (147-151). Date of Publication: February 2005,2005,10.1016/j.arthro.2004.09.012
104,https://www.embase.com/search/results?subaction=viewrecord&id=L40039564&from=export,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"Hill P.F., Russell V.J., Salmon L.J., Pinczewski L.A.",American Journal of Sports Medicine (2005) 33:1 (94-101). Date of Publication: January 2005,2005,10.1177/0363546504268036
105,https://www.embase.com/search/results?subaction=viewrecord&id=L40092295&from=export,A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction,"Laxdal G., Kartus J., Hansson L., Heidvall M., Ejerhed L., Karlsson J.",Arthroscopy - Journal of Arthroscopic and Related Surgery (2005) 21:1 (34-42). Date of Publication: January 2005,2005,10.1016/j.arthro.2004.09.014
106,https://www.embase.com/search/results?subaction=viewrecord&id=L39551867&from=export,A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction,"Nicholas S.J., D'Amato M.J., Mullaney M.J., Tyler T.F., Kolstad K., McHugh M.P.",American Journal of Sports Medicine (2004) 32:8 (1881-1886). Date of Publication: December 2004,2004,10.1177/0363546504265924
107,https://www.embase.com/search/results?subaction=viewrecord&id=L39349947&from=export,"Anterior cruciate ligament reconstruction: Bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts - A prospective, randomized clinical trial","Aglietti P., Giron F., Buzzi R., Biddau F., Sasso F.",Journal of Bone and Joint Surgery (2004) 86:10 (2143-2155). Date of Publication: October 2004,2004,10.2106/00004623-200410000-00004
108,https://www.embase.com/search/results?subaction=viewrecord&id=L37173977&from=export,Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: Is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up,"Acquitter Y., Hulet C., Locker B., Delbarre J.-C., Jambou S., Vielpeau C.",Revue de Chirurgie Orthopedique et Reparatrice de l'Appareil Moteur (2003) 89:5 (413-422). Date of Publication: September 2003,2003,
109,https://www.embase.com/search/results?subaction=viewrecord&id=L38251121&from=export,Can a post-operative brace in slight hyperextension prevent extension deficit after anterior cruciate ligament reconstruction? A pospective randomised study,"Mikkelsen C., Werner S., Cerulli G., Lorenzini M., Bergstrand G.","Knee Surgery, Sports Traumatology, Arthroscopy (2003) 11:5 (318-321). Date of Publication: September 2003",2003,10.1007/s00167-003-0406-3
110,https://www.embase.com/search/results?subaction=viewrecord&id=L36747759&from=export,"Reconstruction of acute anterior cruciate ligament injuries: A prospetive, randomised study of 40 patients with 7-year follow-up. No advantage of synthetic augmentation compared to a traditional patellar tendon graft","Muren O., Dahlstedt L., Dalén N.",Archives of Orthopaedic and Trauma Surgery (2003) 123:4 (144-147). Date of Publication: May 2003,2003,10.1007/s00402-002-0457-9
111,https://www.embase.com/search/results?subaction=viewrecord&id=L35379278&from=export,Anterior cruciate ligament reconstruction with and without a ligament augmentation device: Results at 8-year follow-up,"Drogset J.O., Grøntvedt T.",American Journal of Sports Medicine (2002) 30:6 (851-856). Date of Publication: 1 Dec 2002,2002,10.1177/03635465020300061601
112,https://www.embase.com/search/results?subaction=viewrecord&id=L34413763&from=export,A new generation of artificial ligaments in reconstruction of the anterior cruciate ligament,"Nau T., Lavoie P., Duval N.",Journal of Bone and Joint Surgery - Series B (2002) 84:3 (356-360). Date of Publication: 2002,2002,10.1302/0301-620X.84B3.12400
113,https://www.embase.com/search/results?subaction=viewrecord&id=L35615671&from=export,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up.,"Henriksson M., Rockborn P., Good L.",Scandinavian journal of medicine & science in sports (2002) 12:2 (73-80). Date of Publication: Apr 2002,2002,
114,https://www.embase.com/search/results?subaction=viewrecord&id=L34083711&from=export,Single- versus two-incision technique in anterior cruciate ligament replacement: Influence on postoperative muscle function,"Hess T., Duchow J., Roland S., Kohn D.",American Journal of Sports Medicine (2002) 30:1 (27-31). Date of Publication: 2002,2002,10.1177/03635465020300011801
115,https://www.embase.com/search/results?subaction=viewrecord&id=L35014698&from=export,"Anterior cruciate ligament replacement: Comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon B.D., Johnson R.J., Fleming B.C., Kannus P., Kaplan M., Samani J., Renström P.",Journal of Bone and Joint Surgery (2002) 84:9 (1503-1513). Date of Publication: September 2002,2002,10.2106/00004623-200209000-00001
