Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Lecoq, FA; Parienti, JJ; Murison, J; Ruiz, N; Bouacida, K; Besse, J; Morin, V; Padiolleau, G; Cucurulo, T; Graveleau, N; Hulet, C",,,,"Lecoq, Flore-Anne; Parienti, Jean-Jacques; Murison, James; Ruiz, Nicolas; Bouacida, Khaled; Besse, Jeremy; Morin, Vincent; Padiolleau, Giovany; Cucurulo, Thomas; Graveleau, Nicolas; Hulet, Christophe",,Soc Francaise Chirurg Orthopedique,Graft Choice and the Incidence of Osteoarthritis After Anterior Cruciate Ligament Reconstruction A Causal Analysis From a Cohort of 541 Patients,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Anterior cruciate ligament (ACL) reconstruction is important to prevent knee osteoarthritis. Neither of the 2 most common graft techniques-the patellar tendon (PT) or hamstring tendon (HS) graft-has demonstrated superiority in terms of the long-term osteoarthritis rate. Hypothesis: Based on the International Knee Documentation Committee (IKDC) radiographic grading system, PT grafts decrease the incidence of osteoarthritis by providing better knee stability as compared with HS grafts over 12 years of follow-up. Study Design: Cohort study; Level of evidence, 3. Methods: All adults with a first ACL rupture who underwent surgery with a PT or HS graft technique between January 2002 and December 2003 were included in the 2014 French Society of Orthopedic Surgery and Traumatology Symposium database. Baseline characteristics were collected. The primary endpoint was the occurrence of moderate to severe osteoarthritis in each group. The secondary endpoints included clinical subjective evaluations by the IKDC score and Knee injury and Osteoarthritis Outcome Score. To control the differences in baseline characteristics, the data were analyzed with propensity score matching. Results: In the cohort, 541 patients from 18 centers were included: 311 PT and 230 HS ACL reconstructions. The baseline characteristics were similar after inverse probability weighting treatment (IPWT). The occurrence of osteoarthritis was similar after IPWT (19.3% for PT and 19.6% for HS, P = .94). Age at surgery >29 years and IKDC osteoarthritis stage B at the index surgery were identified as risk factors for moderate to severe osteoarthritis. Most functional outcomes were significantly higher in the HS group; however, the difference between groups remained <10 points. Of the 106 patients who needed a medial meniscectomy, the proportion of patients with moderate to severe osteoarthritis was much higher in the HS group (43.5% vs 18.3%, P = .006). However, after IPWT, the difference was not statistically significant. Conclusion: At 12 years of follow-up, neither graft technique was superior to the other in terms of the rate of osteoarthritis.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2018,46,12,,,,,2842,2850,,10.1177/0363546518795137,http://dx.doi.org/10.1177/0363546518795137,,,,,,,,30199646,,,,,WOS:000446347200008,View Full Record in Web of Science
J,"Sasaki, S; Tsuda, E; Hiraga, Y; Yamamoto, Y; Maeda, S; Sasaki, E; Ishibashi, Y",,,,"Sasaki, Shizuka; Tsuda, Eiichi; Hiraga, Yasuharu; Yamamoto, Yuji; Maeda, Shugo; Sasaki, Eiji; Ishibashi, Yasuyuki",,,Prospective Randomized Study of Objective and Subjective Clinical Results Between Double-Bundle and Single-Bundle Anterior Cruciate Ligament Reconstruction,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: There is controversy as to whether double-bundle anterior cruciate ligament (ACL) reconstruction with hamstring tendon graft (DB-HT) or single-bundle ACL reconstruction with patellar tendon graft (SB-PT) obtains the best clinical outcomes. Purpose: To compare the short-term clinical outcomes of DB-HT with those of rectangular-tunnel SB-PT (RTSB-PT) at 2-year follow-up and to identify the factors that affect subjective knee functional score. Study Design: Randomized controlled trial. Level of evidence, 1. Methods: Sixty-three male patients (mean age, 26.1 years) and 87 female patients (mean age, 25.8 years) were included in this study and were randomly distributed to either the DB-HT (n = 76) or RTSB-PT (n = 74) group. Clinical outcomes (knee flexion range of motion [ROM], heel-height difference, side-to-side difference in anterior laxity, rotational laxity, and Tegner activity score) were compared between the DB-HT and RTSB-PT groups, and examination of factors affecting subjective outcomes (Knee Injury and Osteoarthritis and Outcome Score [KOOS] results) was performed by multiple linear regression analysis. Results: Fourteen patients (9 DB-HT, 5 RTSB-PT) had secondary ACL injury within 2 years after primary ACL reconstruction and were excluded from analysis. In the examination of 136 patients at the 24-month follow-up, there was no significant difference between the 2 groups in clinical or subjective outcomes. The normalized knee extensor strength of the RTSB-PT group showed negative surgical technique effect in the early postoperative phase (P = .005), but there was no significant difference between the 2 groups at the 24-month follow-up (P = .114). There was no significant difference in change of normalized knee flexor strength between the 2 groups (P = .493). Age, sex, body mass index (BMI), and presence of meniscus injury were the factors that affected KOOS subscale scores. Conclusion: In this prospective randomized controlled study, there was no significant difference in the incidence of secondary ACL injury and no difference in objective or subjective outcomes between the DB-HT and RTSB-PT reconstruction at 24-month follow-up. Age, sex, presence of meniscus injury, and BMI affected subjective KOOS subscale scores, while surgical technique did not.",,,,,,,,,,,,,,,,,,,,,,,,APR,2016,44,4,,,,,855,864,,10.1177/0363546515624471,http://dx.doi.org/10.1177/0363546515624471,,,,,,,,26838934,,,,,WOS:000373665800011,View Full Record in Web of Science
J,"Sonnery-Cottet, B; Pioger, C; Vieira, TD; Franck, F; Kajetanek, C; Fayard, JM; Thaunat, M; Saithna, A",,,,"Sonnery-Cottet, Bertrand; Pioger, Charles; Vieira, Thais Dutra; Franck, Florent; Kajetanek, Charles; Fayard, Jean-Marie; Thaunat, Mathieu; Saithna, Adnan",,,Combined ACL and Anterolateral Reconstruction Is Not Associated With a Higher Risk of Adverse Outcomes: Preliminary Results From the SANTI Randomized Controlled Trial,ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The widespread historical abandonment of lateral extra-articular procedures in anterior cruciate ligament (ACL) injuries occurred as a result of concerns about high rates of adverse events. Recently, the popularity of lateral extra-articular procedures has resurged, warranting an urgent evaluation of their safety profile. Purpose/Hypothesis: The aim of this study was to perform an interim analysis of the ongoing SANTI randomized controlled trial to determine whether combined ACL and anterolateral ligament reconstruction (ACL + ALLR) is associated with an increased rate of adverse outcomes when compared with isolated ACL reconstruction (ACLR). The hypothesis was that there would be no significant difference between groups at a minimum follow-up of 1 year. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Recruitment commenced in November 2016. Patients scheduled for ACLR were randomized to either isolated ACLR (with bone-patellar tendon-bone [BPTB] autograft) or combined ACL + ALLR (with hamstring tendon autograft). All patients with a minimum follow-up of 1 year by March 2019 were included. The evaluated parameters included complications and reoperations, knee laxity parameters, range of motion, and scores on the Tegner, Lysholm, International Knee Documentation Committee (IKDC), and Knee injury and Osteoarthritis Outcome Score (KOOS) instruments. Results: A total of 224 patients (112 in each group) with a mean +/- SD follow-up of 12.3 +/- 1.9 months (range, 12-19 months) formed the study population. A significantly higher rate of reoperation for cyclops syndrome was noted in the isolated ACLR group compared with the combined ACL + ALLR group (8.9% vs 0%, respectively; P = .0012). No significant differences were found in frequency of graft rupture (ACLR, 5.4%; ACL + ALLR, 0.9%; P = .1191), range of motion deficits, pain, or reoperation for meniscectomy between groups. No cases of postoperative infection, venous thromboembolism, or arthrofibrosis were seen. Subjective IKDC (81.2 vs 86.8; P = .0048), Lysholm (88 vs 92; P = .0131), and some components of the KOOS were significantly better in the combined ACL + ALLR group. Conclusion: This study demonstrates no evidence of an increased risk of short-term adverse events after combined ACL + ALLR compared with isolated ACLR with BPTB graft.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2020,8,5,,,,,,,2.32597E+15,10.1177/2325967120918490,http://dx.doi.org/10.1177/2325967120918490,,,,,,,,32490026,,,,,WOS:000535893400001,View Full Record in Web of Science
J,"Mayr, HO; Stüeken, P; Münch, EO; Wolter, M; Bernstein, A; Suedkamp, NP; Stoehr, A",,,,"Mayr, Hermann O.; Stueeken, Paul; Muench, Ernst-Otto; Wolter, Morris; Bernstein, Anke; Suedkamp, Norbert P.; Stoehr, Amelie",,,Brace or no-brace after ACL graft? Four-year results of a prospective clinical trial,KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,,,,,,,,,,,,"A controversial discussion is held on using stabilizing knee braces after anterior cruciate ligament (ACL) surgery. The current study investigated the influence of a stabilizing knee brace on results after ACL reconstruction using patellar tendon autografts. A prospective randomized study was started including 64 patients divided into two equal groups and treated with or without a stabilizing knee brace for 6 weeks post-operatively. A follow-up examination 4 years after operation comprised IKDC 2000, KT1000 measurement, a visual analogue pain scale (VAS; scores 0-10) and radiographic evaluation. The t test for independent and paired samples and the Pearson's Chi-square test were used for statistical analysis (p < 0.05). The primary endpoint was the difference in IKDC classification. Eighty-one per cent of the patients were examined 4 years post-operatively. IKDC 2000 subjective (brace group 90.5 +/- A 8.9, braceless group 93.2 +/- A 6.1) and objective results (brace A 30 %, B 56 %, C 16 %; braceless A 32 %, B 48 %, C 20 %) and instrumental measurement of anteroposterior laxity with KT1000 (brace 0.6 +/- A 2.4 mm, braceless 1.8 +/- A 3.4 mm) showed no significant differences. VAS pain results were significantly better in the braceless group at 1.0 +/- A 1.2 versus 1.9 +/- A 1.4 under sports activity or heavy physical work (p = 0.015). There were no radiographic differences concerning osteoarthritic findings and tunnel widening between the groups. Post-operative treatment with a stabilizing knee brace after ACL replacement showed no advantage over treatment without a brace at 4-year follow-up. The use of a knee-stabilizing brace after isolated ACL reconstruction with autologous patellar tendon graft is not recommended. II.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2014,22,5,,,,,1156,1162,,10.1007/s00167-013-2564-2,http://dx.doi.org/10.1007/s00167-013-2564-2,,,,,,,,23807029,,,,,WOS:000334757600027,View Full Record in Web of Science
J,"Walters, BL; Porter, DA; Hobart, SJ; Bedford, BB; Hogan, DE; McHugh, MM; Klein, DA; Harousseau, K; Nicholas, SJ",,,,"Walters, Brian L.; Porter, David A.; Hobart, Sarah J.; Bedford, Benjamin B.; Hogan, Daniel E.; McHugh, Malachy M.; Klein, Devon A.; Harousseau, Kendall; Nicholas, Stephen J.",,,Effect of Intraoperative Platelet-Rich Plasma Treatment on Postoperative Donor Site Knee Pain in Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction A Double-Blind Randomized Controlled Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Donor site morbidity in the form of anterior knee pain is a frequent complication after bone-patellar tendon-bone (BPTB) autograft anterior cruciate ligament (ACL) reconstruction. Hypothesis/Purpose: The purpose was to examine the effect of the intraoperative administration of platelet-rich plasma (PRP) on postoperative kneeling pain. It was hypothesized that PRP treatment would reduce knee pain. Study Design: Randomized controlled trial; Level of evidence, 2. Methods: Fifty patients (mean +/- SD age, 30 +/- 12 years) undergoing BPTB ACL autograft reconstruction were randomized to the PRP (n = 27) or sham (n = 23) treatment. In either case, 10 mL of venous blood was drawn before the induction of anesthesia and either discarded (sham) or processed (PRP) for preparation of a PRP gel to be later mixed with donor site bone chips and inserted into the patellar defect. At 12 weeks, 6 months, 1 year, and 2 years after surgery, patients completed International Knee Documentation Committee (IKDC) forms and visual analog scale pain scores for activities of daily living and kneeling. Healing indices at the donor site were assessed by routine noncontrast magnetic resonance imaging (MRI) at 6 months. Mixed-model analysis of variance was used to assess the effect of PRP on patient symptoms and MRI indices of donor site healing, as measured by the width of the donor site defect. Results: Kneeling pain, pain with activities of daily living, and IKDC scores were not different between treatment groups at any of the time intervals (P = .08-.83). Kneeling pain improved from 12 weeks to 6 months and from 1 to 2 years (P < .05). IKDC scores improved substantially from 12 weeks to 6 months (P < .001) and continued to improve to 2 years (PRP, 86 +/- 19; sham, 89 +/- 10). MRI indices of donor site healing were not different between treatment groups (P = .53-.90). Conclusion: Whether randomized to receive PRP in their patellar defect or not, patients continued to have similar levels of kneeling pain and patellar defect sizes after autograft BPTB ACL reconstruction.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2018,46,8,,,,,1827,1835,,10.1177/0363546518769295,http://dx.doi.org/10.1177/0363546518769295,,,,,,,,29741923,,,,,WOS:000438619500010,View Full Record in Web of Science
J,"Anz, AW; Jordan, SE; Ostrander, RV III; Branch, EA; Denney, TS; Cohen, A; Andrews, JR",,,,"Anz, Adam W.; Jordan, Steve E.; Ostrander III, Roger V.; Branch, Eric A.; Denney, Thomas S.; Cohen, Achraf; Andrews, James R.",,,Augmentation of ACL Autograft Reconstruction With an Amnion Collagen Matrix Wrap and Bone Marrow Aspirate Concentrate: A Pilot Randomized Controlled Trial With 2-Year Follow-up,ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background:It is theorized that the lack of a synovial lining after anterior cruciate ligament (ACL) injury and ACL reconstruction (ACLR) contributes to slow ligamentization and possible graft failure. Whether graft maturation and incorporation can be improved with the use of a scaffold requires investigation.Purpose:To evaluate the safety and efficacy of wrapping an ACL autograft with an amnion collagen matrix and injecting bone marrow aspirate concentrate (BMAC), quantify the cellular content of the BMAC samples, and assess 2-year postoperative patient-reported outcomes.Study Design:Randomized controlled trial; Level of evidence, 2.Methods:A total of 40 patients aged 18 to 35 years who were scheduled to undergo ACLR were enrolled in a prospective single-blinded randomized controlled trial with 2 arms based on graft type: bone-patellar tendon-bone (BTB; n = 20) or hamstring (HS; n = 20). Participants in each arm were randomized into a control group who underwent standard ACLR or an intervention group who had their grafts wrapped with an amnion collagen matrix during graft preparation, after which BMAC was injected under the wrap layers after implantation. Postoperative magnetic resonance imaging (MRI) mapping/processing yielded mean T2* relaxation time and graft volume values at 3, 6, 9, and 12 months. Participants completed the Single Assessment Numeric Evaluation Score, Knee injury and Osteoarthritis Outcome Score, and pain visual analog scale. Statistical linear mixed-effects models were used to quantify the effects over time and the differences between the control and intervention groups. Adverse events were also recorded.Results:No significant differences were found at any time point between the intervention and control groups for BTB T2* (95% CI, -1.89 to 0.63; P = .31), BTB graft volume (95% CI, -606 to 876.1; P = .71), HS T2* (95% CI, -2.17 to 0.39; P = .162), or HS graft volume (95% CI, -11,141.1 to 351.5; P = .28). No significant differences were observed between the intervention and control groups of either graft type on any patient-reported outcome measure. No adverse events were reported after a 2-year follow-up.Conclusion:In this pilot study, wrapping a graft with an amnion collagen matrix and injecting BMAC appeared safe. MRI T2* values and graft volume of the augmented ACL graft were not significantly different from that of controls, suggesting that the intervention did not result in improved graft maturation.Registration:NCT03294759 (ClinicalTrials.gov identifier).",,,,,,,,,,,,,,,,,,,,,,,,NOV,2023,11,11,,,,,,,2.32597E+16,10.1177/23259671231210035,http://dx.doi.org/10.1177/23259671231210035,,,,,,,,38021297,,,,,WOS:001103832400001,View Full Record in Web of Science
J,"Fithian, DC; Paxton, EW; Stone, ML; Luetzow, WF; Csintalan, RP; Phelan, D; Daniel, DM",,,,"Fithian, DC; Paxton, EW; Stone, ML; Luetzow, WF; Csintalan, RP; Phelan, D; Daniel, DM",,,Prospective trial of a treatment algorithm for the management of the anterior cruciate ligament-injured knee,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Specific guidelines for operative versus nonoperative management of anterior cruciate ligament injuries do not yet exist. Hypothesis: Surgical risk factors can be used to indicate whether reconstruction or conservative management is best for an individual patient. Study Design: Prospective nonrandomized controlled clinical trial; Level of evidence, 2. Methods: Patients were classified as high, moderate, or low risk using preinjury sports participation and knee laxity measurements. Early anterior cruciate ligament reconstruction (within 3 months of injury) was recommended to high-risk patients and conservative care to low-risk patients. It was recommended that moderate-risk patients have either early reconstruction or conservative care, according to the day of presentation. Assessment of subjective outcomes, activity, physical measurements, and radiographs was performed at mean follow-up of 6.6 years. Results: Early phase conservative management resulted in more late phase meniscus surgery than did early phase reconstruction at all risk levels (high risk, 25% vs 6.5%; moderate risk, 37% vs 7.7%, P = .01; low risk, 16% vs 0%). Early- and late-reconstruction patients' Tegner scores increased from presurgery to follow-up (P < .001) but did not return to preinjury levels. Early-reconstruction patients had higher rates of degenerative change on radiographs than did nonreconstruction patients (P < .05). Conclusions: Early phase reconstruction reduced late phase knee laxity, risk of symptomatic instability, and the risk of late meniscus tear and surgery. Moderate- and high-risk patients had similar rates of late phase injury and surgery. Reconstruction did not prevent the appearance of late degenerative changes on radiographs. Relationship between bone contusion on initial magnetic resonance images and the finding of degenerative changes on follow-up radiographs were not detected. The treatment algorithm used in this study was effective in predicting risk of late phase knee surgery.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2005,33,3,,,,,335,346,,10.1177/0363546504269590,http://dx.doi.org/10.1177/0363546504269590,,,,,,,,15716249,,,,,WOS:000227109000002,View Full Record in Web of Science
J,"Feil, S; Newell, J; Minogue, C; Paessler, HH",,,,"Feil, Sven; Newell, John; Minogue, Conor; Paessler, Hans H.",,,"The Effectiveness of Supplementing a Standard Rehabilitation Program With Superimposed Neuromuscular Electrical Stimulation After Anterior Cruciate Ligament Reconstruction A Prospective, Randomized, Single-Blind Study",AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: Rehabilitation after anterior cruciate ligament reconstruction is a key determinant affecting patient return to usual activity levels. Neuromuscular electrical stimulation is a treatment that can counteract strength loss and serve as an adjunct to conventional therapy. Purpose: To compare the effect of adding traditional neuromuscular electrical stimulation (Polystim) or a novel garment-integrated neuromuscular electrical stimulation (Kneehab) to a standard postoperative rehabilitation program (control). Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Ninety-six patients, of a total enrolled cohort of 131 patients randomized to 1 of 3 intervention groups, completed a standard rehabilitation program. In addition, the 2 neuromuscular electrical stimulation groups underwent 20-minute sessions of neuromuscular electrical stimulation 3 times a day, 5 days a week, for 12 weeks, in which stimulation was superimposed on isometric volitional contractions. Outcome measures including isokinetic strength of the knee extensors of the injured and uninjured leg at 90 and 180 deg/s, along with functional tests of proprioception, were assessed at baseline and at 6 weeks, 12 weeks, and 6 months postoperatively. Results: The Kneehab group achieved significantly better results at each time point compared with the Polystim and control groups (P<.001). Extensor strength of the Kneehab group at speeds of 90 and 180 deg/s increased by 30.2% and 27.8%, respectively, between the preoperative measurements and the 6-month follow-up point in the injured leg. The corresponding changes for Polystim were 5.1% and 5%, whereas for the control group they were 6.6% and 6.7%, respectively. The mean single-legged hop test hop score of the Kneehab group improved by 50% between the 6-week and 6-month follow-up, whereas the corresponding changes for the Polystim and control groups were 26.3% and 26.2%, respectively. Although there was no significant difference between the groups with respect to the Tegner score and the International Knee Documentation Committee 2000 knee examination score, the Kneehab group showed a significant difference in mean improvement for the baseline corrected Lysholm score compared with the control group (P =.01; 95% confidence interval, 1.12-8.59) and with the Polystim group (P<.001; 95% confidence interval, 1.34-9.09) with no significant difference evident between Polystim and control groups (P =.97; 95% confidence interval, -4.23 to 3.51). Conclusion: Intensive garment-integrated stimulation combined with standard rehabilitation is effective at accelerating recovery after knee surgery.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2011,39,6,,,,,1238,1247,,10.1177/0363546510396180,http://dx.doi.org/10.1177/0363546510396180,,,,,,,,21343386,,,,,WOS:000291204200022,View Full Record in Web of Science
J,"Fleming, BC; Fadale, PD; Hulstyn, MJ; Shalvoy, RM; Oksendahl, HL; Badger, GJ; Tung, GA",,,,"Fleming, Braden C.; Fadale, Paul D.; Hulstyn, Michael J.; Shalvoy, Robert M.; Oksendahl, Heidi L.; Badger, Gary J.; Tung, Glenn A.",,,The Effect of Initial Graft Tension After Anterior Cruciate Ligament Reconstruction A Randomized Clinical Trial With 36-Month Follow-up,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The initial graft tension applied at the time of anterior cruciate ligament (ACL) reconstruction alters joint contact and may influence cartilage health. The objective was to compare outcomes between 2 commonly used laxity-based initial graft tension protocols. Hypotheses: (1) The high-tension group would have less knee laxity, improved clinical and patient-oriented outcomes, and less cartilage damage than would the low-tension group after 36 months of healing. (2) The outcomes of the high-tension group would be equivalent to those of a matched control group. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Ninety patients with isolated unilateral ACL injuries were randomized to undergo ACL reconstruction using 1 of 2 initial graft tension protocols: (1) autografts tensioned to restore normal anterior-posterior (AP) laxity at the time of surgery (ie, low tension; n = 46) and (2) autografts tensioned to overconstrain AP laxity by 2 mm (ie, high tension; n = 44). Sixty matched healthy patients formed the control group. Outcomes were assessed preoperatively, intraoperatively, and at 6, 12, and 36 months after surgery. Results: No significant differences were found between the 2 initial graft tension protocols for any of the outcome measures at 36 months. However, there were differences when comparing the 2 treatment groups to the control group. On average, AP laxity was 2 mm greater in the ACL-reconstructed groups than in the control group (P < .007). International Knee Documentation Committee (IKDC) knee evaluation scores, peak isokinetic knee extension torques, and 4 of 5 Knee Osteoarthritis Outcome Scores (KOOS) were significantly worse than the control group (P < .001, P < .027, and P < .05, respectively). Short Form-36 Health Survey (SF-36) scores and reinjury rates were similar between groups at 36 months. Although there were significant changes in radiography and magnetic resonance imaging present in the ACL-reconstructed knees of both treatment groups, the magnitude was relatively small and likely clinically insignificant at 36 months. Conclusion: Both laxity-based initial graft tension protocols produced similar outcomes without fully restoring joint function or patient-oriented outcomes (KOOS) when compared with the control group. There was minimal evidence of cartilage damage 36 months after surgery.",,,,,,,,,,,,,,,,,,,,,,,,JAN,2013,41,1,,,,,25,34,,10.1177/0363546512464200,http://dx.doi.org/10.1177/0363546512464200,,,,,,,,23144370,,,,,WOS:000313008300004,View Full Record in Web of Science
J,"Costa, MQ; Badger, GJ; Chrostek, CA; Carvalho, OD; Faiola, SL; Fadale, PD; Hulstyn, MJ; Gil, HC; Shalvoy, RM; Fleming, BC",,,,"Costa, Meggin Q.; Badger, Gary J.; Chrostek, Cynthia A.; Carvalho, Orianna D.; Faiola, Stacy L.; Fadale, Paul D.; Hulstyn, Michael J.; Gil, Holly C.; Shalvoy, Robert M.; Fleming, Braden C.",,,Effects of Initial Graft Tension and Patient Sex on Knee Osteoarthritis Outcomes After ACL Reconstruction: A Randomized Controlled Clinical Trial With 10-to 12-Year Follow-up,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The initial graft tension applied during anterior cruciate ligament (ACL) graft fixation may promote posttraumatic osteoarthritis (PTOA). Purpose/Hypothesis: This study sought to assess the effect of initial graft tension and patient sex on PTOA outcomes at 10 to 12 years after ACL reconstruction (ACLR). The hypothesis was that there would be no group- or sex-based differences in outcomes. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Patients were randomized to receive ACLR with a low or high initial graft tension. Outcomes were evaluated at 10 to 12 years postoperatively and compared with a matched, uninjured control group. Outcomes included clinical assessments (anteroposterior [AP] knee laxity measurement, International Knee Documentation Committee [IKDC] examination score), a functional assessment (single-leg hop for distance), patient-reported outcomes (Knee injury and Osteoarthritis Outcome Score [KOOS], 36-Item Short Form Health Survey, Tegner activity level, patient satisfaction), and PTOA imaging (Osteoarthritis Research Society International [OARSI] radiographic score and Whole-Organ Magnetic Resonance Imaging Score [WORMS]). Two-way mixed-model analyses of variance were used to evaluate differences in outcomes between tension groups and the control group and between female and male patients. Results: Both tension groups scored worse than the control group for the IKDC examination (P <= .021), KOOS (Pain, Activities of Daily Living, Sport/Recreation, and Quality of Life subscales) (P <= .049), and WORMS difference score (P <= .042). The low-tension group scored worse than the control group for KOOS Symptoms (P = .016) and the OARSI difference score (P = .015). The index limb had worse scores than the contralateral limb within the high-tension group for AP laxity (P = .030) and hop deficit (P = .011). This result was also observed within both tension groups for the WORMS (P <= .050) and within the low-tension group for the OARSI score (P = .001). Male patients had higher Tegner scores (mean +/- SE) relative to female patients (male, 5.49 +/- 1.88; female, 4.45 +/- 1.65) and worse OARSI difference scores (male, 1.89 +/- 5.38; female, 0.244 +/- 0.668) (P = .007 and .034, respectively). However, no significant differences were detected between tension groups for any of the outcomes measured. Conclusion: Overall, ACLR failed to prevent PTOA regardless of initial graft tension. However, male patients treated with a low initial graft tension may be at greater risk for PTOA. These results do not support the hypothesis of no sex differences in outcomes at 10 to 12 years after ACLR.",,,,,,,,,,,,,,,,,,,,,,,,NOV,2022,50,13,,,,,3510,3521,,10.1177/03635465221124917,http://dx.doi.org/10.1177/03635465221124917,,OCT 2022,,,,,,36259724,,,,,WOS:000870452700001,View Full Record in Web of Science
J,"Chen, TW; Zhang, P; Li, YX; Webster, K; Zhang, J; Yao, W; Yin, Y; Ai, CC; Chen, SY",,,,"Chen, Tianwu; Zhang, Peng; Li, Yunxia; Webster, Kate; Zhang, Jian; Yao, Wei; Yin, Yue; Ai, Chingchong; Chen, Shiyi",,,"Translation, cultural adaptation and validation of simplified Chinese version of the anterior cruciate ligament return to sport after injury (ACL-RSI) scale",PLOS ONE,,,,,,,,,,,,"Purpose To translate and cross-culturally adapt the anterior cruciate ligament-return to sport after injury (ACL-RSI) into simplified Chinese [ACL-RSI (Cn)]. Method In this diagnostic study, the translation, cross-culturally adaptation, and validation of the ACL-RSI was performed according to international guidelines. A total of 112 patients with ACL reconstruction participated in this study. All were capable of competitive sports before the injury and completed the Knee Injury and Osteoarthritis Outcome (KOOS), the International Knee Documentation Committee (IKDC), the Tampa Scale of Kinesiophobia (TSK), and the Tegner activity score. Forty-eight patients completed the ACL-RSI (Cn) twice within two weeks. The validity was tested using seven premade hypotheses. Internal consistency, reliability, and measurement error was assessed. Result At meanly 15.6 months postoperative, 81 (72.3%) patients returned to sport, with 57 (50.9%) to competitive sport and 24 (21.4%) to recreational sport. Thirty-one (27.7%) patients didn't return to any sport, with 19 (17.0%) still had planned to return, and 12 (10.7%) gave up sport. The ACL-RSI (Cn) demonstrated excellent validity with all hypotheses confirmed. The outcome of ACL-RSI (Cn) was strongly correlated the KOOS subscale quality of life (r = 0.66, p < 0.001), the TSK (r = -0.678, p < 0.001), the Tegner score (r = 0.695, p < 0.001). There was statistic difference between cases returned (68.6 +/- 10.1) and didn't return to sport (41.3 +/- 17.7), p < 0.001; between cases returned to competitive (71.1 +/- 8.9) and recreational sport (62.9 +/- 10.5), (P = 0.002); between cases who planned to return (50.7 +/- 14.1) and gave up sport (26.5 +/- 11.7), (P < 0.001). The internal consistency (Cronbach's a = 0.96) and test-retest reliability [intra-class correlation coefficient (ICC) = 0.90] was excellent. The measurement error, floor and ceiling effect was satisfactory. Administration time was 3.2 minutes, and no item was missed. Conclusions The ACL-RSI (Cn) scale was confirmed as a valid, reliable, and feasible tool for evaluating psychological factors influencing return to sport.",,,,,,,,,,,,,,,,,,,,,,,,AUG 17,2017,12,8,,,,,,,e0183095,10.1371/journal.pone.0183095,http://dx.doi.org/10.1371/journal.pone.0183095,,,,,,,,28817645,,,,,WOS:000407856600065,View Full Record in Web of Science
