Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Costa, MQ; Badger, GJ; Chrostek, CA; Carvalho, OD; Faiola, SL; Fadale, PD; Hulstyn, MJ; Gil, HC; Shalvoy, RM; Fleming, BC",,,,"Costa, Meggin Q.; Badger, Gary J.; Chrostek, Cynthia A.; Carvalho, Orianna D.; Faiola, Stacy L.; Fadale, Paul D.; Hulstyn, Michael J.; Gil, Holly C.; Shalvoy, Robert M.; Fleming, Braden C.",,,Effects of Initial Graft Tension and Patient Sex on Knee Osteoarthritis Outcomes After ACL Reconstruction: A Randomized Controlled Clinical Trial With 10-to 12-Year Follow-up,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The initial graft tension applied during anterior cruciate ligament (ACL) graft fixation may promote posttraumatic osteoarthritis (PTOA). Purpose/Hypothesis: This study sought to assess the effect of initial graft tension and patient sex on PTOA outcomes at 10 to 12 years after ACL reconstruction (ACLR). The hypothesis was that there would be no group- or sex-based differences in outcomes. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Patients were randomized to receive ACLR with a low or high initial graft tension. Outcomes were evaluated at 10 to 12 years postoperatively and compared with a matched, uninjured control group. Outcomes included clinical assessments (anteroposterior [AP] knee laxity measurement, International Knee Documentation Committee [IKDC] examination score), a functional assessment (single-leg hop for distance), patient-reported outcomes (Knee injury and Osteoarthritis Outcome Score [KOOS], 36-Item Short Form Health Survey, Tegner activity level, patient satisfaction), and PTOA imaging (Osteoarthritis Research Society International [OARSI] radiographic score and Whole-Organ Magnetic Resonance Imaging Score [WORMS]). Two-way mixed-model analyses of variance were used to evaluate differences in outcomes between tension groups and the control group and between female and male patients. Results: Both tension groups scored worse than the control group for the IKDC examination (P <= .021), KOOS (Pain, Activities of Daily Living, Sport/Recreation, and Quality of Life subscales) (P <= .049), and WORMS difference score (P <= .042). The low-tension group scored worse than the control group for KOOS Symptoms (P = .016) and the OARSI difference score (P = .015). The index limb had worse scores than the contralateral limb within the high-tension group for AP laxity (P = .030) and hop deficit (P = .011). This result was also observed within both tension groups for the WORMS (P <= .050) and within the low-tension group for the OARSI score (P = .001). Male patients had higher Tegner scores (mean +/- SE) relative to female patients (male, 5.49 +/- 1.88; female, 4.45 +/- 1.65) and worse OARSI difference scores (male, 1.89 +/- 5.38; female, 0.244 +/- 0.668) (P = .007 and .034, respectively). However, no significant differences were detected between tension groups for any of the outcomes measured. Conclusion: Overall, ACLR failed to prevent PTOA regardless of initial graft tension. However, male patients treated with a low initial graft tension may be at greater risk for PTOA. These results do not support the hypothesis of no sex differences in outcomes at 10 to 12 years after ACLR.",,,,,,,,,,,,,,,,,,,,,,,,NOV,2022,50,13,,,,,3510,3521,,10.1177/03635465221124917,http://dx.doi.org/10.1177/03635465221124917,,OCT 2022,,,,,,36259724,,,,,WOS:000870452700001,View Full Record in Web of Science
J,"Helal, A; El-Gebaly, O; Hamed, H; Omran, AM; Elforse, E",,,,"Helal, Ahmed; El-Gebaly, Osama; Hamed, Hany; Omran, Ali M.; Elforse, Elsayed",,,Periosteal wrapping of the hamstring tendon autograft improves graft healing and prevents tunnel widening after anterior cruciate ligament anatomic reconstruction,ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,,,,,,,,,,,,"Introduction The periosteum is a readily available tissue at the hamstring harvest site that could be utilized to enhance graft healing and prevent tunnel widening without additional cost or morbidity. This study aimed to compare graft healing using magnetic resonance imaging (MRI) and functional clinical outcome scores in a matched cohort of patients who underwent anterior cruciate ligament (ACL) reconstruction with hamstring autografts with or without periosteal augmentation. Material and methods Forty-eight patients who underwent ACL reconstruction (ACLR) were prospectively enrolled: 25 with standard ACLR (ST-ACLR) and 23 with periosteal augmented grafts (PA-ACLR). The same surgical techniques, fixation methods, and postoperative protocol were used in both groups. Signal-to-noise quotient (SNQ), graft healing at the bone-graft interface, graft signal according to the Howell scale, and femoral tunnel widening were evaluated using MRI after 1 year of follow-up. International knee documentation score (IKDC), Lysholm, Tegner activity scale, and visual analog scale for pain were used for functional evaluation at a minimum of 2 years postoperative. Results The mean SNQ of the proximal part of the graft was 9.6 +/- 9.2 and 2.9 +/- 3.3 for the ST-ACLR and PA-ACLR groups, respectively (P = 0.005). The mean femoral tunnel widening was 30.3% +/- 18.3 and 2.3% +/- 9.9 for the ST-ACLR, PA-ACLR groups, respectively (P < 0.001). Complete graft tunnel healing was observed in 65% and 28% of cases in the PA-ACLR and ST-ACLR groups, respectively. Both groups showed marked improvements in functional scores, with no statistically significant differences. Conclusion Periosteal wrapping of hamstring tendon autografts is associated with better graft healing and maturation and lower incidence of femoral tunnel widening based on MRI analysis 1 year after ACL reconstruction. However, patient-reported outcomes and measured laxity were similar between the two groups at 2 years follow up. Trial registration Trail registration number: PACTR202308594339018, date of registration: 1/5/2023, retrospectively registered at the Pan African Clinical Trial Registry (pactr.samrc.ac.za) database.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2024,144,6,,,,,2711,2722,,10.1007/s00402-024-05356-9,http://dx.doi.org/10.1007/s00402-024-05356-9,,MAY 2024,,,,,,38748257,,,,,WOS:001223883300001,View Full Record in Web of Science
J,"Sonnery-Cottet, B; Pioger, C; Vieira, TD; Franck, F; Kajetanek, C; Fayard, JM; Thaunat, M; Saithna, A",,,,"Sonnery-Cottet, Bertrand; Pioger, Charles; Vieira, Thais Dutra; Franck, Florent; Kajetanek, Charles; Fayard, Jean-Marie; Thaunat, Mathieu; Saithna, Adnan",,,Combined ACL and Anterolateral Reconstruction Is Not Associated With a Higher Risk of Adverse Outcomes: Preliminary Results From the SANTI Randomized Controlled Trial,ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The widespread historical abandonment of lateral extra-articular procedures in anterior cruciate ligament (ACL) injuries occurred as a result of concerns about high rates of adverse events. Recently, the popularity of lateral extra-articular procedures has resurged, warranting an urgent evaluation of their safety profile. Purpose/Hypothesis: The aim of this study was to perform an interim analysis of the ongoing SANTI randomized controlled trial to determine whether combined ACL and anterolateral ligament reconstruction (ACL + ALLR) is associated with an increased rate of adverse outcomes when compared with isolated ACL reconstruction (ACLR). The hypothesis was that there would be no significant difference between groups at a minimum follow-up of 1 year. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Recruitment commenced in November 2016. Patients scheduled for ACLR were randomized to either isolated ACLR (with bone-patellar tendon-bone [BPTB] autograft) or combined ACL + ALLR (with hamstring tendon autograft). All patients with a minimum follow-up of 1 year by March 2019 were included. The evaluated parameters included complications and reoperations, knee laxity parameters, range of motion, and scores on the Tegner, Lysholm, International Knee Documentation Committee (IKDC), and Knee injury and Osteoarthritis Outcome Score (KOOS) instruments. Results: A total of 224 patients (112 in each group) with a mean +/- SD follow-up of 12.3 +/- 1.9 months (range, 12-19 months) formed the study population. A significantly higher rate of reoperation for cyclops syndrome was noted in the isolated ACLR group compared with the combined ACL + ALLR group (8.9% vs 0%, respectively; P = .0012). No significant differences were found in frequency of graft rupture (ACLR, 5.4%; ACL + ALLR, 0.9%; P = .1191), range of motion deficits, pain, or reoperation for meniscectomy between groups. No cases of postoperative infection, venous thromboembolism, or arthrofibrosis were seen. Subjective IKDC (81.2 vs 86.8; P = .0048), Lysholm (88 vs 92; P = .0131), and some components of the KOOS were significantly better in the combined ACL + ALLR group. Conclusion: This study demonstrates no evidence of an increased risk of short-term adverse events after combined ACL + ALLR compared with isolated ACLR with BPTB graft.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2020,8,5,,,,,,,2.32597E+15,10.1177/2325967120918490,http://dx.doi.org/10.1177/2325967120918490,,,,,,,,32490026,,,,,WOS:000535893400001,View Full Record in Web of Science
J,"Ramakanth, R; Sundararajan, SR; Sujith, BSG; D'Souza, T; Arumugam, P; Rajasekaran, S",,,,"Ramakanth, Rajagopalakrishnan; Sundararajan, Silvampatti Ramasamy; Sujith, Bandlapally Sreenivasa Guptha; D'Souza, Terence; Arumugam, Palanisamy; Rajasekaran, Shanmuganathan",,,"Medial Collateral Ligament Repair, Isolated Suture-Tape-Bracing and No Repair for Grade III Medial Collateral Ligament Tears During Anterior Cruciate Ligament Reconstruction Have Similar Outcome for Combined Anterior Cruciate Ligament With Medial Collateral Ligament Injury: A 3-Arm Randomized Controlled Trial",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,,,,,,,,,,,,"Purpose: To compare various medial collateral ligament (MCL) management strategies (repair vs isolated suture-tape bracing vs no repair) combined with anterior cruciate ligament (ACL) reconstruction and analyze the results of MCL subtypes (femoral-sided, mid-substance, and tibial-sided tears) that occur at distinct levels. Methods: This study was a double-blind, prospective 3-arm randomized controlled trial. Ninety-six consecutive patients with combined ACL and grade III MCL acute & subacute injuries between 2020 and 2022 with minimum 24-month follow-up were included in the study. Chronic MCL injuries and other ligament injuries were excluded, and computer-generated randomization was performed for allotment into 3 MCL management groups. ACL reconstruction with hamstring autograft was performed and the MCL underwent repair in group 1 (n = 33), isolated suture-tape-bracing in group 2 (n = 32), and no repair in group 3 (n = 31). At follow-up, stress radiographs were used to analyze anterior and medial laxity. The International Knee Documentation Committee score, Lysholm score, Knee Injury and Osteoarthritis Outcome Score, duration of surgery, and cost of surgery were compared. In addition, subgroup analysis was performed to assess outcomes based on location of MCL injury. Results: Demographic data, duration of injury, mode of injury, and distinct level of MCL injury were similar across groups. Overall, the incidence rates of MCL tears on the femoral side, at the midsubstance, and on the tibial side were 58.3%, 18.7%, and 23.0%, respectively. Postoperatively, significant improvements in range of motion (ROM) and functional scores were observed in all 3 groups (P <= .05); however, there were no statistically significant differences among the 3 groups at final follow-up in anterior tibial translation (P = .94), medial opening at 0 degrees of flexion (P = .8) and 30 degrees of flexion (P = .64), ROM (P = .39), International Knee Documentation Committee score (P = .17), Lysholm score (P = .14), and Knee Injury and Osteoarthritis Outcome Score (P = .68). Three patients in group 2 had stiffness at 3 months: 2 were treated with continuous passive motion and physiotherapy, and 1 needed arthrolysis. Medial opening (at 0 degrees and at 30 degrees) was greater in group 3 patients with mid-substance MCL tears (P = .042 and P = .043, respectively). On minimal clinically important difference analysis, more than 80% of patients had improvement in ROM and functional scores, as well as medial opening of less than 5 mm, suggestive of successful outcomes in all 3 groups. The duration of surgery was longer in the repair group (P = .001), whereas cost was higher in the suture-tape bracing group (P = .003). Conclusions: MCL treatment with repair, isolated suture-tape-bracing, and no repair results in good radiologic outcomes (medial stress laxity) and functional outcomes when combined with ACL reconstruction. MCL repair or isolated suture-tape-bracing more effectively restores medial-sided stability. Mid-substance MCL tears may need an additional procedure (repair or bracing) to restore medial stability. Level of Evidence: Level I, randomized controlled trial.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2021,41,6,,,,,2021,2032,,10.1016/j.arthro.2024.09.023,http://dx.doi.org/10.1016/j.arthro.2024.09.023,,MAY 2025,,,,,,39343075,,,,,WOS:001578894300001,View Full Record in Web of Science
J,"Barenius, B; Ponzer, S; Shalabi, A; Bujak, R; Norlén, L; Eriksson, K",,,,"Barenius, Bjorn; Ponzer, Sari; Shalabi, Adel; Bujak, Robert; Norlen, Louise; Eriksson, Karl",,,Increased Risk of Osteoarthritis After Anterior Cruciate Ligament Reconstruction A 14-Year Follow-up Study of a Randomized Controlled Trial,AMERICAN JOURNAL OF SPORTS MEDICINE,,,,,,,,,,,,"Background: The reported prevalence of radiological osteoarthritis (OA) after anterior cruciate ligament (ACL) reconstruction varies from 10% to 90%. Purpose/Hypothesis: To report the prevalence of OA after ACL reconstruction and to compare the OA prevalence between quadrupled semitendinosus tendon (ST) and bone-patellar tendon-bone (BPTB) grafts. The hypothesis was that there would be no difference in OA prevalence between the graft types. The secondary aim was to study whether patient characteristics and additional injuries were associated with long-term outcomes. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: Radiological examination results, Tegner activity levels, and Knee injury and Osteoarthritis Outcome Score (KOOS) values were determined in 135 (82%) of 164 patients at a mean of 14 years after ACL reconstruction randomized to an ST or a BPTB graft. Osteoarthritis was defined according to a consensus by at least 2 of 3 radiologists of Kellgren-Lawrence grade >= 2. Using regression analysis, graft type, sex, age, overweight, time between injury and reconstruction, additional meniscus injury, and a number of other variables were assessed as risk factors for OA 14 years after ACL reconstruction. Results: Osteoarthritis of the medial compartment was most frequent, with 57% of OA cases in the ACL-reconstructed knee and 18% of OA cases in the contralateral knee (P < .001). There was no difference between the graft types: 49% of OA of the medial compartment for BPTB grafts and 65% for ST grafts (P = .073). The KOOS results were lower for patients with OA in all subscales, indicating that OA was symptomatic. No difference in the KOOS between the graft types was found. Meniscus resection was a strong risk factor for OA of the medial compartment (odds ratio, 3.6; 95% CI, 1.4-9.3) in the multivariable logistic regression analysis. Conclusion: A 3-fold increased prevalence of OA was found after an ACL injury treated with reconstruction compared with the contralateral healthy knee. No differences in the prevalence of OA between the BPTB and quadrupled ST reconstructions were found. An initial meniscus resection was a strong risk factor for OA; the time between injury and reconstruction was not.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2014,42,5,,,,,1049,1057,,10.1177/0363546514526139,http://dx.doi.org/10.1177/0363546514526139,,,,,,,,24644301,,,,,WOS:000335567700003,View Full Record in Web of Science
J,"Ghaderi, M; Letafatkar, A; Thomas, AC; Keyhani, S",,,,"Ghaderi, Mohamad; Letafatkar, Amir; Thomas, Abbey C.; Keyhani, Sohrab",,,Effects of a neuromuscular training program using external focus attention cues in male athletes with anterior cruciate ligament reconstruction: a randomized clinical trial,BMC SPORTS SCIENCE MEDICINE AND REHABILITATION,,,,,,,,,,,,"Background: Athletes who have undergone anterior cruciate ligament (ACL) reconstruction often exhibit persistent altered biomechanics and impaired function. Neuromuscular training programs appear to be effective for reducing high-risk landing mechanics and preventing primary ACL injuries; however, there have been few attempts to examine their effects in athletes who have undergone ACL reconstruction. The purpose of our study was to examine the effects of a neuromuscular training program that emphasizes external focus of attention cuing on biomechanics, knee proprioception, and patient-reported function in athletes who had undergone ACL reconstruction and completed conventional post-operative rehabilitation. Methods: Twenty-four male athletes who had undergone primary, unilateral, hamstring autograft ACL reconstruction and completed conventional post-operative rehabilitation were randomly allocated to an experimental group (n = 12) who took part in an 8-week neuromuscular training program or a control group (n = 12) who continued a placebo program. The neuromuscular training program included lower extremity strengthening and plyometric exercises, balance training, and movement pattern re-training. Biomechanics during single-leg landing, knee proprioception, and patient-reported function were assessed before and after the 8-week training period. Results: Athletes in the experimental group demonstrated increased trunk, hip, and knee flexion angles and decreased knee abduction, internal rotation angles and knee valgus during landing following the intervention. Further, the experimental group decreased their peak knee extension and abduction moments and vertical ground reaction force on landing post-intervention. International Knee Documentation Committee questionnaire (IKDC) scores increased in the experimental group following training. The control group demonstrated no changes in any variable over the same time period. Conclusions: Neuromuscular training with external focus of attention cueing improved landing biomechanics in patients after ACL reconstruction. Neuromuscular training programs beneficially mitigate second ACL injury risk factors and should be emphasized during and after traditional post-operative rehabilitation.",,,,,,,,,,,,,,,,,,,,,,,,MAY 8,2021,13,1,,,,,,,49,10.1186/s13102-021-00275-3,http://dx.doi.org/10.1186/s13102-021-00275-3,,,,,,,,33964961,,,,,WOS:000648383100001,View Full Record in Web of Science
J,"Boer, BC; Hoogeslag, RAG; Brouwer, RW; Demmer, A; 't Veld, RMHAHI",,,,"Boer, Barbara C.; Hoogeslag, Roy A. G.; Brouwer, Reinoud W.; Demmer, Anna; 't Veld, Rianne M. H. A. Huis In",,,Self-reported functional recovery after reconstruction versus repair in acute anterior cruciate ligament rupture (ROTOR): a randomized controlled clinical trial,BMC MUSCULOSKELETAL DISORDERS,,,,,,,,,,,,"Background: Anterior cruciate ligament (ACL) reconstruction is today's surgical gold standard for ACL rupture. Although it provides satisfactory results, not all patients return to their previous activity level and moreover, early posttraumatic osteoarthritis is not prevented. As such, a renewed interest has emerged in ACL suture repair combined with dynamic augmentation. Compared to ACL reconstruction, the hypothesized advantages of ACL suture repair are earlier return to sports, reduction of early posttraumatic osteoarthritis and preservation of the patient's native ACL tissue and proprioceptive envelope of the knee. In recent literature, ACL suture repair combined with dynamic augmentation tends to be at least equally effective compared to ACL reconstruction, but no randomized comparative study has yet been conducted. Methods/design: This study is a prospective, stratified, block randomized controlled trial. Forty-eight patients with an ACL rupture will be assigned to either a suture repair group with dynamic augmentation and microfracture of the femoral notch, or an ACL reconstruction group with autologous semitendinosis graft and all-inside technique. The primary objective is to investigate the hypothesis that suture repair of a ruptured ACL results in at least equal effectiveness compared with an ACL reconstruction in terms of patient self-reported outcomes (IKDC 2000 subjective scale) 1 year postoperatively. Secondary objectives are to evaluate patient self-reported outcomes (IKDC 2000, KOOS, Tegner, VAS), re-rupture rate, rehabilitation time required for return to daily and sports activities, achieved levels of sports activity, clinimetrics (Rolimeter, LSI, Isoforce) and development of osteoarthritis, at short term (6 weeks, 3, 6 and 9 months and 1 year), midterm (2 and 5 years) and long term (10 years) postoperatively. Discussion: A renewed interest has emerged in ACL suture repair combined with dynamic augmentation in the treatment of ACL rupture. Recent cohort studies show good short- and midterm results for this technique. This randomized controlled trial has been designed to compare the outcome of suture repair of a ruptured ACL, combined with DIS as well as microfracture of the femoral notch, with ACL reconstruction using autologous semitendinosus.",,,,,,,,,,,,,,,,,,,,,,,,APR 20,2018,19,,,,,,,,127,10.1186/s12891-018-2028-4,http://dx.doi.org/10.1186/s12891-018-2028-4,,,,,,,,29678170,,,,,WOS:000430822300004,View Full Record in Web of Science
J,"Sole, G; Lamb, P; Pataky, T; Klima, S; Navarre, P; Hammer, N",,,,"Sole, Gisela; Lamb, Peter; Pataky, Todd; Klima, Stefan; Navarre, Pierre; Hammer, Niels",,,Immediate and 6-week effects of wearing a knee sleeve following anterior cruciate ligament reconstruction: a cross-over laboratory and randomised clinical trial,BMC MUSCULOSKELETAL DISORDERS,,,,,,,,,,,,"Background: Rehabilitation following anterior cruciate ligament (ACL) reconstructions is based mainly on comprehensive progressive exercise programmes using a multi-dimensional approach. Elastic knee sleeves may be useful adjuncts to rehabilitation. The aim of this study was to determine the immediate and 6-week effects of wearing a knee sleeve on person-reported outcomes and function in participants who had undergone an ACL reconstruction and who had residual self-reported functional limitations. Methods: Individuals with ACL reconstruction in the previous 6 months to 5 years were recruited. Immediate effects of a commercially-available elastic knee sleeve on single-leg horizontal hop distance were explored using a cross-over design. Following this first session, participants were randomised into a Control Group and a Sleeve Group who wore the sleeve for 6 weeks, at least 1 h daily. Outcome measures for the randomised clinical trial (RCT) were the International Knee Documentation Classification Subjective Knee Form (IKDC-SKF) score, the single-leg horizontal hop distance, and isokinetic quadriceps and hamstring peak torque. Linear mixed models were used to determine random effects. Where both limbs were measured at multiple time points, a random measurement occasion effect nested within participant was used. Results: Thirty-four individuals (16 women) with ACL reconstruction completed the cross-over trial. Hop distance for the injured side during the sleeve condition increased by 3.6 % (95 % CI 0.4-6.8 %, p = 0.025). There was no evidence of differential changes between groups for the IKDC-SKF (Sleeve Group n = 15; Control Group n = 16; p = 0.327), or relative improvement in the injured side compared to the uninjured side for the physical performance measures (Sleeve Group n = 12, Control Group n = 12; three-way interaction p = 0.533 [hop distance], 0.381 [quadriceps isokinetic peak torque], and 0.592 [hamstring isokinetic peak torque]). Conclusions: Single-leg hop distance of the ACL reconstructed side improved when wearing a knee sleeve. Wearing the knee sleeve over 6 weeks did not lead to enhanced improvements in self-reported knee function, hop distance and thigh muscle strength compared to the control group.",,,,,,,,,,,,,,,,,,,,,,,,AUG 4,2021,22,1,,,,,,,655,10.1186/s12891-021-04540-x,http://dx.doi.org/10.1186/s12891-021-04540-x,,,,,,,,34348704,,,,,WOS:000681303900001,View Full Record in Web of Science
J,"Bregenhof, B; Jorgensen, U; Aagaard, P; Nissen, N; Creaby, MW; Thorlund, JB; Jensen, C; Torfing, T; Holsgaard-Larsen, A",,,,"Bregenhof, Bo; Jorgensen, Uffe; Aagaard, Per; Nissen, Nis; Creaby, Mark W.; Thorlund, Jonas Bloch; Jensen, Carsten; Torfing, Trine; Holsgaard-Larsen, Anders",,,The effect of targeted exercise on knee-muscle function in patients with persistent hamstring deficiency following ACL reconstruction - study protocol for a randomized controlled trial,TRIALS,,,,,,,,,,,,"Background: Anterior cruciate ligament (ACL) reconstruction, using hamstring auto-graft is a common surgical procedure, which often leads to persistent hamstring muscle-strength deficiency and reduced function. The purpose of this randomized controlled trial (RCT) is to investigate the effect of a combined, progressive, strength and neuromuscular exercise intervention on knee muscle strength, functional capacity and hamstring muscle-tendon morphology in ACL-reconstructed patients with persistent hamstring muscle-strength deficiency compared with controls. Methods/design:The study is designed as a multicenter, parallel-group RCT with balanced randomization (1:1) and blinded outcome assessments (level of evidence:II) and will be reported in accordance with the CONSORT Statement. Fifty ACL-reconstructed patients (hamstring auto-graft) with persistent limb-to-limb knee-flexor muscle-strength asymmetry at 12-24 months' post surgery, will be recruited through outpatient clinics and advertisements. Patients will be randomized to a 12-week progressive, strength and neuromuscular exercise group (SNG) with supervised training twice weekly or a control intervention (CON) consisting of a home-based, low-intensity exercise program. Outcome measures include between-group change in maximal isometric knee-flexor strength (primary outcome) and knee-extensor muscle strength, hamstring-to-quadriceps strength ratios of the leg that has been operated on and Knee injury and Osteoarthritis Outcome Score (KOOS) (secondary outcomes). In addition, several explorative outcomes will be investigated:The International Knee Documentation Committee Subjective Knee Form (IKDC), the Tegner Activity Score, rate of force development (RFD) for the knee flexors and extensors, tendon regeneration and potential muscle hypertrophy at graft harvest site evaluated by magnetic resonance imaging (MRI), postural control, kinetic/kinematic gait characteristics and knee-related functional capacity. Discussion:This RCT is designed to investigate the effect of combined, progressive-resistance and neuromuscular exercises on knee-flexor/extensor strength, in the late rehabilitation phase following ACL reconstruction. Reduced hamstring strength represents a potential risk factor for secondary ACL rupture and accelerated progression of osteoarthritis. If deemed effective, the intervention paradigm introduced in this study may help to improve current treatment strategies in ACLreconstructed patients.",,,,,,,,,,,,,,,,,,,,,,,,JAN 26,2018,19,,,,,,,,75,10.1186/s13063-018-2448-3,http://dx.doi.org/10.1186/s13063-018-2448-3,,,,,,,,29373984,,,,,WOS:000423321100005,View Full Record in Web of Science
J,"Butt, U; Vuletic, F; Shaikh, MAA; Amanullah; Rehman, GU; Shah, IA; Stålman, A; Khan, ZA",,,,"Butt, Umer; Vuletic, Filip; Shaikh, M. Ali Ahmed; Amanullah, Ghufran ur; Rehman, Ghufran ur; Shah, Imran Ali; Stalman, Anders; Khan, Zainab Aqeel",,,5-years outcomes following arthroscopic anterior cruciate ligament reconstruction comparing quadruple hamstring and peroneus longus tendon autografts: a randomized control trial,ARCHIVES OF ORTHOPAEDIC AND TRAUMA SURGERY,,,,,,,,,,,,"Aims This study presents clinical outcomes, functional results, and return to sports after anterior cruciate ligament (ACL) reconstruction using quadruple hamstring tendon autograft or peroneus longus tendon autograft in a randomized controlled trial. Patients and methods Between February 2018 and July 2019, patients who underwent ACL reconstruction were randomly assigned to two groups: hamstring and peroneus longus. Patient related outcome measurements and pain intensity were evaluated using IKDC, Lysholm, and visual analog scores at 3 and 6 months, 1, 2, and 5 years after the surgery. At the 5 year follow-up, anterior stability was tested using the 3D printable Knee Arthrometer. In addition, in the peroneus longus group, ankle functional assessment was performed using the American foot and ankle score. Additionally, data on the return to sports/activities was collected for both groups at the last follow-up. Results Sixty patients, with 30 in the hamstring group and 30 in the peroneus group, were included in the study. Patients were predominately male and with low activity demands. After five years of follow-up, there was no significant difference in functional assessment scores (IKDC and Lysholm) between the two groups (P n.s). The median graft diameter was 7.9 +/- 0.4 mm in the hamstring tendon group and 8.9 +/- 0.2 mm in the PL group (P < 0.001). The improvement in Arthrometer testing measurements (AMT) for the operated knees in the hamstring and peroneus longus groups were similar. In the peroneus longus group, the mean postoperative foot and ankle score was 98.6 +/- 3.9 (range = 85-100). Conclusion Using Peroneus longus tendon autograft for arthroscopic ACL reconstruction is a feasible alternative as studied in this cohort of predominately male patients with low activity demands. The graft diameter in this study was sufficient, and the results regarding laxity and patient related outcome measurements were similar to those achieved with hamstring tendon autografts.",,,,,,,,,,,,,,,,,,,,,,,,DEC 23,2024,145,1,,,,,,,85,10.1007/s00402-024-05639-1,http://dx.doi.org/10.1007/s00402-024-05639-1,,,,,,,,39714511,,,,,WOS:001388192900002,View Full Record in Web of Science
J,"Mayr, HO; Hochrein, A; Hein, W; Hube, R; Bernstein, A",,,,"Mayr, Hermann Otto; Hochrein, Alfred; Hein, Werner; Hube, Robert; Bernstein, Anke",,,Rehabilitation results following anterior cruciate ligament reconstruction using a hard brace compared to a fluid-filled soft brace,KNEE,,,,,,,,,,,,"The purpose of this study was to compare the clinical Outcomes of rehabilitation after ACL reconstruction using a water-filled soft brace to those using a hard brace. The method used in this Study was a prospective randomised clinical trial including 36 patients wearing a hard brace and 37 patients wearing a water-filled Soft brace for 6 weeks after surgery. Preoperative and postoperative (seven examinations) clinical evaluation within a follow-up period of I year including effusion status, swelling and range of motion (ROM), IKDC 2000, KT1000 Arthrometer TM, Lysholm knee scoring scale and Tegner activity score. Mean values are presented with standard deviations. Data was analysed using descriptive statistics and Student's t-test for Unpaired samples. Significantly less effusion was found in the soft brace group from 5 days (p = 0.002) to 12 weeks (p < 0.024) postoperative. Hard brace patients presented with significantly more extension deficit from 5 days (p = 0.036) to 12 months (p = 0.014) postoperative but no significant difference was detected in complete ROM, laxity or thigh atrophy at any follow-up examination. Patients treated with a soft brace had significantly higher IKDC subjective ratings at 6 weeks (p = 0.02) up to 12 months after operation (p = 0.002) and rated significantly higher in Tegner activity score (p = 0.004) and Lysholm knee scoring scale (p = 0.006) 6 and 12 months (p < 0.001 for both scores) postoperatively. The water-filled soft brace was superior regarding effusion, swelling, extension deficit and patient-measured midterm outcome. The soft brace presents a safe. easy-to-use and effective alternative to the hard brace. (C) 2009 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2010,17,2,,,,,119,126,,10.1016/j.knee.2009.07.002,http://dx.doi.org/10.1016/j.knee.2009.07.002,,,,,,,,19682909,,,,,WOS:000275263000005,View Full Record in Web of Science
